year,strip_group,location,strip,event_id,sensor_col,depth_index,depth_inches,logger_position,irrigation_start,irrigation_end,gallons_group,gallons_strip,event_duration_hours,avg_flow_gph_strip,baseline_vwc,peak_vwc,peak_increase,plateau_vwc,plateau_method,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,lag_after_irrigation_hr,profile_baseline_storage_gal,profile_plateau_storage_gal,event_storage_gal,efficiency_strip,estimated_loss_gal_strip
2025.0000,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,VWC_3_raw_S3_B,3,18.0000,B,2025-10-04 10:12:00,2025-10-04 17:06:00,103600.0000,51800.0000,6.9000,7507.2500,17.6200,35.8500,18.2300,28.8700,fallback_window,10.8000,10.8000,14.8000,7.9000,10320.9100,15359.8100,5038.9000,0.1000,46761.1000
2025.0000,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_1_raw_S4_B,1,6.0000,B,2025-04-20 08:15:00,2025-04-21 06:28:00,264600.0000,132300.0000,22.2200,5954.9900,16.8600,37.8800,21.0200,34.4800,flat_segment,7.2500,7.2500,10.7500,-11.4700,9993.9700,17594.7900,7600.8200,0.0600,124699.1800
2025.0000,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_2_raw_S4_B,2,12.0000,B,2025-04-20 08:15:00,2025-04-21 06:28:00,264600.0000,132300.0000,22.2200,5954.9900,25.3600,36.2200,10.8600,36.1400,flat_segment,13.0000,13.0000,13.2500,-8.9700,9993.9700,17594.7900,7600.8200,0.0600,124699.1800
2025.0000,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,VWC_3_raw_S4_B,3,18.0000,B,2025-04-20 08:15:00,2025-04-21 06:28:00,264600.0000,132300.0000,22.2200,5954.9900,20.0200,39.1500,19.1300,38.9400,flat_segment,8.5000,8.5000,17.7500,-4.4700,9993.9700,17594.7900,7600.8200,0.0600,124699.1800
2025.0000,S3_S4,east,S4,2025-05-02_S3_S4_98b5ed63,VWC_1_raw_S4_B,1,6.0000,B,2025-05-02 19:10:00,2025-05-03 08:21:00,153500.0000,76750.0000,13.1800,5821.7400,21.6100,34.9400,13.3400,34.8800,flat_segment,11.8300,11.8300,12.0800,-1.1000,13904.5400,17271.6200,3367.0800,0.0400,73382.9200
2025.0000,S3_S4,east,S4,2025-05-02_S3_S4_98b5ed63,VWC_2_raw_S4_B,2,12.0000,B,2025-05-02 19:10:00,2025-05-03 08:21:00,153500.0000,76750.0000,13.1800,5821.7400,30.6900,38.3700,7.6700,34.4600,flat_segment,9.0800,9.0800,20.8300,7.6500,13904.5400,17271.6200,3367.0800,0.0400,73382.9200
2025.0000,S3_S4,east,S4,2025-05-02_S3_S4_98b5ed63,VWC_3_raw_S4_B,3,18.0000,B,2025-05-02 19:10:00,2025-05-03 08:21:00,153500.0000,76750.0000,13.1800,5821.7400,34.2900,42.9600,8.6700,38.2200,flat_segment,9.0800,9.0800,18.8300,5.6500,13904.5400,17271.6200,3367.0800,0.0400,73382.9200
2025.0000,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S4_B,1,6.0000,B,2025-05-28 18:58:00,2025-05-29 07:30:00,128500.0000,64250.0000,12.5300,5126.3300,38.8200,43.3900,4.5700,41.2700,fallback_window,16.5300,16.5300,20.5300,8.0000,19383.9900,13180.2300,437.7500,0.0100,63812.2500
2025.0000,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S4_B,2,12.0000,B,2025-05-28 18:58:00,2025-05-29 07:30:00,128500.0000,64250.0000,12.5300,5126.3300,40.5300,41.1100,0.5700,40.8100,flat_segment,8.2800,8.2800,10.0300,-2.5000,19383.9900,13180.2300,437.7500,0.0100,63812.2500
2025.0000,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S4_B,3,18.0000,B,2025-05-28 18:58:00,2025-05-29 07:30:00,128500.0000,64250.0000,12.5300,5126.3300,41.3600,41.4900,0.1300,,no_peak,16.0300,16.0300,,,19383.9900,13180.2300,437.7500,0.0100,63812.2500
2025.0000,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_1_raw_S4_B,1,6.0000,B,2025-06-13 10:49:00,2025-06-13 19:16:00,113800.0000,56900.0000,8.4500,6733.7300,30.1600,44.4000,14.2400,41.9800,fallback_window,8.1800,8.1800,12.1800,3.7300,16230.7300,19575.9700,3345.2400,0.0600,53554.7600
2025.0000,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_2_raw_S4_B,2,12.0000,B,2025-06-13 10:49:00,2025-06-13 19:16:00,113800.0000,56900.0000,8.4500,6733.7300,34.3100,43.5400,9.2200,38.2500,flat_segment,9.4300,9.4300,24.4300,15.9800,16230.7300,19575.9700,3345.2400,0.0600,53554.7600
2025.0000,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,VWC_3_raw_S4_B,3,18.0000,B,2025-06-13 10:49:00,2025-06-13 19:16:00,113800.0000,56900.0000,8.4500,6733.7300,36.6000,41.9200,5.3200,41.6800,flat_segment,15.9300,15.9300,17.9300,9.4800,16230.7300,19575.9700,3345.2400,0.0600,53554.7600
2025.0000,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_1_raw_S4_B,1,6.0000,B,2025-06-28 08:50:00,2025-06-28 16:15:00,87100.0000,43550.0000,7.4200,5871.9100,35.6800,47.1000,11.4200,45.5300,fallback_window,11.9200,11.9200,15.9200,8.5000,17989.5000,20257.7200,2268.2200,0.0500,41281.7800
2025.0000,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S4_B,2,12.0000,B,2025-06-28 08:50:00,2025-06-28 16:15:00,87100.0000,43550.0000,7.4200,5871.9100,36.1300,42.8400,6.7100,39.0700,fallback_window,13.4200,13.4200,17.4200,10.0000,17989.5000,20257.7200,2268.2200,0.0500,41281.7800
2025.0000,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S4_B,3,18.0000,B,2025-06-28 08:50:00,2025-06-28 16:15:00,87100.0000,43550.0000,7.4200,5871.9100,40.2200,41.6400,1.4200,41.5500,flat_segment,13.4200,13.4200,13.9200,6.5000,17989.5000,20257.7200,2268.2200,0.0500,41281.7800
2025.0000,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_1_raw_S4_B,1,6.0000,B,2025-07-11 08:30:00,2025-07-11 18:12:00,92800.0000,46400.0000,9.7000,4783.5100,33.8600,44.7100,10.8500,43.3000,fallback_window,11.5000,11.5000,15.5000,5.8000,17128.1400,19804.8800,2676.7400,0.0600,43723.2600
2025.0000,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_2_raw_S4_B,2,12.0000,B,2025-07-11 08:30:00,2025-07-11 18:12:00,92800.0000,46400.0000,9.7000,4783.5100,34.8600,45.0200,10.1600,39.1700,flat_segment,12.5000,12.5000,22.5000,12.8000,17128.1400,19804.8800,2676.7400,0.0600,43723.2600
2025.0000,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,VWC_3_raw_S4_B,3,18.0000,B,2025-07-11 08:30:00,2025-07-11 18:12:00,92800.0000,46400.0000,9.7000,4783.5100,37.9400,41.8800,3.9400,40.8600,flat_segment,17.5000,17.5000,21.5000,11.8000,17128.1400,19804.8800,2676.7400,0.0600,43723.2600
2025.0000,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_1_raw_S4_B,1,6.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,23.9600,46.1800,22.2200,43.7700,fallback_window,8.5000,8.5000,12.5000,3.4200,14990.4700,19681.5500,4691.0800,0.0900,48533.9200
2025.0000,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_2_raw_S4_B,2,12.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,33.6900,41.8200,8.1300,38.3500,flat_segment,9.7500,9.7500,21.2500,12.1700,14990.4700,19681.5500,4691.0800,0.0900,48533.9200
2025.0000,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,VWC_3_raw_S4_B,3,18.0000,B,2025-07-26 08:45:00,2025-07-26 17:50:00,106450.0000,53225.0000,9.0800,5859.6300,35.7000,42.4700,6.7700,40.4500,flat_segment,10.5000,10.5000,15.7500,6.6700,14990.4700,19681.5500,4691.0800,0.0900,48533.9200
2025.0000,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_1_raw_S4_B,1,6.0000,B,2025-08-08 13:14:00,2025-08-08 19:28:00,77500.0000,38750.0000,6.2300,6216.5800,31.9000,40.0000,8.1000,39.2200,flat_segment,7.7700,7.7700,11.5200,5.2800,16679.5500,18385.5700,1706.0200,0.0400,37043.9800
2025.0000,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_2_raw_S4_B,2,12.0000,B,2025-08-08 13:14:00,2025-08-08 19:28:00,77500.0000,38750.0000,6.2300,6216.5800,34.2300,37.1000,2.8800,35.9800,flat_segment,8.0200,8.0200,14.0200,7.7800,16679.5500,18385.5700,1706.0200,0.0400,37043.9800
2025.0000,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,VWC_3_raw_S4_B,3,18.0000,B,2025-08-08 13:14:00,2025-08-08 19:28:00,77500.0000,38750.0000,6.2300,6216.5800,37.7400,39.3300,1.5800,39.2900,flat_segment,7.7700,7.7700,8.0200,1.7800,16679.5500,18385.5700,1706.0200,0.0400,37043.9800
2025.0000,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S4_B,1,6.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,21.4800,22.5600,1.0800,25.1100,flat_segment,23.8800,23.8800,32.3800,22.4300,14061.2700,9460.4400,656.4600,0.0200,29968.5400
2025.0000,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S4_B,2,12.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,32.7400,32.9200,0.1800,,no_peak,16.8800,16.8800,,,14061.2700,9460.4400,656.4600,0.0200,29968.5400
2025.0000,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S4_B,3,18.0000,B,2025-08-22 09:07:00,2025-08-22 19:04:00,61250.0000,30625.0000,9.9500,3077.8900,33.3500,33.8800,0.5300,33.8100,flat_segment,11.8800,11.8800,12.1300,2.1800,14061.2700,9460.4400,656.4600,0.0200,29968.5400
2025.0000,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S4_B,1,6.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,32.5400,46.3100,13.7700,42.9800,flat_segment,8.0500,8.0500,20.5500,13.7300,16578.3100,19303.3000,2724.9900,0.0300,83375.0100
2025.0000,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S4_B,2,12.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,33.6800,42.8000,9.1200,36.3000,flat_segment,8.3000,8.3000,18.8000,11.9800,16578.3100,19303.3000,2724.9900,0.0300,83375.0100
2025.0000,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S4_B,3,18.0000,B,2025-09-20 10:42:00,2025-09-20 17:31:00,172200.0000,86100.0000,6.8200,12630.8100,37.0100,40.9700,3.9600,40.9200,flat_segment,7.8000,7.8000,8.0500,1.2300,16578.3100,19303.3000,2724.9900,0.0300,83375.0100
2025.0000,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_1_raw_S4_B,1,6.0000,B,2025-10-04 10:12:00,2025-10-04 17:06:00,103600.0000,51800.0000,6.9000,7507.2500,32.6900,43.0400,10.3400,41.4400,flat_segment,9.3000,9.3000,17.0500,10.1500,15947.3800,17921.1700,1973.7900,0.0400,49826.2100
2025.0000,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_2_raw_S4_B,2,12.0000,B,2025-10-04 10:12:00,2025-10-04 17:06:00,103600.0000,51800.0000,6.9000,7507.2500,32.4100,33.9900,1.5800,33.8900,flat_segment,13.8000,13.8000,15.0500,8.1500,15947.3800,17921.1700,1973.7900,0.0400,49826.2100
2025.0000,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_3_raw_S4_B,3,18.0000,B,2025-10-04 10:12:00,2025-10-04 17:06:00,103600.0000,51800.0000,6.9000,7507.2500,34.2000,36.3000,2.0900,36.2600,flat_segment,9.0500,9.0500,9.3000,2.4000,15947.3800,17921.1700,1973.7900,0.0400,49826.2100
