"TOA5","S4B","CR200X","No_SN","CR200X.Std.03","a.CR2","58368","dat30min"
"TIMESTAMP","RECORD","VWC_shallo_Avg","VWC_shallo_Std","EC_shallow_Avg","T_shallow_Avg","VWC_deep_Avg","VWC_deep_Std","EC_deep_Avg","T_deep_Avg"
"TS","RN","m^3/m^3","m^3/m^3","dS/m","Deg F","m^3/m^3","m^3/m^3","dS/m","Deg F"
"","","Avg","Std","Avg","Avg","Avg","Std","Avg","Avg"
"2020-04-27 05:00:00",84985,0.2503766,0.0002525614,0.2022133,47.00857,0.3451333,0.0002314192,0.3976,47.46259
"2020-04-27 05:30:00",84986,0.2503333,8.692265E-05,0.20191,46.7948,0.3451833,0.0002646792,0.3975667,47.43161
"2020-04-27 06:00:00",84987,0.2503499,0.0001024749,0.2013967,46.59769,0.3451066,0.0002064503,0.3975568,47.38724
"2020-04-27 06:30:00",84988,0.2503666,0.000110562,0.2010534,46.41328,0.3451066,0.0002064503,0.39752,47.3439
"2020-04-27 07:00:00",84989,0.2500167,0.0003865137,0.2005133,46.2318,0.3451133,0.0001961835,0.3972867,47.30312
"2020-04-27 07:30:00",84990,0.2497033,9.122779E-05,0.20032,46.09896,0.34514,0.0002184824,0.3971533,47.25186
"2020-04-27 08:00:00",84991,0.24974,8.000135E-05,0.19969,46.09107,0.3451567,0.0002458795,0.3971067,47.19766
"2020-04-27 08:30:00",84992,0.2491567,0.0002728647,0.1992567,46.18251,0.3451433,0.00020926,0.3969867,47.16331
"2020-04-27 09:00:00",84993,0.24905,8.465761E-05,0.19886,46.39645,0.3451633,0.0002228409,0.3967334,47.10889
"2020-04-27 09:30:00",84994,0.2485667,0.0003562141,0.1983567,46.68707,0.3451701,0.0002193232,0.39652,47.06512
"2020-04-27 10:00:00",84995,0.2484,0.0001966395,0.1979934,47.08671,0.3450867,0.0003232495,0.3960966,47.02515
"2020-04-27 10:30:00",84996,0.2481234,0.0003711994,0.1978533,47.55805,0.34453,0.0002223412,0.39575,46.98032
"2020-04-27 11:00:00",84997,0.24784,0.0005043794,0.1978033,48.04899,0.3444434,0.0003073396,0.39562,46.97193
