"DeviceName","Model","Serial","Program","ProgramSig","Table","TableCRC","Order","ColumnName","Units","DataTypeCode","DataType","ModifyingCmd","FirstStartIdx","StringLength"
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table2","3209444909","8","VWC_3_Avg","m^3/m^3","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table2","3209444909","9","EC_3_Avg","dS/m","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table2","3209444909","10","T_3_Avg","Deg C","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","1","VWC_1_Avg","m^3/m^3","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","2","EC_1_Avg","dS/m","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","3","T_1_Avg","Deg C","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","4","VWC_2_Avg","m^3/m^3","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","5","EC_2_Avg","dS/m","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","6","T_2_Avg","Deg C","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","7","VWC_3_Avg","m^3/m^3","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","8","EC_3_Avg","dS/m","9","Float32","276","1",
"WCRC_test","CR200X","No_SN","CSU_3depths.CR2","51716","Table3","3969418228","9","T_3_Avg","Deg C","9","Float32","276","1",
