year,event_id,strip,pair,treatment,irrigation_start,irrigation_end,applied_irrigation_gal_strip,comparison_eligible,ineligibility_reason,baseline_profile_water_gal_strip,upper_retained_water_gal_strip,available_storage_gal_strip,baseline_above_upper_retained_gal_strip,applied_minus_available_storage_gal_strip,estimated_water_not_retained_gal_strip,applied_fraction_of_available_storage,irrigation_exceeds_available_storage,zone_area_method,represented_profile,interpretation,event_duration_hours,avg_flow_gph_strip,avg_flow_gpm_strip,avg_flow_gpm_group,start_flow_gpm,end_flow_gpm,flow_allocation_fraction,notes,top_earliest_arrival_time,top_earliest_arrival_delay_hr,top_6in_arrival_time,top_6in_arrival_delay_hr,top_all_depths_arrived,top_all_depths_arrival_time,top_all_depths_arrival_delay_hr,middle_earliest_arrival_time,middle_earliest_arrival_delay_hr,middle_6in_arrival_time,middle_6in_arrival_delay_hr,middle_all_depths_arrived,middle_all_depths_arrival_time,middle_all_depths_arrival_delay_hr,bottom_earliest_arrival_time,bottom_earliest_arrival_delay_hr,bottom_6in_arrival_time,bottom_6in_arrival_delay_hr,bottom_all_depths_arrived,bottom_all_depths_arrival_time,bottom_all_depths_arrival_delay_hr,modeled_hours_to_50pct_available_storage,modeled_time_50pct_available_storage,50pct_threshold_before_irrigation_end,modeled_hours_to_80pct_available_storage,modeled_time_80pct_available_storage,80pct_threshold_before_irrigation_end,modeled_hours_to_90pct_available_storage,modeled_time_90pct_available_storage,90pct_threshold_before_irrigation_end,modeled_hours_to_100pct_available_storage,modeled_time_100pct_available_storage,100pct_threshold_before_irrigation_end,applied_gal_at_top_earliest_arrival,applied_fraction_at_top_earliest_arrival,applied_gal_at_middle_earliest_arrival,applied_fraction_at_middle_earliest_arrival,applied_gal_at_bottom_earliest_arrival,applied_fraction_at_bottom_earliest_arrival,candidate_inspection_alert_time,candidate_alert_available,candidate_alert_before_irrigation_end,runtime_after_candidate_alert_hr,applied_after_candidate_alert_gal,runtime_after_modeled_full_storage_hr,applied_after_modeled_full_storage_gal,max_avg_flow_gph_to_fit_available_storage_at_actual_duration,modeled_avg_flow_reduction_gph_needed_at_actual_duration,modeled_avg_flow_reduction_fraction_needed_at_actual_duration,alert_basis,flow_model_caveat
2023,2023-09-07_S3_S4_ea877a99,S3,S3_S4,biochar,2023-09-07 07:38:00,2023-09-07 18:19:00,78850.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,10.68,7380.7,123.0,246.0,240.0,280.0,1.0,"LONG WATERING, FURROWS FULL OF WATER ALL THE WAY TO END AND IN EASTERN-MOST FURROWS.",2023-09-07 08:15:00,0.62,2023-09-07 08:15:00,0.62,True,2023-09-07 09:00:00,1.37,2023-09-07 16:00:00,8.37,,,False,,,2023-09-07 10:15:00,2.62,2023-09-07 10:15:00,2.62,True,2023-09-07 10:30:00,2.87,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2023,2023-09-07_S3_S4_ea877a99,S4,S3_S4,control,2023-09-07 07:38:00,2023-09-07 18:19:00,78850.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,10.68,7380.7,123.0,246.0,240.0,280.0,1.0,"LONG WATERING, FURROWS FULL OF WATER ALL THE WAY TO END AND IN EASTERN-MOST FURROWS.",,,,,False,,,2023-09-07 11:15:00,3.62,2023-09-07 11:15:00,3.62,True,2023-09-07 14:15:00,6.62,2023-09-07 12:00:00,4.37,2023-09-07 12:00:00,4.37,True,2023-09-07 15:30:00,7.87,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2023,2023-09-21_S1_S2_6dbb0789,S1,S1_S2,biochar,2023-09-21 09:07:00,2023-09-21 16:09:00,37650.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.03,5353.1,89.2,178.4,275.0,150.0,1.0,FLOW WAS NOT ENOUGH TO WATER ALL STRIPS AT SAME TIME DUE TO SRI WATERING HIS FIELDS AT THE SAME TIME.,2023-09-21 09:15:00,0.13,2023-09-21 09:15:00,0.13,False,,,2023-09-21 12:15:00,3.13,2023-09-21 12:15:00,3.13,True,2023-09-21 16:00:00,6.88,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2023,2023-09-21_S1_S2_6dbb0789,S2,S1_S2,control,2023-09-21 09:07:00,2023-09-21 16:09:00,37650.0,True,,23794.51,74231.44,50436.93,0.0,-12786.93,0.0,0.75,False,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.03,5353.1,89.2,178.4,275.0,150.0,1.0,FLOW WAS NOT ENOUGH TO WATER ALL STRIPS AT SAME TIME DUE TO SRI WATERING HIS FIELDS AT THE SAME TIME.,2023-09-21 11:15:00,2.13,2023-09-21 11:30:00,2.38,True,2023-09-21 11:30:00,2.38,2023-09-21 09:45:00,0.63,2023-09-21 10:00:00,0.88,True,2023-09-21 10:00:00,0.88,2023-09-21 09:45:00,0.63,2023-09-21 10:15:00,1.13,True,2023-09-21 10:15:00,1.13,4.71,2023-09-21 13:49:39.607330330,True,7.54,2023-09-21 16:39:15.371728530,False,8.48,2023-09-21 17:35:47.293194597,False,9.42,2023-09-21 18:32:19.214660665,False,11419.95,0.23,3390.3,0.07,3390.3,0.07,2023-09-21 16:39:15.371728640,True,False,,,,,7171.16,0.0,0.0,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2023,2023-09-22_S3_S4_157133f5,S3,S3_S4,biochar,2023-09-22 07:20:00,2023-09-22 16:18:00,72300.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.97,8063.2,134.4,268.8,200.0,390.0,1.0,WATER VALVE OPENED QUITE A WAYS TO ACHIEVE EVEN 200 GPM. OTHER FIELDS LIKELY DRAWING FLOWS. WOULD NOT GO ABOVE 200 GPM. INCREASE IN FLOW RATE MEANS SOMEONE ELSE TURNED WATER OFF DURING THIS WATERING SESSION.,2023-09-22 08:15:00,0.92,2023-09-22 08:15:00,0.92,True,2023-09-22 08:30:00,1.17,,,,,False,,,2023-09-22 10:00:00,2.67,2023-09-22 10:00:00,2.67,True,2023-09-22 10:30:00,3.17,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2023,2023-09-22_S3_S4_157133f5,S4,S3_S4,control,2023-09-22 07:20:00,2023-09-22 16:18:00,72300.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.97,8063.2,134.4,268.8,200.0,390.0,1.0,WATER VALVE OPENED QUITE A WAYS TO ACHIEVE EVEN 200 GPM. OTHER FIELDS LIKELY DRAWING FLOWS. WOULD NOT GO ABOVE 200 GPM. INCREASE IN FLOW RATE MEANS SOMEONE ELSE TURNED WATER OFF DURING THIS WATERING SESSION.,2023-09-22 07:30:00,0.17,2023-09-22 07:30:00,0.17,True,2023-09-22 07:30:00,0.17,2023-09-22 11:15:00,3.92,2023-09-22 11:15:00,3.92,True,2023-09-22 14:00:00,6.67,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-04-19_S3_S4_c5bf8374,S3,S3_S4,biochar,2024-04-19 14:14:00,2024-04-19 21:33:00,54875.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.32,7500.0,125.0,250.0,250.0,250.0,1.0,"Flow meter was restricted due to a pack rat nest, thus no data is available. All data estimated. Flushed pipes prior to irrigation and removed rat nests from both ends of gated pipes.",2024-04-19 15:30:00,1.27,2024-04-19 15:30:00,1.27,True,2024-04-19 17:30:00,3.27,2024-04-19 23:45:00,9.52,2024-04-19 23:45:00,9.52,True,2024-04-20 00:15:00,10.02,2024-04-19 16:00:00,1.77,2024-04-19 16:00:00,1.77,True,2024-04-19 16:30:00,2.27,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-04-19_S3_S4_c5bf8374,S4,S3_S4,control,2024-04-19 14:14:00,2024-04-19 21:33:00,54875.0,True,,21362.2,68363.11,47000.92,0.0,7874.08,7874.08,1.17,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.32,7500.0,125.0,250.0,250.0,250.0,1.0,"Flow meter was restricted due to a pack rat nest, thus no data is available. All data estimated. Flushed pipes prior to irrigation and removed rat nests from both ends of gated pipes.",2024-04-19 15:00:00,0.77,2024-04-19 15:00:00,0.77,True,2024-04-19 15:00:00,0.77,2024-04-19 18:15:00,4.02,2024-04-19 18:15:00,4.02,True,2024-04-19 22:00:00,7.77,2024-04-19 22:15:00,8.02,,,False,,,3.13,2024-04-19 17:22:00.220800001,True,5.01,2024-04-19 19:14:48.353280001,True,5.64,2024-04-19 19:52:24.397440000,True,6.27,2024-04-19 20:30:00.441599998,True,5750.0,0.12,30125.0,0.64,60125.0,1.28,2024-04-19 22:15:00.000000000,True,False,,,1.05,7874.08,6423.79,1076.21,0.14,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-04-20_S1_S2_5f2fb725,S1,S1_S2,biochar,2024-04-20 10:11:00,2024-04-20 17:54:00,62950.0,True,,34221.77,76557.57,42335.8,0.0,20614.2,20614.2,1.49,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.72,8157.7,136.0,271.9,250.0,260.0,1.0,Repaired meter prior to watering.,2024-04-20 10:45:00,0.57,2024-04-20 10:45:00,0.57,True,2024-04-20 10:45:00,0.57,2024-04-20 12:30:00,2.32,2024-04-20 12:30:00,2.32,True,2024-04-20 15:15:00,5.07,2024-04-20 17:45:00,7.57,2024-04-20 17:45:00,7.57,True,2024-04-20 18:00:00,7.82,2.59,2024-04-20 12:46:41.412407909,True,4.15,2024-04-20 14:20:06.259852656,True,4.67,2024-04-20 14:51:14.542334238,True,5.19,2024-04-20 15:22:22.824815816,True,4622.7,0.11,18898.67,0.45,61726.6,1.46,2024-04-20 17:45:00.000000000,True,True,0.15,1223.66,2.53,20614.45,5486.26,2671.44,0.33,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-04-20_S1_S2_5f2fb725,S2,S1_S2,control,2024-04-20 10:11:00,2024-04-20 17:54:00,62950.0,True,,23707.32,74231.44,50524.12,0.0,12425.88,12425.88,1.25,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.72,8157.7,136.0,271.9,250.0,260.0,1.0,Repaired meter prior to watering.,2024-04-20 11:30:00,1.32,2024-04-20 11:30:00,1.32,True,2024-04-20 11:30:00,1.32,2024-04-20 11:30:00,1.32,2024-04-20 11:30:00,1.32,True,2024-04-20 11:30:00,1.32,2024-04-20 12:30:00,2.32,2024-04-20 12:45:00,2.57,True,2024-04-20 12:45:00,2.57,3.1,2024-04-20 13:16:48.168724027,True,4.95,2024-04-20 15:08:17.069958442,True,5.57,2024-04-20 15:45:26.703703250,True,6.19,2024-04-20 16:22:36.337448054,True,10740.97,0.21,10740.97,0.21,18898.67,0.37,2024-04-20 15:08:17.069958400,True,True,2.76,22530.96,1.52,12426.13,6547.37,1610.33,0.2,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-05-03_S3_S4_13e4749a,S3,S3_S4,biochar,2024-05-03 08:37:00,2024-05-03 15:28:00,44600.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.85,6510.9,108.5,217.0,225.0,225.0,1.0,Some HOBO sensors did not get submerged in water.,2024-05-03 09:45:00,1.13,2024-05-03 09:45:00,1.13,True,2024-05-03 09:45:00,1.13,2024-05-03 17:15:00,8.63,2024-05-03 17:30:00,8.88,True,2024-05-03 17:30:00,8.88,2024-05-03 10:15:00,1.63,2024-05-03 10:15:00,1.63,True,2024-05-03 10:30:00,1.88,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-05-03_S3_S4_13e4749a,S4,S3_S4,control,2024-05-03 08:37:00,2024-05-03 15:28:00,44600.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.85,6510.9,108.5,217.0,225.0,225.0,1.0,Some HOBO sensors did not get submerged in water.,2024-05-03 09:00:00,0.38,2024-05-03 09:00:00,0.38,True,2024-05-03 09:15:00,0.63,2024-05-03 10:00:00,1.38,2024-05-03 10:00:00,1.38,True,2024-05-03 10:45:00,2.13,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-05-11_S1_S2_4c1cd284,S1,S1_S2,biochar,2024-05-11 06:55:00,2024-05-11 16:18:00,66500.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.38,7087.0,118.1,236.2,225.0,225.0,1.0,HOBO sensors accidentaly placed in Strips 3 & 4.,2024-05-12 07:15:00,24.33,2024-05-12 07:30:00,24.58,True,2024-05-12 07:30:00,24.58,2024-05-12 10:15:00,27.33,2024-05-12 10:15:00,27.33,False,,,2024-05-11 15:45:00,8.83,2024-05-11 15:45:00,8.83,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-05-11_S1_S2_4c1cd284,S2,S1_S2,control,2024-05-11 06:55:00,2024-05-11 16:18:00,66500.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.38,7087.0,118.1,236.2,225.0,225.0,1.0,HOBO sensors accidentaly placed in Strips 3 & 4.,2024-05-12 08:15:00,25.33,2024-05-12 08:15:00,25.33,True,2024-05-12 08:15:00,25.33,2024-05-12 08:00:00,25.08,2024-05-12 08:00:00,25.08,True,2024-05-12 08:15:00,25.33,2024-05-12 11:15:00,28.33,2024-05-12 12:00:00,29.08,True,2024-05-12 12:00:00,29.08,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-05-17_S3_S4_09c73fc7,S3,S3_S4,biochar,2024-05-17 13:31:00,2024-05-17 19:09:00,47550.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,5.63,8440.8,140.7,281.4,250.0,290.0,1.0,Did not use HOBOs. Seen I needed to water that very day.,2024-05-17 14:15:00,0.73,2024-05-17 14:15:00,0.73,True,2024-05-17 14:30:00,0.98,2024-05-17 22:15:00,8.73,2024-05-17 22:15:00,8.73,True,2024-05-17 22:15:00,8.73,2024-05-17 15:00:00,1.48,2024-05-17 15:00:00,1.48,True,2024-05-17 15:30:00,1.98,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-05-17_S3_S4_09c73fc7,S4,S3_S4,control,2024-05-17 13:31:00,2024-05-17 19:09:00,47550.0,True,,34355.87,68363.11,34007.24,0.0,13542.76,13542.76,1.4,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,5.63,8440.8,140.7,281.4,250.0,290.0,1.0,Did not use HOBOs. Seen I needed to water that very day.,2024-05-17 14:00:00,0.48,2024-05-17 14:00:00,0.48,True,2024-05-17 14:00:00,0.48,2024-05-17 14:45:00,1.23,2024-05-17 14:45:00,1.23,True,2024-05-17 15:00:00,1.48,2024-05-17 15:45:00,2.23,2024-05-17 15:45:00,2.23,True,2024-05-17 15:45:00,2.23,2.01,2024-05-17 15:31:52.041512653,True,3.22,2024-05-17 16:44:23.266420244,True,3.63,2024-05-17 17:08:33.674722773,True,4.03,2024-05-17 17:32:44.083025306,True,4079.72,0.12,10410.32,0.31,18851.12,0.55,2024-05-17 16:44:23.266420224,True,True,2.41,20344.05,1.6,13542.6,6036.82,2403.98,0.28,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-01_S1_S2_ef46e32f,S1,S1_S2,biochar,2024-06-01 18:05:00,2024-06-02 07:46:00,81250.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,13.68,5937.9,99.0,197.9,200.0,190.0,1.0,Turned off morning of 6/2 @ 7:46am,2024-06-01 18:30:00,0.42,2024-06-01 18:30:00,0.42,True,2024-06-01 18:30:00,0.42,2024-06-01 21:45:00,3.67,2024-06-01 21:45:00,3.67,True,2024-06-02 00:30:00,6.42,2024-06-01 20:00:00,1.92,2024-06-01 21:30:00,3.42,True,2024-06-02 08:00:00,13.92,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-01_S1_S2_ef46e32f,S2,S1_S2,control,2024-06-01 18:05:00,2024-06-02 07:46:00,81250.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,13.68,5937.9,99.0,197.9,200.0,190.0,1.0,Turned off morning of 6/2 @ 7:46am,2024-06-01 19:30:00,1.42,2024-06-01 19:30:00,1.42,True,2024-06-01 19:30:00,1.42,2024-06-01 19:30:00,1.42,2024-06-01 19:30:00,1.42,True,2024-06-01 19:45:00,1.67,2024-06-01 21:15:00,3.17,2024-06-01 21:45:00,3.67,True,2024-06-01 21:45:00,3.67,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-01_S3_S4_0880f850,S3,S3_S4,biochar,2024-06-01 08:29:00,2024-06-01 17:57:00,61450.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.47,6491.2,108.2,216.4,240.0,210.0,1.0,Jerry placed hobos on Thursday.,2024-06-01 09:30:00,1.02,2024-06-01 09:30:00,1.02,True,2024-06-01 09:45:00,1.27,2024-06-01 17:45:00,9.27,2024-06-01 17:45:00,9.27,True,2024-06-01 18:00:00,9.52,2024-06-01 10:15:00,1.77,2024-06-01 10:15:00,1.77,True,2024-06-01 10:45:00,2.27,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-01_S3_S4_0880f850,S4,S3_S4,control,2024-06-01 08:29:00,2024-06-01 17:57:00,61450.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,9.47,6491.2,108.2,216.4,240.0,210.0,1.0,Jerry placed hobos on Thursday.,2024-06-01 09:00:00,0.52,2024-06-01 09:00:00,0.52,True,2024-06-01 09:00:00,0.52,2024-06-01 10:15:00,1.77,2024-06-01 10:15:00,1.77,True,2024-06-01 10:45:00,2.27,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-15_S3_S4_b6aa9839,S3,S3_S4,biochar,2024-06-15 07:29:00,2024-06-15 16:13:00,52500.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.73,6011.5,100.2,200.4,210.0,200.0,1.0,HOBO sensors were used and collected.,2024-06-15 08:15:00,0.77,2024-06-15 08:15:00,0.77,True,2024-06-15 08:30:00,1.02,2024-06-15 16:30:00,9.02,2024-06-15 16:30:00,9.02,True,2024-06-15 16:45:00,9.27,2024-06-15 09:15:00,1.77,2024-06-15 09:15:00,1.77,True,2024-06-15 09:45:00,2.27,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-15_S3_S4_b6aa9839,S4,S3_S4,control,2024-06-15 07:29:00,2024-06-15 16:13:00,52500.0,False,one_or_more_baselines_missing;one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,8.73,6011.5,100.2,200.4,210.0,200.0,1.0,HOBO sensors were used and collected.,2024-06-15 08:00:00,0.52,2024-06-15 08:00:00,0.52,True,2024-06-15 08:00:00,0.52,2024-06-15 09:30:00,2.02,2024-06-15 09:30:00,2.02,True,2024-06-15 09:45:00,2.27,,,,,False,,,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-22_S1_S2_e95bd875,S1,S1_S2,biochar,2024-06-22 08:00:00,2024-06-22 15:49:00,47100.0,True,,42087.13,76557.57,34470.44,0.0,12629.56,12629.56,1.37,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.82,6025.6,100.4,200.9,225.0,190.0,1.0,HOBO sensors used and collected. Jerry placed and Michael collected.,2024-06-22 08:30:00,0.5,2024-06-22 08:30:00,0.5,True,2024-06-22 08:30:00,0.5,2024-06-22 10:00:00,2.0,2024-06-22 10:00:00,2.0,True,2024-06-22 12:45:00,4.75,2024-06-22 11:30:00,3.5,2024-06-22 11:30:00,3.5,True,2024-06-22 16:30:00,8.5,2.86,2024-06-22 10:51:37.197291556,True,4.58,2024-06-22 12:34:35.515666488,True,5.15,2024-06-22 13:08:54.955124800,True,5.72,2024-06-22 13:43:14.394583113,True,3012.8,0.09,12051.2,0.35,21089.6,0.61,2024-06-22 12:34:35.515666432,True,True,3.24,19523.75,2.1,12629.67,4409.85,1615.75,0.27,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-22_S1_S2_e95bd875,S2,S1_S2,control,2024-06-22 08:00:00,2024-06-22 15:49:00,47100.0,True,,23576.02,74231.44,50655.42,0.0,-3555.42,0.0,0.93,False,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,7.82,6025.6,100.4,200.9,225.0,190.0,1.0,HOBO sensors used and collected. Jerry placed and Michael collected.,2024-06-22 09:15:00,1.25,2024-06-22 09:15:00,1.25,True,2024-06-22 09:15:00,1.25,2024-06-22 09:00:00,1.0,2024-06-22 09:00:00,1.0,True,2024-06-22 09:15:00,1.25,2024-06-22 11:00:00,3.0,2024-06-22 11:30:00,3.5,True,2024-06-22 11:30:00,3.5,4.2,2024-06-22 12:12:12.062533190,True,6.73,2024-06-22 14:43:31.300053106,True,7.57,2024-06-22 15:33:57.712559745,True,8.41,2024-06-22 16:24:24.125066384,False,7532.0,0.15,6025.6,0.12,18076.8,0.36,2024-06-22 14:43:31.300052992,True,True,1.09,6575.77,,,6480.41,0.0,0.0,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-28_S3_S4_14b9d993,S3,S3_S4,biochar,2024-06-28 08:19:00,2024-06-28 14:44:00,39650.0,False,one_or_more_sensor_events_not_trustworthy,,,,,,,,,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.42,6179.2,103.0,206.0,195.0,205.0,1.0,HOBO sensors used and collected. Michael placed and collected.,2024-06-28 09:30:00,1.18,2024-06-28 09:30:00,1.18,True,2024-06-28 10:15:00,1.93,2024-06-28 16:45:00,8.43,2024-06-28 17:00:00,8.68,True,2024-06-28 17:00:00,8.68,2024-06-28 09:45:00,1.43,2024-06-28 09:45:00,1.43,True,2024-06-28 10:00:00,1.68,,,,,,,,,,,,,,,,,,,,False,,,,,,,,,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
2024,2024-06-28_S3_S4_14b9d993,S4,S3_S4,control,2024-06-28 08:19:00,2024-06-28 14:44:00,39650.0,True,,39856.04,68363.11,28507.07,0.0,11142.93,11142.93,1.39,True,nominal_47ft_strip_by_centerline_zone_length,three 6-inch layers spanning approximately 3-21 inches,modeled water not retained; not measured runoff,6.42,6179.2,103.0,206.0,195.0,205.0,1.0,HOBO sensors used and collected. Michael placed and collected.,2024-06-28 08:45:00,0.43,2024-06-28 08:45:00,0.43,True,2024-06-28 08:45:00,0.43,2024-06-28 11:15:00,2.93,2024-06-28 11:15:00,2.93,True,2024-06-28 12:30:00,4.18,2024-06-28 12:30:00,4.18,2024-06-28 12:45:00,4.43,True,2024-06-28 14:15:00,5.93,2.31,2024-06-28 10:37:24.105062145,True,3.69,2024-06-28 12:00:26.568099430,True,4.15,2024-06-28 12:28:07.389111859,True,4.61,2024-06-28 12:55:48.210124287,True,2677.65,0.09,18125.65,0.64,25849.65,0.91,2024-06-28 12:30:00.000000000,True,True,2.23,13800.21,1.8,11142.8,4442.64,1736.56,0.28,later of earliest sustained bottom response and modeled 80% available storage,threshold times use event-average strip flow; start/end readings are contextual
