year,strip_group,location,strip,event_id,irrigation_start,irrigation_end,logger_position,gallons_strip,event_duration_hours,avg_flow_gph_strip,zone,zone_label,zone_length_ft,zone_area_sqft,zone_gallons_per_inch,baseline_storage_gal,plateau_storage_gal,event_storage_gal,event_storage_in,n_depths
2025,S3_S4,east,S3,2025-06-13_S3_S4_29345c78,2025-06-13 10:49:00,2025-06-13 19:16:00,T,56900.0,8.45,6734.0,T,top,111.4,4721.2,2941.33,47952.0,64703.0,16751.0,5.7,3
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,2025-06-28 08:50:00,2025-06-28 16:15:00,B,43550.0,7.42,5872.0,B,bottom,110.8,4695.8,2925.48,40222.0,60991.0,20769.0,7.1,3
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,2025-06-28 08:50:00,2025-06-28 16:15:00,M,43550.0,7.42,5872.0,M,middle,118.8,5037.1,3138.13,67467.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,2025-06-28 08:50:00,2025-06-28 16:15:00,T,43550.0,7.42,5872.0,T,top,111.4,4721.2,2941.33,45498.0,63291.0,17792.0,6.05,3
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,2025-07-11 08:30:00,2025-07-11 18:12:00,B,46400.0,9.7,4784.0,B,bottom,110.8,4695.8,2925.48,41013.0,59856.0,18843.0,6.44,3
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,2025-07-11 08:30:00,2025-07-11 18:12:00,M,46400.0,9.7,4784.0,M,middle,118.8,5037.1,3138.13,68503.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-07-11_S3_S4_e179d57e,2025-07-11 08:30:00,2025-07-11 18:12:00,T,46400.0,9.7,4784.0,T,top,111.4,4721.2,2941.33,48600.0,65104.0,16504.0,5.61,3
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,2025-07-26 08:45:00,2025-07-26 17:50:00,B,53225.0,9.08,5860.0,B,bottom,110.8,4695.8,2925.48,21765.0,52714.0,30949.0,10.58,3
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,2025-07-26 08:45:00,2025-07-26 17:50:00,M,53225.0,9.08,5860.0,M,middle,118.8,5037.1,3138.13,65812.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-07-26_S3_S4_b4053dcf,2025-07-26 08:45:00,2025-07-26 17:50:00,T,53225.0,9.08,5860.0,T,top,111.4,4721.2,2941.33,44950.0,63245.0,18295.0,6.22,3
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,2025-08-08 13:14:00,2025-08-08 19:28:00,B,38750.0,6.23,6217.0,B,bottom,110.8,4695.8,2925.48,35447.0,51772.0,16325.0,5.58,3
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,2025-08-08 13:14:00,2025-08-08 19:28:00,M,38750.0,6.23,6217.0,M,middle,118.8,5037.1,3138.13,61799.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-08-08_S3_S4_7c793582,2025-08-08 13:14:00,2025-08-08 19:28:00,T,38750.0,6.23,6217.0,T,top,111.4,4721.2,2941.33,45832.0,35606.0,10917.0,3.71,3
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,2025-08-22 09:07:00,2025-08-22 19:04:00,B,30625.0,9.95,3078.0,B,bottom,110.8,4695.8,2925.48,22556.0,42796.0,20241.0,6.92,3
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,2025-08-22 09:07:00,2025-08-22 19:04:00,M,30625.0,9.95,3078.0,M,middle,118.8,5037.1,3138.13,63926.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-08-22_S3_S4_1b405e4b,2025-08-22 09:07:00,2025-08-22 19:04:00,T,30625.0,9.95,3078.0,T,top,111.4,4721.2,2941.33,47100.0,58710.0,11609.0,3.95,3
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,2025-09-20 10:42:00,2025-09-20 17:31:00,B,86100.0,6.82,12631.0,B,bottom,110.8,4695.8,2925.48,32931.0,51369.0,18438.0,6.3,3
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,2025-09-20 10:42:00,2025-09-20 17:31:00,M,86100.0,6.82,12631.0,M,middle,118.8,5037.1,3138.13,61636.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-09-20_S3_S4_f86ee2c5,2025-09-20 10:42:00,2025-09-20 17:31:00,T,86100.0,6.82,12631.0,T,top,111.4,4721.2,2941.33,49139.0,65768.0,16629.0,5.65,3
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,2025-10-04 10:12:00,2025-10-04 17:06:00,B,51800.0,6.9,7507.0,B,bottom,110.8,4695.8,2925.48,34895.0,51931.0,17036.0,5.82,3
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,2025-10-04 10:12:00,2025-10-04 17:06:00,M,51800.0,6.9,7507.0,M,middle,118.8,5037.1,3138.13,60549.0,0.0,0.0,0.0,3
2025,S3_S4,east,S3,2025-10-04_S3_S4_4439230e,2025-10-04 10:12:00,2025-10-04 17:06:00,T,51800.0,6.9,7507.0,T,top,111.4,4721.2,2941.33,56342.0,45839.0,7040.0,2.39,3
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,2025-04-20 08:15:00,2025-04-21 06:28:00,B,132300.0,22.22,5955.0,B,bottom,107.4,4551.6,2835.67,33789.0,59487.0,25698.0,9.06,3
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,2025-04-20 08:15:00,2025-04-21 06:28:00,M,132300.0,22.22,5955.0,M,middle,117.3,4973.5,3098.5,22495.0,57319.0,34824.0,11.24,3
2025,S3_S4,east,S4,2025-04-20_S3_S4_ead0e049,2025-04-20 08:15:00,2025-04-21 06:28:00,T,132300.0,22.22,5955.0,T,top,113.2,4797.6,2988.88,27430.0,65762.0,38333.0,12.83,3
2025,S3_S4,east,S4,2025-05-02_S3_S4_98b5ed63,2025-05-02 19:10:00,2025-05-03 08:21:00,B,76750.0,13.18,5822.0,B,bottom,107.4,4551.6,2835.67,47011.0,58395.0,11384.0,4.01,3
2025,S3_S4,east,S4,2025-05-02_S3_S4_98b5ed63,2025-05-02 19:10:00,2025-05-03 08:21:00,M,76750.0,13.18,5822.0,M,middle,117.3,4973.5,3098.5,32810.0,48548.0,15738.0,5.08,3
2025,S3_S4,east,S4,2025-05-02_S3_S4_98b5ed63,2025-05-02 19:10:00,2025-05-03 08:21:00,T,76750.0,13.18,5822.0,T,top,113.2,4797.6,2988.88,38092.0,56666.0,18574.0,6.21,3
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,2025-05-28 18:58:00,2025-05-29 07:30:00,B,64250.0,12.53,5126.0,B,bottom,107.4,4551.6,2835.67,65537.0,44562.0,1480.0,0.52,3
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,2025-05-28 18:58:00,2025-05-29 07:30:00,M,64250.0,12.53,5126.0,M,middle,117.3,4973.5,3098.5,39773.0,59696.0,19923.0,6.43,3
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,2025-05-28 18:58:00,2025-05-29 07:30:00,T,64250.0,12.53,5126.0,T,top,113.2,4797.6,2988.88,29352.0,57494.0,28142.0,9.42,3
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,2025-06-13 10:49:00,2025-06-13 19:16:00,B,56900.0,8.45,6734.0,B,bottom,107.4,4551.6,2835.67,54876.0,66186.0,11310.0,3.99,3
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,2025-06-13 10:49:00,2025-06-13 19:16:00,M,56900.0,8.45,6734.0,M,middle,117.3,4973.5,3098.5,31577.0,51975.0,20398.0,6.58,3
2025,S3_S4,east,S4,2025-06-13_S3_S4_29345c78,2025-06-13 10:49:00,2025-06-13 19:16:00,T,56900.0,8.45,6734.0,T,top,113.2,4797.6,2988.88,35113.0,63541.0,28429.0,9.51,3
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,2025-06-28 08:50:00,2025-06-28 16:15:00,B,43550.0,7.42,5872.0,B,bottom,107.4,4551.6,2835.67,60822.0,68491.0,7669.0,2.7,3
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,2025-06-28 08:50:00,2025-06-28 16:15:00,M,43550.0,7.42,5872.0,M,middle,117.3,4973.5,3098.5,46629.0,58465.0,11836.0,3.82,3
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,2025-06-28 08:50:00,2025-06-28 16:15:00,T,43550.0,7.42,5872.0,T,top,113.2,4797.6,2988.88,34288.0,62550.0,28262.0,9.46,3
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,2025-07-11 08:30:00,2025-07-11 18:12:00,B,46400.0,9.7,4784.0,B,bottom,107.4,4551.6,2835.67,57910.0,66960.0,9050.0,3.19,3
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,2025-07-11 08:30:00,2025-07-11 18:12:00,M,46400.0,9.7,4784.0,M,middle,117.3,4973.5,3098.5,42059.0,60962.0,18903.0,6.1,3
2025,S3_S4,east,S4,2025-07-11_S3_S4_e179d57e,2025-07-11 08:30:00,2025-07-11 18:12:00,T,46400.0,9.7,4784.0,T,top,113.2,4797.6,2988.88,38469.0,59080.0,20611.0,6.9,3
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,2025-07-26 08:45:00,2025-07-26 17:50:00,B,53225.0,9.08,5860.0,B,bottom,107.4,4551.6,2835.67,50682.0,66543.0,15860.0,5.59,3
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,2025-07-26 08:45:00,2025-07-26 17:50:00,M,53225.0,9.08,5860.0,M,middle,117.3,4973.5,3098.5,26096.0,49110.0,23015.0,7.43,3
2025,S3_S4,east,S4,2025-07-26_S3_S4_b4053dcf,2025-07-26 08:45:00,2025-07-26 17:50:00,T,53225.0,9.08,5860.0,T,top,113.2,4797.6,2988.88,32665.0,58311.0,25646.0,8.58,3
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,2025-08-08 13:14:00,2025-08-08 19:28:00,B,38750.0,6.23,6217.0,B,bottom,107.4,4551.6,2835.67,56393.0,62161.0,5768.0,2.03,3
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,2025-08-08 13:14:00,2025-08-08 19:28:00,M,38750.0,6.23,6217.0,M,middle,117.3,4973.5,3098.5,35031.0,51913.0,16883.0,5.45,3
2025,S3_S4,east,S4,2025-08-08_S3_S4_7c793582,2025-08-08 13:14:00,2025-08-08 19:28:00,T,38750.0,6.23,6217.0,T,top,113.2,4797.6,2988.88,34969.0,57616.0,22647.0,7.58,3
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,2025-08-22 09:07:00,2025-08-22 19:04:00,B,30625.0,9.95,3078.0,B,bottom,107.4,4551.6,2835.67,47541.0,31985.0,2219.0,0.78,3
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,2025-08-22 09:07:00,2025-08-22 19:04:00,M,30625.0,9.95,3078.0,M,middle,117.3,4973.5,3098.5,22635.0,46956.0,24321.0,7.85,3
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,2025-08-22 09:07:00,2025-08-22 19:04:00,T,30625.0,9.95,3078.0,T,top,113.2,4797.6,2988.88,31724.0,56927.0,25202.0,8.43,3
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,2025-09-20 10:42:00,2025-09-20 17:31:00,B,86100.0,6.82,12631.0,B,bottom,107.4,4551.6,2835.67,56051.0,65264.0,9213.0,3.25,3
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,2025-09-20 10:42:00,2025-09-20 17:31:00,M,86100.0,6.82,12631.0,M,middle,117.3,4973.5,3098.5,39237.0,51165.0,11928.0,3.85,3
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,2025-09-20 10:42:00,2025-09-20 17:31:00,T,86100.0,6.82,12631.0,T,top,113.2,4797.6,2988.88,39256.0,58457.0,19202.0,6.42,3
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,2025-10-04 10:12:00,2025-10-04 17:06:00,B,51800.0,6.9,7507.0,B,bottom,107.4,4551.6,2835.67,53918.0,60591.0,6673.0,2.35,3
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,2025-10-04 10:12:00,2025-10-04 17:06:00,M,51800.0,6.9,7507.0,M,middle,117.3,4973.5,3098.5,33479.0,48736.0,15256.0,4.92,3
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,2025-10-04 10:12:00,2025-10-04 17:06:00,T,51800.0,6.9,7507.0,T,top,113.2,4797.6,2988.88,38558.0,60718.0,22160.0,7.41,3
2026,S1_S2,west,S1,2026-04-21_S1_S2_bbe65f90,2026-04-21 14:54:00,2026-04-22 08:52:00,B,110850.0,17.97,6170.0,B,bottom,122.0,5170.7,3221.33,21544.0,46292.0,24748.0,7.68,3
2026,S1_S2,west,S1,2026-04-21_S1_S2_bbe65f90,2026-04-21 14:54:00,2026-04-22 08:52:00,M,110850.0,17.97,6170.0,M,middle,115.3,4888.7,3045.67,36442.0,60613.0,24171.0,7.94,3
2026,S1_S2,west,S1,2026-04-21_S1_S2_bbe65f90,2026-04-21 14:54:00,2026-04-22 08:52:00,T,110850.0,17.97,6170.0,T,top,109.4,4636.4,2888.5,40216.0,67629.0,27412.0,9.49,3
2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,2026-05-20 11:23:00,2026-05-20 17:53:00,B,54400.0,6.5,8369.0,B,bottom,122.0,5170.7,3221.33,25944.0,44096.0,18152.0,5.63,3
2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,2026-05-20 11:23:00,2026-05-20 17:53:00,M,54400.0,6.5,8369.0,M,middle,115.3,4888.7,3045.67,39281.0,57847.0,18566.0,6.1,3
2026,S1_S2,west,S1,2026-05-20_S1_S2_49743b7c,2026-05-20 11:23:00,2026-05-20 17:53:00,T,54400.0,6.5,8369.0,T,top,109.4,4636.4,2888.5,48069.0,64901.0,16832.0,5.83,3
2026,S1_S2,west,S1,2026-06-20_S1_S2_9166ff27,2026-06-20 08:00:00,2026-06-20 17:03:00,B,65700.0,9.05,7260.0,B,bottom,122.0,5170.7,3221.33,19286.0,46669.0,27382.0,8.5,3
2026,S1_S2,west,S1,2026-06-20_S1_S2_9166ff27,2026-06-20 08:00:00,2026-06-20 17:03:00,M,65700.0,9.05,7260.0,M,middle,115.3,4888.7,3045.67,32353.0,58809.0,26456.0,8.69,3
2026,S1_S2,west,S1,2026-06-20_S1_S2_9166ff27,2026-06-20 08:00:00,2026-06-20 17:03:00,T,65700.0,9.05,7260.0,T,top,109.4,4636.4,2888.5,34750.0,68337.0,33587.0,11.63,3
2026,S1_S2,west,S2,2026-04-21_S1_S2_bbe65f90,2026-04-21 14:54:00,2026-04-22 08:52:00,B,110850.0,17.97,6170.0,B,bottom,115.8,4907.8,3057.56,14883.0,57145.0,42262.0,13.82,3
2026,S1_S2,west,S2,2026-04-21_S1_S2_bbe65f90,2026-04-21 14:54:00,2026-04-22 08:52:00,M,110850.0,17.97,6170.0,M,middle,117.3,4973.5,3098.5,27451.0,60787.0,33336.0,10.76,3
2026,S1_S2,west,S2,2026-04-21_S1_S2_bbe65f90,2026-04-21 14:54:00,2026-04-22 08:52:00,T,110850.0,17.97,6170.0,T,top,111.0,4708.5,2933.41,33647.0,73954.0,40308.0,13.74,3
2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,2026-05-20 11:23:00,2026-05-20 17:53:00,B,54400.0,6.5,8369.0,B,bottom,115.8,4907.8,3057.56,21758.0,53982.0,32224.0,10.54,3
2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,2026-05-20 11:23:00,2026-05-20 17:53:00,M,54400.0,6.5,8369.0,M,middle,117.3,4973.5,3098.5,31694.0,59681.0,27986.0,9.03,3
2026,S1_S2,west,S2,2026-05-20_S1_S2_49743b7c,2026-05-20 11:23:00,2026-05-20 17:53:00,T,54400.0,6.5,8369.0,T,top,111.0,4708.5,2933.41,32515.0,61004.0,28489.0,9.71,3
2026,S1_S2,west,S2,2026-06-20_S1_S2_9166ff27,2026-06-20 08:00:00,2026-06-20 17:03:00,B,65700.0,9.05,7260.0,B,bottom,115.8,4907.8,3057.56,21064.0,57592.0,36528.0,11.95,3
2026,S1_S2,west,S2,2026-06-20_S1_S2_9166ff27,2026-06-20 08:00:00,2026-06-20 17:03:00,M,65700.0,9.05,7260.0,M,middle,117.3,4973.5,3098.5,33385.0,61822.0,28437.0,9.18,3
2026,S1_S2,west,S2,2026-06-20_S1_S2_9166ff27,2026-06-20 08:00:00,2026-06-20 17:03:00,T,65700.0,9.05,7260.0,T,top,111.0,4708.5,2933.41,30988.0,58450.0,27462.0,9.36,3
2026,S3_S4,east,S3,2026-04-21_S3_S4_18bfec4f,2026-04-21 14:54:00,2026-04-22 08:52:00,B,110850.0,17.97,6170.0,B,bottom,110.8,4695.8,2925.48,46529.0,50789.0,4259.0,1.46,3
2026,S3_S4,east,S3,2026-04-21_S3_S4_18bfec4f,2026-04-21 14:54:00,2026-04-22 08:52:00,M,110850.0,17.97,6170.0,M,middle,118.8,5037.1,3138.13,63910.0,39534.0,-4043.0,-1.29,3
2026,S3_S4,east,S3,2026-04-21_S3_S4_18bfec4f,2026-04-21 14:54:00,2026-04-22 08:52:00,T,110850.0,17.97,6170.0,T,top,111.4,4721.2,2941.33,46815.0,66610.0,19794.0,6.73,3
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,2026-05-08 09:00:00,2026-05-08 19:14:00,B,90350.0,10.23,8829.0,B,bottom,110.8,4695.8,2925.48,49283.0,52583.0,3300.0,1.13,3
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,2026-05-08 09:00:00,2026-05-08 19:14:00,M,90350.0,10.23,8829.0,M,middle,118.8,5037.1,3138.13,63044.0,20167.0,-1902.0,-0.61,3
2026,S3_S4,east,S3,2026-05-08_S3_S4_989607cc,2026-05-08 09:00:00,2026-05-08 19:14:00,T,90350.0,10.23,8829.0,T,top,111.4,4721.2,2941.33,51265.0,64335.0,13070.0,4.44,3
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,2026-05-21 13:26:00,2026-05-21 19:54:00,B,59850.0,6.47,9255.0,B,bottom,110.8,4695.8,2925.48,48431.0,33009.0,2858.0,0.98,3
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,2026-05-21 13:26:00,2026-05-21 19:54:00,M,59850.0,6.47,9255.0,M,middle,118.8,5037.1,3138.13,63178.0,0.0,0.0,0.0,3
2026,S3_S4,east,S3,2026-05-21_S3_S4_39c91816,2026-05-21 13:26:00,2026-05-21 19:54:00,T,59850.0,6.47,9255.0,T,top,111.4,4721.2,2941.33,50692.0,60875.0,10183.0,3.46,3
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,2026-06-05 14:19:00,2026-06-05 20:47:00,B,53900.0,6.47,8335.0,B,bottom,110.8,4695.8,2925.48,36656.0,48606.0,11949.0,4.08,3
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,2026-06-05 14:19:00,2026-06-05 20:47:00,M,53900.0,6.47,8335.0,M,middle,118.8,5037.1,3138.13,62552.0,0.0,0.0,0.0,3
2026,S3_S4,east,S3,2026-06-05_S3_S4_f5beba0a,2026-06-05 14:19:00,2026-06-05 20:47:00,T,53900.0,6.47,8335.0,T,top,111.4,4721.2,2941.33,50887.0,47361.0,10344.0,3.52,3
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,2026-06-20 08:00:00,2026-06-20 17:03:00,B,65700.0,9.05,7260.0,B,bottom,110.8,4695.8,2925.48,51267.0,58675.0,7408.0,2.53,3
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,2026-06-20 08:00:00,2026-06-20 17:03:00,M,65700.0,9.05,7260.0,M,middle,118.8,5037.1,3138.13,63444.0,42358.0,-579.0,-0.18,3
2026,S3_S4,east,S3,2026-06-20_S3_S4_4636b31a,2026-06-20 08:00:00,2026-06-20 17:03:00,T,65700.0,9.05,7260.0,T,top,111.4,4721.2,2941.33,54260.0,21610.0,10970.0,3.73,3
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,2026-04-21 14:54:00,2026-04-22 08:52:00,B,110850.0,17.97,6170.0,B,bottom,107.4,4551.6,2835.67,35813.0,69050.0,33237.0,11.72,3
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,2026-04-21 14:54:00,2026-04-22 08:52:00,M,110850.0,17.97,6170.0,M,middle,117.3,4973.5,3098.5,18357.0,51820.0,33462.0,10.8,3
2026,S3_S4,east,S4,2026-04-21_S3_S4_18bfec4f,2026-04-21 14:54:00,2026-04-22 08:52:00,T,110850.0,17.97,6170.0,T,top,113.2,4797.6,2988.88,26894.0,61199.0,34305.0,11.48,3
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,2026-05-08 09:00:00,2026-05-08 19:14:00,B,90350.0,10.23,8829.0,B,bottom,107.4,4551.6,2835.67,49569.0,64297.0,14727.0,5.19,3
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,2026-05-08 09:00:00,2026-05-08 19:14:00,M,90350.0,10.23,8829.0,M,middle,117.3,4973.5,3098.5,28402.0,53604.0,25201.0,8.13,3
2026,S3_S4,east,S4,2026-05-08_S3_S4_989607cc,2026-05-08 09:00:00,2026-05-08 19:14:00,T,90350.0,10.23,8829.0,T,top,113.2,4797.6,2988.88,37881.0,59798.0,21917.0,7.33,3
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,2026-05-21 13:26:00,2026-05-21 19:54:00,B,59850.0,6.47,9255.0,B,bottom,107.4,4551.6,2835.67,51632.0,61678.0,10047.0,3.54,3
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,2026-05-21 13:26:00,2026-05-21 19:54:00,M,59850.0,6.47,9255.0,M,middle,117.3,4973.5,3098.5,26318.0,54431.0,28113.0,9.07,3
2026,S3_S4,east,S4,2026-05-21_S3_S4_39c91816,2026-05-21 13:26:00,2026-05-21 19:54:00,T,59850.0,6.47,9255.0,T,top,113.2,4797.6,2988.88,38989.0,58768.0,19780.0,6.62,3
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,2026-06-05 14:19:00,2026-06-05 20:47:00,B,53900.0,6.47,8335.0,B,bottom,107.4,4551.6,2835.67,50910.0,61278.0,10368.0,3.66,3
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,2026-06-05 14:19:00,2026-06-05 20:47:00,M,53900.0,6.47,8335.0,M,middle,117.3,4973.5,3098.5,22297.0,53156.0,30859.0,9.96,3
2026,S3_S4,east,S4,2026-06-05_S3_S4_f5beba0a,2026-06-05 14:19:00,2026-06-05 20:47:00,T,53900.0,6.47,8335.0,T,top,113.2,4797.6,2988.88,34743.0,58985.0,24241.0,8.11,3
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,2026-06-20 08:00:00,2026-06-20 17:03:00,B,65700.0,9.05,7260.0,B,bottom,107.4,4551.6,2835.67,60036.0,62985.0,2949.0,1.04,3
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,2026-06-20 08:00:00,2026-06-20 17:03:00,M,65700.0,9.05,7260.0,M,middle,117.3,4973.5,3098.5,49602.0,65190.0,15588.0,5.03,3
2026,S3_S4,east,S4,2026-06-20_S3_S4_4636b31a,2026-06-20 08:00:00,2026-06-20 17:03:00,T,65700.0,9.05,7260.0,T,top,113.2,4797.6,2988.88,35381.0,60910.0,25530.0,8.54,3
