capacity_source,capacity_vwc,capacity_timestamp,event_id,year,strip,treatment,pair,logger_position,depth_index,depth_inches,sensor_col
irrigation,42.32,2024-06-02 16:45:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,42.84,2024-06-22 23:00:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,42.44,2024-06-22 19:30:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,45.53,2024-06-22 16:30:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,37.47,2024-06-23 05:15:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,35.22,2024-06-23 01:15:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,40.26,2024-06-22 19:00:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,41.99,2024-06-23 04:00:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,47.44,2024-06-23 00:45:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,42.58,2024-06-22 23:00:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.26,2024-07-21 07:45:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,42.06,2024-07-20 22:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,45.31,2024-07-20 20:00:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,36.68,2024-07-21 11:45:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,34.76,2024-07-21 05:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,38.39,2024-07-20 19:30:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,40.33,2024-07-21 07:00:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,47.16,2024-07-21 01:45:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,46.45,2024-07-21 02:00:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,42.46,2024-08-10 23:00:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,39.87,2024-08-11 05:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,42.58,2024-08-11 02:45:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,36.82,2024-08-11 11:30:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,37.37,2024-08-11 00:45:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,38.46,2024-08-11 08:00:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,35.6,2024-08-11 05:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,41.39,2024-09-07 20:00:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,T,1,6.0,VWC_1_raw_S1_T
irrigation,38.74,2024-09-08 00:45:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,T,2,12.0,VWC_2_raw_S1_T
irrigation,42.91,2024-09-07 20:45:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,T,3,18.0,VWC_3_raw_S1_T
irrigation,35.27,2024-09-08 06:45:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,M,1,6.0,VWC_1_raw_S1_M
irrigation,35.48,2024-09-08 01:15:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,M,2,12.0,VWC_2_raw_S1_M
irrigation,38.22,2024-09-08 02:30:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,M,3,18.0,VWC_3_raw_S1_M
irrigation,47.32,2024-09-08 02:30:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,B,1,6.0,VWC_1_raw_S1_B
irrigation,46.52,2024-09-08 01:30:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,B,2,12.0,VWC_2_raw_S1_B
irrigation,40.94,2024-09-08 00:15:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S1,biochar,S1_S2,B,3,18.0,VWC_3_raw_S1_B
irrigation,34.31,2024-04-21 08:30:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,36.02,2024-04-21 07:00:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,38.88,2024-04-20 21:15:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,39.17,2024-04-20 19:30:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,36.29,2024-04-20 20:30:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,31.89,2024-04-21 04:45:11.999999999,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,30.18,2024-04-21 09:15:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,29.39,2024-04-21 05:45:11.999999999,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,33.2,2024-04-21 00:15:12.000000000,2024-04-20_S1_S2_5f2fb725,2024.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,37.69,2024-06-02 21:30:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,39.01,2024-06-02 11:00:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,39.06,2024-06-02 10:45:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,37.09,2024-06-02 11:15:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,37.81,2024-06-02 08:30:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,38.94,2024-06-02 11:45:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,30.09,2024-06-02 23:00:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,35.75,2024-06-02 14:30:12.000000000,2024-06-01_S1_S2_ef46e32f,2024.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,32.97,2024-06-23 07:15:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,42.86,2024-06-22 21:15:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,38.64,2024-06-22 21:00:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,39.17,2024-06-22 18:45:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,37.0,2024-06-22 19:15:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,34.45,2024-06-23 07:00:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,31.18,2024-06-23 08:30:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,29.98,2024-06-23 04:30:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,29.87,2024-06-23 06:45:00.000000000,2024-06-22_S1_S2_e95bd875,2024.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,34.82,2024-07-21 01:30:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,44.96,2024-07-20 22:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,34.42,2024-07-21 08:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,34.58,2024-07-21 05:45:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,34.47,2024-07-21 09:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,33.22,2024-07-21 00:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,34.73,2024-07-20 22:00:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,31.11,2024-07-21 00:15:00.000000000,2024-07-20_S1_S2_6d735351,2024.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,34.02,2024-08-11 04:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,45.37,2024-08-10 23:00:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,40.24,2024-08-11 00:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,41.66,2024-08-10 21:30:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,38.39,2024-08-11 02:45:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,37.24,2024-08-11 11:30:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,39.2,2024-08-11 01:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,35.06,2024-08-11 02:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,36.74,2024-08-11 05:15:12.000000000,2024-08-10_S1_S2_de427086,2024.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,31.08,2024-09-08 04:30:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,T,1,6.0,VWC_1_raw_S2_T
irrigation,39.27,2024-09-08 02:45:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,T,2,12.0,VWC_2_raw_S2_T
irrigation,40.72,2024-09-07 19:45:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,T,3,18.0,VWC_3_raw_S2_T
irrigation,33.19,2024-09-08 07:15:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,M,1,6.0,VWC_1_raw_S2_M
irrigation,34.63,2024-09-08 06:30:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,M,2,12.0,VWC_2_raw_S2_M
irrigation,36.23,2024-09-08 08:15:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,M,3,18.0,VWC_3_raw_S2_M
irrigation,33.77,2024-09-07 23:00:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,B,1,6.0,VWC_1_raw_S2_B
irrigation,33.98,2024-09-07 20:30:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,B,2,12.0,VWC_2_raw_S2_B
irrigation,33.05,2024-09-07 23:00:12.000000000,2024-09-07_S1_S2_b15b9a0a,2024.0,S2,control,S1_S2,B,3,18.0,VWC_3_raw_S2_B
irrigation,39.91,2024-04-20 00:45:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.69,2024-04-20 00:15:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,36.57,2024-04-20 15:00:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,30.81,2024-04-20 07:30:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.11,2024-04-20 06:30:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,22.71,2024-04-20 01:15:12.000000000,2024-04-19_S3_S4_c5bf8374,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,38.61,2024-05-03 19:29:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,32.97,2024-05-04 08:14:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,45.73,2024-05-03 18:29:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,30.3,2024-05-04 00:29:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.45,2024-05-03 21:59:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,23.39,2024-05-03 18:59:48.000000000,2024-05-03_S3_S4_13e4749a,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,39.51,2024-05-17 22:59:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.75,2024-05-18 05:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,40.76,2024-05-18 07:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,34.87,2024-05-17 23:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,M,1,6.0,VWC_1_raw_S3_M
irrigation,32.5,2024-05-17 23:29:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,M,2,12.0,VWC_2_raw_S3_M
irrigation,32.52,2024-05-17 23:29:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,M,3,18.0,VWC_3_raw_S3_M
irrigation,30.72,2024-05-18 05:14:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.76,2024-05-18 03:59:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,23.78,2024-05-17 22:44:48.000000000,2024-05-17_S3_S4_09c73fc7,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,39.69,2024-06-01 22:00:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,36.0,2024-06-02 00:15:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,46.74,2024-06-01 20:15:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,30.92,2024-06-02 06:30:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,30.41,2024-06-02 02:45:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,24.4,2024-06-01 21:15:12.000000000,2024-06-01_S3_S4_0880f850,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.78,2024-06-15 20:15:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,36.96,2024-06-15 15:00:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,40.98,2024-06-16 07:30:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,31.13,2024-06-16 04:15:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,31.33,2024-06-16 00:00:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,26.39,2024-06-15 20:00:12.000000000,2024-06-15_S3_S4_b6aa9839,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.57,2024-06-28 18:14:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,34.35,2024-06-29 07:14:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,41.51,2024-06-29 02:44:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.16,2024-06-28 14:44:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,30.99,2024-06-28 20:59:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,23.4,2024-06-28 18:14:48.000000000,2024-06-28_S3_S4_14b9d993,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.52,2024-07-11 21:14:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,36.77,2024-07-11 21:44:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,42.86,2024-07-12 00:44:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.33,2024-07-11 17:44:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,30.96,2024-07-12 00:14:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,22.61,2024-07-11 20:59:48.000000000,2024-07-11_S3_S4_d29231ea,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,37.46,2024-07-27 11:30:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,42.82,2024-07-27 20:30:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,35.96,2024-07-27 10:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,M,1,6.0,VWC_1_raw_S3_M
irrigation,32.67,2024-07-27 10:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,M,2,12.0,VWC_2_raw_S3_M
irrigation,35.15,2024-07-27 11:00:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,M,3,18.0,VWC_3_raw_S3_M
irrigation,31.52,2024-07-27 21:30:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,32.9,2024-07-27 07:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,23.77,2024-07-27 10:45:12.000000000,2024-07-26_S3_S4_fd133a4c,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,40.49,2024-08-09 19:30:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,36.94,2024-08-09 21:45:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,43.68,2024-08-10 00:45:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,33.91,2024-08-09 16:15:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.78,2024-08-10 02:00:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,23.43,2024-08-09 19:30:00.000000000,2024-08-09_S3_S4_fd100e26,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,39.46,2024-08-23 19:45:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,37.56,2024-08-23 23:00:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,43.76,2024-08-23 23:00:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,33.6,2024-08-23 15:15:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,30.99,2024-08-23 20:30:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,24.08,2024-08-23 21:00:12.000000000,2024-08-23_S3_S4_0b64e5f5,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,39.95,2024-09-06 17:30:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,35.97,2024-09-07 00:45:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,42.94,2024-09-07 02:45:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,30.59,2024-09-07 03:30:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S3,biochar,S3_S4,B,1,6.0,VWC_1_raw_S3_B
irrigation,29.68,2024-09-07 01:00:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S3,biochar,S3_S4,B,2,12.0,VWC_2_raw_S3_B
irrigation,22.99,2024-09-06 20:00:00.000000000,2024-09-06_S3_S4_9e0ce675,2024.0,S3,biochar,S3_S4,B,3,18.0,VWC_3_raw_S3_B
irrigation,38.81,2024-09-20 21:15:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,T,1,6.0,VWC_1_raw_S3_T
irrigation,36.61,2024-09-20 21:15:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,T,2,12.0,VWC_2_raw_S3_T
irrigation,41.22,2024-09-21 04:45:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,T,3,18.0,VWC_3_raw_S3_T
irrigation,33.79,2024-09-20 21:00:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,M,1,6.0,VWC_1_raw_S3_M
irrigation,30.52,2024-09-20 21:15:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,M,2,12.0,VWC_2_raw_S3_M
irrigation,30.6,2024-09-20 21:15:00.000000000,2024-09-20_S3_S4_032d9e33,2024.0,S3,biochar,S3_S4,M,3,18.0,VWC_3_raw_S3_M
