leaf,table,frame_len,request_mode,n_hint,signed16_be@20,signed16_be@22,anchor_off,anchor_sec_le,anchor_iso,tcp_stream,frame_number,src_file,frame_hex
S2T,1,246,,,,,,,,0,309,S2T_Table1.tsv,bdaffd00011ffd200589d10000020000fd7f00054302f90c415674003daf2c1b3e15501641b6537f3e29d1f53e946b2641beafbcdd3eaf94153f8f647541bef3b74302fc9041564e2e3db06a2c3e15a93941b702be3e291df53e946ea641be96dc3eafb62b3f8f56eb41bedac4430300144156217b3db078253e160e9541b7d50a3e28f9413e945d2c41be5a663eafbcdd263f8f4b1f41becf73430303984155fba83db05c2f3e16723241b8cbe63e290e3b3e941e4141be4f193eaf61693f8f525441beb7a74303071c4155b6e43db020c43e17183941b9ee433e290e3b3e9405ca41be1b553eaf536d3f8f34d641beab95015959bd
S2T,1,31,last_n,636,-636,0,,,,0,310,S2T_Table1.tsv,bda0016ffd10050ffd09d200000600022c790000fd840000fe410000c5e9bd
S2T,1,31,last_n,631,-631,0,,,,0,313,S2T_Table1.tsv,bda0016ffd10050ffd09d300000600022c790000fd890000fe41000082d9bd
S2T,1,31,last_n,626,-626,0,,,,0,316,S2T_Table1.tsv,bda0016ffd10050ffd09d400000600022c790000fd8e0000fe410000f11bbd
S2T,1,31,last_n,621,-621,0,,,,0,319,S2T_Table1.tsv,bda0016ffd10050ffd09d500000600022c790000fd930000fe4100002f32bd
S2T,1,31,last_n,616,-616,0,,,,0,322,S2T_Table1.tsv,bda0016ffd10050ffd09d600000600022c790000fd980000fe410000390bbd
S2T,1,31,last_n,611,-611,0,,,,0,325,S2T_Table1.tsv,bda0016ffd10050ffd09d700000600022c790000fd9d0000fe410000b1febd
S2T,1,31,last_n,606,-606,0,,,,0,328,S2T_Table1.tsv,bda0016ffd10050ffd09d800000600022c790000fda20000fe410000d40abd
S2T,1,31,last_n,601,-601,0,,,,0,331,S2T_Table1.tsv,bda0016ffd10050ffd09d900000600022c790000fda70000fe410000d9dabd
S2T,1,245,,,,,,,,0,333,S2T_Table1.tsv,bdaffd00011ffd200589d90000020000fda70005430385ac4154e8983db5b2d53e273b9c41d54f1c3e2866743e96810d41c5d46e3eae1e173f91d3b641be9006430389304154e5263db5ceca3e26eeb741d4c71a3e2868343e9674d141c610623eadd3d13f92142641bebed043038cb441541dba3db5eac03e26a55141d445463e28533a3e96c1b741c64a743eadc9553f92549741bed03343039038415394323db4c5263e262e7a41d380073e283e423e970b1d41c686703eae1c573f9273d541bef5fa430393bcdc415318693db494363e25cc9c41d2be033e28240c3e97707a41c6c3e33eae03df3f92b36741bf125601892fbd
S2T,1,31,last_n,596,-596,0,,,,0,334,S2T_Table1.tsv,bda0016ffd10050ffd09da00000600022c790000fdac0000fe410000a77cbd
S2T,1,245,,,,,,,,0,336,S2T_Table1.tsv,bdaffd00011ffd200589da0000020000fdac0005430397404152b1443db4dd9f3e25151c41d1bf9c3e2845403e97627f41c6df963eae5ec03f92e29741bf3eee43039ac441525b4e3db5190b3e24569e41d0ca893e29073d3e9752c341c707e03eae402b3f93118f41bf485d43039e48415208c93db3b4873e23c90f41cfc3b93e28e9873e97b12441c7387c3eae9e8b3f9335d241bf6fa94303a1cc41517f403db3eff23e23039341cebcdc6a3e29073d3e9759c241c74a573eae78193f93721e41bf87da4303a55041516a9f3db42edc3e22584f41cd8b4c3e28f0853e97a78641c765593eaeb0053f93977941bfb4cd01f5b4bd
S2T,1,31,last_n,591,-591,0,,,,0,337,S2T_Table1.tsv,bda0016ffd10050ffd09db00000600022c790000fdb10000fe4100000008bd
S2T,1,31,last_n,586,-586,0,,,,0,340,S2T_Table1.tsv,bda0016ffd10050ffd09dc00000600022c790000fdb60000fe410000d49fbd
S2T,1,245,,,,,,,,0,342,S2T_Table1.tsv,bdaffd00011ffd200589dc0000020000fdb600054303ba68414fd8563db1854a3e1db06d41c71ea63e28d9ce3e98018741c760623eaf17203f946f1441c0636f4303bcddec414fb5f43db13f603e1d116441c5f9943e28f0853e97a94541c754fe3eaf2cf93f9487fe41c084ac4303c170414f7b803db185493e1c54a641c4e7533e28cbd23e982a9a41c73caa3eaf11033f94b1b541c09e694303c4f4414f4b5d3db0c18d3e1b6fb541c3db5c3e28ed063e97b2e341c71ad63eaf33f63f94e07641c0a89b4303c878414f1eaa3db071273e1acd3041c2c91a3e28e0cb3e97e21341c6f96b3eaf5a693f94fa0541c0aea9015651bd
S2T,1,31,last_n,581,-581,0,,,,0,343,S2T_Table1.tsv,bda0016ffd10050ffd09dd00000600022c790000fdbb0000fe4100000a90bd
S2T,1,245,,,,,,,,0,345,S2T_Table1.tsv,bdaffd00011ffd200589dd0000020000fdbb00054303cbfc414ed3063db086233e19ebbe41c1a54d3e28f2453e979eca41c6ceeb3eaf4c6f3f950f6f41c0d2f74303cf80414eb0a33daf4f0f3e1982e141c0b7bf3e28e60a3e97ca7b41c6a4013eaf41f23f951fd041c0e4614303d304414e8ad03daf94f53e18adac41bf7aa23e28eb463e97af6341c671e43eafb2ac3f95318141c0ee914303d688414e3f2c3daef7ae3e1805e641be6ced3e29057d3e97627f41c6346d3eaf94143f955da241c104854303da0c414e316b3dae72da3e17715a41bcdd78a63e28f9413e9789d141c606243eaf81be3f95784a41c112210117cdbd
S2T,1,31,last_n,576,-576,0,,,,0,346,S2T_Table1.tsv,bda0016ffd10050ffd09de00000600022c790000fdc00000fe410000d214bd
S2T,1,245,,,,,,,,0,348,S2T_Table1.tsv,bdaffd00011ffd200589de0000020000fdc000054303dd90414e0b9a3daea0493e16d94e41bcdca9203e28fb003e97777941c5c7dc3eaf7d5e3f957c3641c112194303e114414dd8053dadfc023e1605d941bbbbe93e29057c3e975aa241c5913f3eafe2ba3f95916941c11dd54303e498414db9143dad73b23e15c36f41baea523e2913793e972d3141c54f433eafd21f3f95b81341c117cd4303e81c414d9d933dadb29e3e14fc3541b9ed1e3e290e3a3e973b2c41c50ce03eaf8c3a3f9624de41c12a554303eba0414d93413dad69373e1450f141b924073e291df53e96fee041c4c5f13eafc0a63f95d0fb41c140a3012f85bd
S2T,1,31,last_n,571,-571,0,,,,0,349,S2T_Table1.tsv,bda0016ffd10050ffd09df00000600022c790000fdc50000fe410000bea0bd
S2T,1,245,,,,,,,,0,351,S2T_Table1.tsv,bdaffd00011ffd200589df0000020000fdc500054303ef24414d6d6e3dac8d033e13cc1f41b840a63e294b643e96555d41c484663eaf6cc23f9652bcdd41c1274a4303f2a8414d631e3dacc16f3e131d5b41b78a303e2928703e96a77f41c438973eafeef53f96045041c12ed54303f62c414d479d3dac12ad3e12b63e41b6ea4b3e287b6e3e962eea41c3f51d3eb00f4a3f9612f241c12cf24303f9b0414d17793dab7c603e124d6441b6320b3e285db73e96a08241c3ab3c3eb005ae3f961e8741c134274303fd34414d14093daba9d13e11c89141b586943e2890653e95e74241c358463eb0102a3f96121341c128c6015170bd
S2T,1,31,last_n,566,-566,0,,,,0,352,S2T_Table1.tsv,bda0016ffd10050ffd09e000000600022c790000fdca0000fe410000913abd
S2T,1,246,,,,,,,,0,354,S2T_Table1.tsv,bdaffd00011ffd200589e00000020000fdca0005430400b8414cff683dabdac03e112d0741b4beb23e2872b03e964e5f41c30da63eb0678d3f9621ce41c126ec4304043c414d0d293daaca1f3e10b63141b404543e2879ad3e962fc941c2caa13eb0704a3f96361f41c11e93430407c0414ccf453daaa72d3e103a1c41b34fbcdc3e2892243e95db0641c27b1a3eb06b0b3f963ff441c110fc43040b44414c98423daac6a23e0fd14041b2bb673e28a55e3e9589c341c232c93eb051b33f964d0f41c11e3c43040ec8414cd6253daa30573e0f227d41b1c8f33e28bcdc163e95483a41c1dff33eb01b863f96540d41c0fd4a011af0bd
S2T,1,31,last_n,561,-561,0,,,,0,355,S2T_Table1.tsv,bda0016ffd10050ffd09e100000600022c790000fdcf0000fe4100000bb3bd
S2T,1,246,,,,,,,,0,357,S2T_Table1.tsv,bdaffd00011ffd200589e10000020000fdcf00054304124c414c8a813da98f8f3e0ed21941b15afb3e28bcdc173e953f7e41c191a43eafb00c3f96bb6141c0fb6d430415d0414c8a813da9bcdcff3e0e560441b0e2f63e28ca123e9513cd41c151b03eb0323e3f96651641c0f2c143041954414c6b8f3da9ea6c3e0dcdb441b00cc43e28cf503e94fd1541c0fc8f3eb055323f9660b941c0d29b43041cd8414c500d3da89ae23e0d615941af4a8d3e28b35b3e95254641c0b6fc3eb04f133f96666541c0c7ff4304205c414c56ee3da8b6d93e0cdac741ae85c63e27ef9e3e94fdf441c062a53eb04c763f966f5b41c0b69601913ebd
S2T,1,31,last_n,556,-556,0,,,,0,358,S2T_Table1.tsv,bda0016ffd10050ffd09e200000600022c790000fdd40000fe410000323cbd
S2T,1,31,last_n,551,-551,0,,,,0,361,S2T_Table1.tsv,bda0016ffd10050ffd09e300000600022c790000fdd90000fe410000e61ebd
S2T,1,246,,,,,,,,0,363,S2T_Table1.tsv,bdaffd00011ffd200589e30000020000fdd90005430435744154b1933da7c22e3e0af4f141acd2593e2833c43e94112641be8d613eb0632e3f964b4f41c03d3e430438f841578df23da7c92c3e0aea7441ad42be3e2841c03e93dd9741be588a3eb018e63f96575441c00bbe43043c7c4157a9743da7d3a93e0ac94041adb3213e2861353e935fc341be00233eb0632e3f964a3741bff99b430440004157492d3da84a7e3e0b012d41ae340a3e27de233e932fb441bcddcc733eb04ff53f96425b41bff1a5430443844156e8e73da9312e3e0b4fd241aee6123e2792fd3e93333241bcdd93d23eb015693f9614b241bfd732017a31bd
S2T,1,31,last_n,546,-546,0,,,,0,364,S2T_Table1.tsv,bda0016ffd10050ffd09e400000600022c790000fdde0000fe410000ec29bd
S2T,1,31,last_n,541,-541,0,,,,0,370,S2T_Table1.tsv,bda0016ffd10050ffd09e500000600022c790000fde30000fe410000b887bd
S2T,1,31,last_n,536,-536,0,,,,0,375,S2T_Table1.tsv,bda0016ffd10050ffd09e600000600022c790000fde80000fe410000c3bebd
S2T,1,31,last_n,531,-531,0,,,,0,378,S2T_Table1.tsv,bda0016ffd10050ffd09e700000600022c790000fded0000fe4100004381bd
S2T,1,31,last_n,526,-526,0,,,,0,381,S2T_Table1.tsv,bda0016ffd10050ffd09e800000600022c790000fdf20000fe4100002483bd
S2T,1,31,last_n,521,-521,0,,,,0,384,S2T_Table1.tsv,bda0016ffd10050ffd09e900000600022c790000fdf70000fe410000f3c3bd
S2T,1,31,last_n,516,-516,0,,,,0,387,S2T_Table1.tsv,bda0016ffd10050ffd09ea00000600022c790000fdfc0000fe410000565abd
S2T,1,31,last_n,511,-511,0,,,,0,390,S2T_Table1.tsv,bda0016ffd10050ffd09eb00000600022c790000fe010000fe4100009ea7bd
S2T,1,31,last_n,506,-506,0,,,,0,393,S2T_Table1.tsv,bda0016ffd10050ffd09ec00000600022c790000fe060000fe41000094cebd
S2T,1,246,,,,,,,,0,395,S2T_Table1.tsv,bdaffd00011ffd200589ec0000020000fe0600054304d3a84154438c3db10af33e20b32241d503633e26516e3e9529a441c4ad543eadaffe3f97cbcb41be68624304d72c415481713db019c73e205a0141d477953e26eb393e95a3fa41c4faaf3eadc4f63f980d8d41be86974304dab04154a7433db035bcdd3e200edc41d3c94d3e26fcb23e9566d041c540733eae147b3f9843ef41be9d3b4304de344153f7e83db078263e1f4e9e41d308c73e26ecf63e95997f41c57b3b3eae171a3f987bde41bec4214304e1b84153564d3dafe55a3e1ec64d41d1f7833e26e0bcdc3e95cecb41c5c04d3eae6afe3f98b32241bed9a5017253bd
S2T,1,31,last_n,501,-501,0,,,,0,396,S2T_Table1.tsv,bda0016ffd10050ffd09ed00000600022c790000fe0b0000fe41000082ffbd
S2T,1,245,,,,,,,,0,398,S2T_Table1.tsv,bdaffd00011ffd200589ed0000020000fe0b00054304e53c4152ebb63daf528e3e1e0d0c41d0c1513e26ae0d3e96777041c606e43eaea2ea3f98d1ef41bef65d4304e8c041529ca23daf10243e1d249e41cf2fcc3e26f7743e960e9441c627803eae908f3f9902a641bf28a54304ec444152433d3dae61603e1c337341cdad503e277fc33e969ec341c662653eae78f73f993c5341bf4c294304efc84151e6673dad852d3e1b398941cc03353e278f7e3e9665f641c682a23eaebcdd223f99758e41bf589f4304f34c415163bf3dad77313e1a2aa741ca920d3e278c003e9675b141c6a0393eae9a2c3f99aa3341bf816e0105a2bd
S2T,1,31,last_n,496,-496,0,,,,0,399,S2T_Table1.tsv,bda0016ffd10050ffd09ee00000600022c790000fe100000fe4100009652bd
S2T,1,31,last_n,496,-496,0,,,,0,401,S2T_Table1.tsv,bda0016ffd10050ffd09ee00000600022c790000fe100000fe4100009652bd
S2T,1,31,last_n,491,-491,0,,,,0,404,S2T_Table1.tsv,bda0016ffd10050ffd09ef00000600022c790000fe150000fe410000b43bbd
S2T,1,245,,,,,,,,0,406,S2T_Table1.tsv,bdaffd00011ffd200589ef0000020000fe15000543050864414fe6163daaa72c3e14b80c41c23b223e2778c63e96b11c41c68d3b3eaf67853f9a9ab741c03bb143050be8414fa4c23da9fbe93e13f0d241c123843e27620d3e97105c41c660143eaf4b903f9ac39341c058d343050f6c414f5c8e3da9a4863e13181d41c024513e276c8b3e96dccd41c639ba3eaf6e833f9ae4fe41c07529430512f0414e79a03da92db03e1249e441bef90a3e2783423e969d0441c614853eafa0513f9afbb641c0808c43051674414ee7a73da897633e119ea041bcddd7be3e2778c63e96c37641c5ebed3eaf87d93f9b20d941c09fe40119c6bd
S2T,1,31,last_n,486,-486,0,,,,0,407,S2T_Table1.tsv,bda0016ffd10050ffd09f000000600022c790000fe1a0000fe4100005327bd
S2T,1,246,,,,,,,,0,409,S2T_Table1.tsv,bdaffd00011ffd200589f00000020000fe1a0005430519f8414eee873da8a55e3e10dae441bcdccaaf3e2794bcdd3e96492041c5a8cc3eaf73c13f9b3f7041c0b9ff43051d7c414ea2e23da7913d3e10022f41bbcf203e27a2b73e9629ac41c581af3eaf7e3e3f9b5f5341c0c62243052100414e98923da7d0293e0f5c2a41bacb0b3e277fc33e96a16241c550613eafc6c43f9b775c41c0dae743052484414e5e1e3da79f3a3e0ea4a941b9acbb3e27983c3e96563c41c51aed3eafaf2d3f9b9a8641c0e3a143052808414e34db3da6a70f3e0e18da41b8d1913e279d7b3e9636c641c4df043eafa74f3f9ba7a241c0f5c90197e2bd
S2T,1,31,last_n,481,-481,0,,,,0,410,S2T_Table1.tsv,bda0016ffd10050ffd09f100000600022c790000fe1f0000fe410000c7c4bd
S2T,1,246,,,,,,,,0,412,S2T_Table1.tsv,bdaffd00011ffd200589f10000020000fe1f000543052b8c414dfdd83da6db7f3e0d9cc441b7fa4b3e27a4793e9627ed41c490823eafe1db3f9bbcdcd341c103bb43052f10414dcdb53da63e353e0cf4ff41b729dd3e27ad353e95ffba41c4574d3eaffdd03f9bdd2941c1060243053294414dbff43da5b5e33e0c692f41b64ef63e27b7b13e95d94741c410c63eafefd53f9bedfa41c107ed43053618414d96b13da606473e0b8ebb41b558c23e27a0fb3e95848541c3cb0a3eafd9fd3f9c12ad41c115844305399c414d77c03da4bcddba3e0b04ab41b4238b3e26eeb73e9595fe41c3800a3eafe47a3f9c18cc41c11d7b01b602bd
S2T,1,31,last_n,476,-476,0,,,,0,413,S2T_Table1.tsv,bda0016ffd10050ffd09f200000600022c790000fe240000fe4100009705bd
S2T,1,31,last_n,471,-471,0,,,,0,416,S2T_Table1.tsv,bda0016ffd10050ffd09f300000600022c790000fe290000fe410000589bbd
S2T,1,246,,,,,,,,0,418,S2T_Table1.tsv,bdaffd00011ffd200589f30000020000fe29000543054eb4414d10993da305533e07b19241af52c53e2726a33e94ca6541c1a0c63eb023643f9c5a5441c10d2a43055238414cf8883da2e95c3e0725c441ae79033e2747d93e9450f041c155123eb03cbb3f9c7cd741c0fb6a430555bcdc414be8e73da305523e06bcdce941adcdc43e27461a3e944bb141c0fdb13eb07ac63f9c813641c0f3de43055940414cb7343da25a0f3e06136341ad24c13e27604e3e93f98f41c0b0ef3eb07c843f9c8bb341c0de5043055cc4414c9f223da1d53e3e05ba4241ac60213e275e8f3e93f6ef41c0654b3eb07f233f9c86e441c0d7e401181fbd
S2T,1,31,last_n,466,-466,0,,,,0,419,S2T_Table1.tsv,bda0016ffd10050ffd09f400000600022c790000fe2e0000fe4100009547bd
S2T,1,245,,,,,,,,0,421,S2T_Table1.tsv,bdaffd00011ffd200589f40000020000fe2e000543056048414c794f3da20d2b3e051eb941ab9abf3e26895b3e93eff241c00b5c3eb072e73f9c9a5741c0c73e430563cc414c794f3da2ecdc3e04b79d41ab085a3e26ac4d3e9372fd41bfa9773eb079e53f9c924141c0afc943056750414c7cbf3da122fd3e04524041aaa3a73e26a70f3e93775c41bf5d8d3eb06beb3f9ca5ea41c0b45543056ad4414c45bcdd3da103863e03b17741a9e3a13e26a7103e93801941bf093f3eb0640d3f9caf1641c0832d43056e58414c424d3da11f7b3e03649241a9454b3e26cbc33e92fa6641bec4803eb064ed3f9caff541c08b8301dbe1bd
S2T,1,31,last_n,461,-461,0,,,,0,422,S2T_Table1.tsv,bda0016ffd10050ffd09f500000600022c790000fe330000fe410000365bbd
S2T,1,31,last_n,456,-456,0,,,,0,425,S2T_Table1.tsv,bda0016ffd10050ffd09f600000600022c790000fe380000fe410000f72dbd
S2T,1,31,last_n,451,-451,0,,,,0,428,S2T_Table1.tsv,bda0016ffd10050ffd09f700000600022c790000fe3d0000fe410000d08fbd
