leaf,table,frame_len,request_mode,n_hint,signed16_be@20,signed16_be@22,anchor_off,anchor_sec_le,anchor_iso,tcp_stream,frame_number,src_file,frame_hex
S1M,1,31,last_n,107,-107,0,14,7941122,1990-04-02T21:52:02+00:00,0,55,S1M_Table1.tsv,bda0016ffd10030ffd091f00000600022c790000ff950000ffb700000a07bd
S1M,1,31,last_n,102,-102,0,14,7941122,1990-04-02T21:52:02+00:00,0,58,S1M_Table1.tsv,bda0016ffd10030ffd092000000600022c790000ff9a0000ffb700009026bd
S1M,1,31,last_n,97,-97,0,14,7941122,1990-04-02T21:52:02+00:00,0,61,S1M_Table1.tsv,bda0016ffd10030ffd092100000600022c790000ff9f0000ffb700008b40bd
S1M,1,31,last_n,92,-92,0,14,7941122,1990-04-02T21:52:02+00:00,0,64,S1M_Table1.tsv,bda0016ffd10030ffd092200000600022c790000ffa40000ffb70000cfcfbd
S1M,1,31,last_n,87,-87,0,14,7941122,1990-04-02T21:52:02+00:00,0,67,S1M_Table1.tsv,bda0016ffd10030ffd092300000600022c790000ffa90000ffb700000ee8bd
S1M,1,31,last_n,82,-82,0,14,7941122,1990-04-02T21:52:02+00:00,0,70,S1M_Table1.tsv,bda0016ffd10030ffd092400000600022c790000ffae0000ffb700008f4ebd
S1M,1,245,,,,,,,,0,72,S1M_Table1.tsv,bdaffd00011ffd200389240000020000ffae00054308774c415314f93e0d6d963e01530b41b7811f3e225f4d3e51f7c241b907643eb89ed13facc56141b7a17d43087ad04152d7163e0d74933e01259a41b7d8093e21bcdcc53e51c89141b8eb933eb86fa13fac6c7641b78d2b43087e54415300583e0d76533e0131d541b82ad13e2198113e51dd8b41b8db5d3eb82a9b3fac49bb41b769c6430881d84152ebb63e0d71143e01488e41b89f1a3e21aecb3e51085441b8c6ac3eb7fb6a3fac35da41b768ab4308855c4152ddf63e0d6d953e01743f41b944673e21b4093e50e8df41b8aa0e3eb7b2043fac10b641b75762015330bd
S1M,1,31,last_n,77,-77,0,14,7941122,1990-04-02T21:52:02+00:00,0,73,S1M_Table1.tsv,bda0016ffd10030ffd092500000600022c790000ffb30000ffb70000f3b6bd
S1M,2,27,,,,,,,,0,5,S1M_Table2.tsv,bda0016ffd10030ffd092f00000500033f98000000010000a4ffbd
S1M,2,69,,,,,,,,0,7,S1M_Table2.tsv,bdaffd00011ffd2003892f00000300000553000143086cc0414b9d423e0f4c423e06d46741becb723e2456b73e58de2f41bcdd19523eba0cda3fae56cb41b84dd80090d5bd
S1M,2,31,raw,,1346,0,,,,0,8,S1M_Table2.tsv,bda0016ffd10030ffd093000000600033f9800000542000005530000cf8abd
S1M,2,246,,,,,,,,0,10,S1M_Table2.tsv,bdaffd00011ffd2003893000000300000542000542fd3800414e64ff3e329c9b3e841fe641bbcdff3e4b1c5c3eb4665541b4bcdd993ebecc223f91ae8841b1eaa642fde0c0414a79003e2f16d73e7b72b941b84d893e4964b03eb2171641b7a0fc3ebfef243f954b5f41b3d7a642fe8980414db5a43e29607a3e6aecfc41be30323e3eb41c3e9f3a4241b6053c3ebe7e813f95ff1141b2a92b42ff3240414b2bcb3e26455c3e5ff74141ba5fb63e3e19553e9defeb41b94c3f3ebfcbdb3f9a1aee41b4f58f42ffdb00414d8fd13e2246683e524b8b41bcdc6c463e365a0a3e904fa341b66ef93ebe70b33f9a8fe341b3881001d37abd
S1M,2,31,raw,,1351,0,,,,0,11,S1M_Table2.tsv,bda0016ffd10030ffd093100000600033f9800000547000005530000ded0bd
S1M,2,31,raw,,1356,0,,,,0,14,S1M_Table2.tsv,bda0016ffd10030ffd093200000600033f980000054c0000055300009040bd
S1M,2,31,raw,,1361,0,,,,0,17,S1M_Table2.tsv,bda0016ffd10030ffd093300000600033f98000005510000055300008da2bd
