leaf,table,frame_len,request_mode,n_hint,signed16_be@20,signed16_be@22,anchor_off,anchor_sec_le,anchor_iso,tcp_stream,frame_number,src_file,frame_hex
S2B,1,245,,,,,,,,0,48,S2B_Table1.tsv,bdaffd00011ffd200789d40000020000fee400054306a73c414b85303ddf0a733e4d2eab41c6d80b3de8224f3ee1b78741cc5ad73e6b77233f3547c941c7413f4306aac0414b663f3ddec10c3e4c5cf541c5dadd3de814523ee1d7dd41cc05dc3e6b65a93f35604141c721504306ae44414b5f5e3dddd3603e4bcf6541c4efac3de7f8593ee1fd6f41cba8163e6b8c1e3f352b6441c723334306b1c8414b3cfc3dde27453e4ae8b541c3fcbcdd3de84c3b3ee1893641cb39373e6b78e33f35483a41c70bac4306b54c414aff183dddbaeb3e4a1c3c41c315a13de864b43ee169c141caef5b3e6b9bd63f35174b41c7083f0173f8bd
S2B,1,31,last_n,279,-279,0,,,,0,49,S2B_Table1.tsv,bda0016ffd10070ffd09d500000600022c790000fee90000ff7100009a09bd
S2B,1,31,last_n,274,-274,0,,,,0,52,S2B_Table1.tsv,bda0016ffd10070ffd09d600000600022c790000feee0000ff71000032a0bd
S2B,1,31,last_n,269,-269,0,,,,0,55,S2B_Table1.tsv,bda0016ffd10070ffd09d700000600022c790000fef30000ff7100003100bd
S2B,1,31,last_n,264,-264,0,,,,0,58,S2B_Table1.tsv,bda0016ffd10070ffd09d800000600022c790000fef80000ff7100004b78bd
S2B,1,245,,,,,,,,0,60,S2B_Table1.tsv,bdaffd00011ffd200789d80000020000fef800054306ed8c415828ac3ddaa17e3e4198f141b7d6f23de8b5193ede67ee41c46f8e3e6bc5c63f3371ad41c4d4604306f110415775df3ddab6763e41488d41b773933de8e2893ede32a141c4019d3e6bc4093f3379fb41c4a6824306f4944156bfa43ddac0f13e41355541b75bea3de83ac23ede108c41c399c73e6aeed33f33562741c4723b4306f81841562bcb3ddac4703e411b1e41b7600a3de703b03ede36fd41c33f463e6b3bb93f32d77441c455c44306fb9c4155d9473ddabcdd733e41301641b76aef3de7fbdb3edcd51941c2ed1a3e6b40f73f32d2a641c4119201b1cebd
S2B,1,31,last_n,259,-259,0,,,,0,61,S2B_Table1.tsv,bda0016ffd10070ffd09d900000600022c790000fefd0000ff71000031aabd
S2B,1,246,,,,,,,,0,63,S2B_Table1.tsv,bdaffd00011ffd200789d90000020000fefd00054306ff2041557fe13ddaaf773e415a0741b7b8163de723273edcadc641c28c8b3e6a79bcdc3f329d5741c3ef6f430702a44155532e3dda9a7e3e41a8ad41b838bcdc3de6ba473edc185d41c232c33e6a90743f32617c41c3b3f0430706284154d3f63ddb30cb3e422bbf41b8b2b53de638f43edb637b41c1e77e3e69e3703f32298f41c39ce1430709ac4154d7663ddbe68d3e42a7d541b95feb3de594af3edb13f641c1aaf93e6a145f3f31b1da41c350b143070d304154b1933ddbb91e3e433fde41ba4a933de555c53eda130f41c164fe3e6970193f31965341c3288501e136bd
S2B,1,31,last_n,254,-254,0,,,,0,64,S2B_Table1.tsv,bda0016ffd10070ffd09da00000600022c790000ff020000ff71000044b6bd
S2B,1,31,last_n,249,-249,0,,,,0,67,S2B_Table1.tsv,bda0016ffd10070ffd09db00000600022c790000ff070000ff710000b12abd
S2B,1,246,,,,,,,,0,69,S2B_Table1.tsv,bdaffd00011ffd200789db0000020000ff070005430722484153dc663dde23c53e4accbf41c3ef193de2dd233ed7406a41c0802e3e677a863f305a7241c1fe9a430725cc4153ea273ddf1bed3e4c40fe41c614363de1b78a3ed66eb441c091803e675b103f2ff74341c1e6ba430729504153ea273ddfce333e4dd82f41c849bcdc3de1d3803ed61d7141c0924e3e66bcdc093f2fd4c041c1ba7a43072cd44153ea273de0418b3e4f74a041ca93f73de20ee93ed5cb4c41c0b51e3e66a7103f2f7c0e41c18dd5430730584153d8f63de10fc13e51069641ccc8c23de091ed3ed5776a41c0eef33e65bea23f2f782041c16ff50137fdbd
S2B,1,31,last_n,244,-244,0,,,,0,70,S2B_Table1.tsv,bda0016ffd10070ffd09dc00000600022c790000ff0c0000ff710000e649bd
S2B,1,245,,,,,,,,0,72,S2B_Table1.tsv,bdaffd00011ffd200789dc0000020000ff0c0005430733dc4153bcdd743de194913e52d5b341cf18e13de0b85f3ed512ec41c1182a3e659d6b3f2f4b1f41c14b9e430737604153a1f33de223e33e54776341d150273de0ded23ed4e03d41c15d673e6503a13f2f1efe41c137ec43073ae44153b6943de2d2a53e55e4a341d3844e3de0b1613ed46c0641c1a0013e6503a23f2f0a0541c11e9543073e68415394323de3d1cb3e57769941d598e63ddf814a3ed4405441c200dd3e6445243f2ec95c41c0fe79430741ec41539b123de3dc493e590a4d41d7b44e3ddf92c43ed41ba141c25bac3e6420723f2e9e1a41c0f13701a796bd
S2B,1,31,last_n,239,-239,0,,,,0,73,S2B_Table1.tsv,bda0016ffd10070ffd09dd00000600022c790000ff110000ff7100005a01bd
S2B,1,245,,,,,,,,0,75,S2B_Table1.tsv,bdaffd00011ffd200789dd0000020000ff1100054307457041537c203de4aa833e5a4f5c41d9968e3ddfaebb3ed405cb41c2d7193e637c2b3f2e845441c0ed72430748f44153564d3de540ce3e5bddd041db822e3ddfd8ac3ed3c7c041c356c23e6353f93f2e72db41c0dc1443074c78415318693de563bf3e5d14e441dd395b3ddf84c93ed43a3741c3d3653e62957a3f2e62b041c0e2d643074ffc415307393de689573e5e60f141dee3543dde62af3ed3f6ef41c45cfa3e62a3753f2e3aee41c0dc11430753804152da863de69e523e5f8bc741e07cf73ddda5f03ed4421441c4fb6d3e61bcdcc53f2e2f2141c0ee95010236bd
S2B,1,31,last_n,234,-234,0,,,,0,76,S2B_Table1.tsv,bda0016ffd10070ffd09de00000600022c790000ff160000ff71000026ecbd
S2B,1,31,last_n,229,-229,0,,,,0,79,S2B_Table1.tsv,bda0016ffd10070ffd09df00000600022c790000ff1b0000ff710000a603bd
S2B,1,245,,,,,,,,0,81,S2B_Table1.tsv,bdaffd00011ffd200789df0000020000ff1b000543076898415227bcdc3de7f8593e64a70141e7175d3ddd08a93ed51e4741c8d28a3e5fe6a93f2dfb2341c18ad043076c1c41525b4e3de82cc93e65540541e7ccc33ddda9703ed4ee3941c97aac3e5ffd623f2de15d41c1a54d43076fa04152546e3de94b633e65a2ab41e867f73ddeb6923ed5642f41ca1d873e5fb77a3f2e402b41c1d2554307732441526ff03de92f6e3e66010b41e8cd973dde27433ed61ad141cadb843e5fb93a3f2e3dfd41c20d56430776a841527a403de91a763e6638f641e935333dde27453ed61d7141cb6a633e5f61d73f2e57c341c23e84015022bd
S2B,1,31,last_n,224,-224,0,,,,0,82,S2B_Table1.tsv,bda0016ffd10070ffd09e000000600022c790000ff200000ff710000d575bd
S2B,1,31,last_n,219,-219,0,,,,0,85,S2B_Table1.tsv,bda0016ffd10070ffd09e100000600022c790000ff250000ff7100000308bd
S2B,1,31,last_n,214,-214,0,,,,0,88,S2B_Table1.tsv,bda0016ffd10070ffd09e200000600022c790000ff2a0000ff7100007768bd
S2B,1,31,last_n,209,-209,0,,,,0,91,S2B_Table1.tsv,bda0016ffd10070ffd09e300000600022c790000ff2f0000ff710000dfbebd
S2B,1,246,,,,,,,,0,93,S2B_Table1.tsv,bdaffd00011ffd200789e30000020000ff2f00054307aee8414d88f13de591313e5c9fcd41e047b23de16e203edc8c9341d1ec003e603fc93f31996241c655104307b26c414d69fe3de479933e5b9b6641df302d3de266493edcf3ae41d20b0e3e60061f3f31eaa641c685a44307b5f0414d39dc3de49c863e5a7cca41de06ad3de2823f3edcd5f941d209153e60727a3f3228b041c6d7424307b974414d2f8c3de3bcdcd33e59786541dcd5103de277c23edcd6db41d208c03e60e4103f3218f541c702924307bcdcf8414d14093de38f623e588ff641dbb7223de269c93edce85341d20a413e60afa33f325c3f41c7399d01c2fdbd
S2B,1,31,last_n,204,-204,0,,,,0,94,S2B_Table1.tsv,bda0016ffd10070ffd09e400000600022c790000ff340000ff71000070b7bd
