leaf,table,frame_len,request_mode,n_hint,signed16_be@20,signed16_be@22,anchor_off,anchor_sec_le,anchor_iso,tcp_stream,frame_number,src_file,frame_hex
S4T,1,31,last_n,615,-615,0,,,,0,28,S4T_Table1.tsv,bda0016ffd100b0ffd091000000600022c790000fd990000fde80000dc4dbd
S4T,1,31,last_n,610,-610,0,,,,0,31,S4T_Table1.tsv,bda0016ffd100b0ffd091100000600022c790000fd9e0000fde800007c28bd
S4T,1,31,last_n,605,-605,0,,,,0,34,S4T_Table1.tsv,bda0016ffd100b0ffd091200000600022c790000fda30000fde800005a33bd
S4T,1,31,last_n,600,-600,0,,,,0,37,S4T_Table1.tsv,bda0016ffd100b0ffd091300000600022c790000fda80000fde800001d99bd
S4T,1,31,last_n,595,-595,0,,,,0,40,S4T_Table1.tsv,bda0016ffd100b0ffd091400000600022c790000fdad0000fde800002aa3bd
S4T,1,31,last_n,590,-590,0,,,,0,43,S4T_Table1.tsv,bda0016ffd100b0ffd091500000600022c790000fdb20000fde800007c5bbd
S4T,1,31,last_n,585,-585,0,,,,0,46,S4T_Table1.tsv,bda0016ffd100b0ffd091600000600022c790000fdb70000fde8000007c4bd
S4T,1,246,,,,,,,,0,51,S4T_Table1.tsv,bdaffd00011ffd200b89170000020000fdbcdc0005430578e4414ff3d83df29ea63e457d1941b74cd73e582c5b3ec8b89941bcdc0dba3ea27ec23edf7cee41b9fa5243057c68414fe9863df2c8993e45064141b6f3493e5841513ec8691241bbc4f63ea278a43edfd6ed41b9e17243057fec414fce053df2e48f3e44966941b67b003e5844d03ec847de41bb865d3ea27ec23edf7ced41b9c836430583704150276a3df2f60b3e445cbb41b5f2793e584bcd3ec832e641bb47103ea280813edf4c0041b9c2f7430586f44150c9063df307843e442bcd41b596c63e5862843ec7ccaa41bb081c3ea27b433edf964441b9c0ab017af0bd
S4T,1,31,last_n,575,-575,0,,,,0,52,S4T_Table1.tsv,bda0016ffd100b0ffd091800000600022c790000fdc10000fde8000067b3bd
S4T,1,245,,,,,,,,0,54,S4T_Table1.tsv,bdaffd00011ffd200b89180000020000fdc1000543058a784152168a3df1c5f43e43b4f741b51e7e3e5866033ec7c3ed41bac4a63ea281613edf4dbcdd41b9943943058dfc415465ef3df1b47b3e4338e041b4c0f03e57b8ff3ec7913e41ba7a643ea285bf3edf1b0f41b9810d43059180415a47ed3df1d0703e42e33f41b453a53e57a2473ec769ed41ba405d3ea286a03edf212d41b9786143059504415991b23df1e1ea3e42965a41b3f00e3e57b7413ec7198a41b9f7a53ea28a1e3edeed9f41b95f2e430598884158eca73df2015a3e423d3a41b3910b3e57928e3ec6c30741b9b3173ea286a03edf0d1441b948f20174a0bd
S4T,1,31,last_n,570,-570,0,,,,0,55,S4T_Table1.tsv,bda0016ffd100b0ffd091900000600022c790000fdc60000fde80000e32bbd
S4T,1,245,,,,,,,,0,57,S4T_Table1.tsv,bdaffd00011ffd200b89190000020000fdc6000543059c0c4158253a3df0e2c23e42000e41b338743e570bfd3ec662e741b966b33ea28a1e3edef03f41b9362643059f90415794d23df099573e41957341b2da903e56bcdd593ec6056941b92ef43ea2903c3ede948041b918624305a3144156e5773df0ae513e414a4e41b29e1b3e5631893ec5895441b8e76a3ea28e7d3edeacf441b902264305a6984156285b3df0cdc73e40f4ab41b269303e55b0353ec5151c41b89d3f3ea28f5e3edea43a41b8e5254305aa1c4155e3973df0e63f3e40a60641b2302d3e563c053ec4a70241b867cb3ea2592f3ede734b41b8c88b0153b4bd
S4T,1,31,last_n,565,-565,0,,,,0,58,S4T_Table1.tsv,bda0016ffd100b0ffd091a00000600022c790000fdcb0000fde800001b44bd
S4T,1,31,last_n,560,-560,0,,,,0,61,S4T_Table1.tsv,bda0016ffd100b0ffd091b00000600022c790000fdd00000fde8000021f7bd
S4T,1,245,,,,,,,,0,63,S4T_Table1.tsv,bdaffd00011ffd200b891b0000020000fdd000054305bf34415446fc3dee20b73e3df8f441b1b9353e53aca73ec11dbcdc41b714ce3ea245f53edd742241b818b64305c2b841545f0e3decfe9c3e3d9c5441b1c9af3e5334133ec0892f41b6d7763ea21ce43edd2c7c41b7f6274305c63c41541dba3ded21913e3d178241b1d3d03e52befe3ebfd6ef41b6ac393ea1e8763edd4f6f41b7e29b4305c9c04154401c3ded21913e3cc8de41b2031f3e5211f73ebf300741b683f63ea1edb43edcebd341b7c0604305cd44415446fc3deccdae3e3c7bfa41b22cc23e5142013ebea6d941b658c23ea1f1323edcb92441b79c9b0191e8bd
S4T,1,31,last_n,555,-555,0,,,,0,64,S4T_Table1.tsv,bda0016ffd100b0ffd091c00000600022c790000fdd50000fde80000fb90bd
S4T,1,31,last_n,550,-550,0,,,,0,67,S4T_Table1.tsv,bda0016ffd100b0ffd091d00000600022c790000fdda0000fde80000a580bd
S4T,1,31,last_n,545,-545,0,,,,0,70,S4T_Table1.tsv,bda0016ffd100b0ffd091e00000600022c790000fddf0000fde800004d8bbd
S4T,1,31,last_n,540,-540,0,,,,0,73,S4T_Table1.tsv,bda0016ffd100b0ffd091f00000600022c790000fde40000fde800005361bd
