Station,"Date and Time","Air Temp",RH,Dewpoint,"Vapor Pressure","Solar Rad","Liquid Precip",Wind,"Wind Dir","5cm Soil Temp","15cm Soil Temp"
id,"date time","deg C","%","deg C",kPa,"W m-2",mm,m/s,degrees,"deg C","deg C"
frt03,"2025-03-22T15:50",16.82,0.22,-5.04,0.42,264.83,0.0,7.38,240.5,10.36,9.57
frt03,"2025-03-22T15:55",16.59,0.228,-4.76,0.43,358.0,0.0,6.71,254.6,10.33,9.57
frt03,"2025-03-22T16:00",17.0,0.224,-4.65,0.434,460.0,0.0,7.23,252.6,10.32,9.57
frt03,"2025-03-22T16:05",17.08,0.221,-4.76,0.429,372.83,0.0,7.74,258.9,10.33,9.57
frt03,"2025-03-22T16:10",16.82,0.219,-5.1,0.42,324.83,0.0,7.68,253.8,10.33,9.57
frt03,"2025-03-22T16:15",16.84,0.224,-4.79,0.43,390.0,0.0,6.27,256.3,10.31,9.57
frt03,"2025-03-22T16:20",16.87,0.219,-5.06,0.421,211.83,0.0,6.86,254.9,10.3,9.57
frt03,"2025-03-22T16:25",16.48,0.223,-5.15,0.417,173.83,0.0,6.42,257.0,10.27,9.57
frt03,"2025-03-22T16:30",16.41,0.226,-5.03,0.422,195.67,0.0,5.72,249.8,10.22,9.57
frt03,"2025-03-22T16:35",16.45,0.225,-5.05,0.421,176.33,0.0,5.77,254.0,10.17,9.55
frt03,"2025-03-22T16:40",16.3,0.225,-5.18,0.417,134.67,0.0,7.73,258.0,10.12,9.53
frt03,"2025-03-22T16:45",16.14,0.227,-5.2,0.416,130.47,0.0,7.76,258.9,10.06,9.51
frt03,"2025-03-22T16:50",16.08,0.23,-5.08,0.42,130.68,0.0,6.58,262.4,10.01,9.49
frt03,"2025-03-22T16:55",16.12,0.228,-5.16,0.417,158.17,0.0,7.14,262.1,9.96,9.46
frt03,"2025-03-22T17:00",16.26,0.223,-5.33,0.412,177.5,0.0,7.67,263.4,9.92,9.44
frt03,"2025-03-22T17:05",16.47,0.221,-5.27,0.414,219.33,0.0,8.1,255.9,9.9,9.42
frt03,"2025-03-22T17:10",16.71,0.22,-5.13,0.419,208.33,0.0,6.93,253.9,9.88,9.39
frt03,"2025-03-22T17:15",16.86,0.216,-5.25,0.415,185.33,0.0,7.04,242.2,9.86,9.38
frt03,"2025-03-22T17:20",16.74,0.214,-5.47,0.407,173.67,0.0,8.26,248.1,9.84,9.36
frt03,"2025-03-22T17:25",16.65,0.216,-5.43,0.409,183.67,0.0,7.93,250.5,9.81,9.35
frt03,"2025-03-22T17:30",16.55,0.221,-5.21,0.415,148.0,0.0,6.77,259.1,9.79,9.34
frt03,"2025-03-22T17:35",16.3,0.232,-4.78,0.429,121.23,0.0,6.71,264.9,9.77,9.32
frt03,"2025-03-22T17:40",15.98,0.239,-4.65,0.434,87.98,0.0,6.65,267.4,9.73,9.31
frt03,"2025-03-22T17:45",15.86,0.242,-4.59,0.436,84.72,0.0,5.78,266.8,9.69,9.29
frt03,"2025-03-22T17:50",15.78,0.24,-4.77,0.43,69.78,0.0,5.69,255.5,9.65,9.27
frt03,"2025-03-22T17:55",15.8,0.238,-4.86,0.427,50.25,0.0,6.04,263.2,9.61,9.25
frt03,"2025-03-22T18:00",15.76,0.24,-4.78,0.429,40.72,0.0,6.64,260.7,9.57,9.23
frt03,"2025-03-22T18:05",15.79,0.241,-4.7,0.432,43.58,0.0,6.56,262.8,9.52,9.21
frt03,"2025-03-22T18:10",15.72,0.245,-4.54,0.437,30.73,0.0,5.99,268.0,9.49,9.19
frt03,"2025-03-22T18:15",15.45,0.252,-4.4,0.443,17.85,0.0,5.55,267.0,9.45,9.16
frt03,"2025-03-22T18:20",15.29,0.254,-4.43,0.442,9.78,0.0,5.42,265.2,9.41,9.14
frt03,"2025-03-22T18:25",15.18,0.257,-4.37,0.443,5.32,0.0,5.63,261.0,9.37,9.12
frt03,"2025-03-22T18:30",15.02,0.264,-4.15,0.45,2.7,0.0,4.85,273.2,9.33,9.1
frt03,"2025-03-22T18:35",14.65,0.273,-4.02,0.454,1.5,0.0,3.76,276.0,9.29,9.07
frt03,"2025-03-22T18:40",14.4,0.278,-3.99,0.455,0.7,0.0,3.86,275.5,9.25,9.05
frt03,"2025-03-22T18:45",14.41,0.278,-3.98,0.457,0.4,0.0,4.21,275.7,9.21,9.03
frt03,"2025-03-22T18:50",14.36,0.279,-3.98,0.456,0.0,0.0,4.41,275.8,9.18,9.0
frt03,"2025-03-22T18:55",14.34,0.275,-4.19,0.449,0.0,0.0,4.53,273.2,9.14,8.98
frt03,"2025-03-22T19:00",14.25,0.273,-4.36,0.444,0.0,0.0,4.13,280.8,9.1,8.96
frt03,"2025-03-22T19:05",13.89,0.274,-4.62,0.435,0.0,0.0,4.29,280.4,9.06,8.93
frt03,"2025-03-22T19:10",13.47,0.281,-4.65,0.434,0.0,0.0,3.76,304.5,9.01,8.91
frt03,"2025-03-22T19:15",12.97,0.296,-4.39,0.443,0.0,0.0,2.83,321.8,8.95,8.88
frt03,"2025-03-22T19:20",12.16,0.319,-4.1,0.452,0.0,0.0,2.66,325.5,8.89,8.86
frt03,"2025-03-22T19:25",11.55,0.34,-3.79,0.462,0.0,0.0,1.95,337.7,8.82,8.83
frt03,"2025-03-22T19:30",11.23,0.355,-3.5,0.474,0.0,0.0,2.18,336.5,8.77,8.8
frt03,"2025-03-22T19:35",11.03,0.361,-3.45,0.474,0.0,0.0,1.95,332.7,8.72,8.76
frt03,"2025-03-22T19:40",10.59,0.375,-3.33,0.478,0.0,0.0,2.28,325.7,8.66,8.73
frt03,"2025-03-22T19:45",10.39,0.378,-3.4,0.476,0.0,0.0,2.68,321.3,8.61,8.7
frt03,"2025-03-22T19:50",10.28,0.38,-3.43,0.475,0.0,0.0,2.36,317.2,8.56,8.67
frt03,"2025-03-22T19:55",10.09,0.382,-3.53,0.471,0.0,0.0,1.97,314.2,8.51,8.64
frt03,"2025-03-22T20:00",10.07,0.373,-3.87,0.46,0.0,0.0,2.37,314.2,8.46,8.61
frt03,"2025-03-22T20:05",10.09,0.363,-4.21,0.448,0.0,0.0,2.68,309.4,8.41,8.57
frt03,"2025-03-22T20:10",9.95,0.358,-4.52,0.438,0.0,0.0,2.4,307.1,8.36,8.54
frt03,"2025-03-22T20:15",9.34,0.372,-4.55,0.437,0.0,0.0,2.0,309.3,8.32,8.51
frt03,"2025-03-22T20:20",8.89,0.373,-4.92,0.425,0.0,0.0,2.41,313.9,8.26,8.48
frt03,"2025-03-22T20:25",9.5,0.344,-5.45,0.408,0.0,0.0,3.56,321.1,8.21,8.44
frt03,"2025-03-22T20:30",10.32,0.322,-5.59,0.403,0.0,0.0,3.82,327.2,8.16,8.41
frt03,"2025-03-22T20:35",10.58,0.318,-5.53,0.405,0.0,0.0,3.05,323.6,8.12,8.38
frt03,"2025-03-22T20:40",10.5,0.319,-5.56,0.404,0.0,0.0,2.05,325.9,8.09,8.34
frt03,"2025-03-22T20:45",10.18,0.321,-5.76,0.398,0.0,0.0,2.01,317.4,8.06,8.31
frt03,"2025-03-22T20:50",10.26,0.316,-5.89,0.395,0.0,0.0,0.68,298.9,8.03,8.28
frt03,"2025-03-22T20:55",9.89,0.329,-5.69,0.4,0.0,0.0,1.37,170.8,8.0,8.26
frt03,"2025-03-22T21:00",8.53,0.371,-5.31,0.411,0.0,0.0,1.22,158.1,7.95,8.23
frt03,"2025-03-22T21:05",7.79,0.401,-4.95,0.424,0.0,0.0,1.12,150.5,7.9,8.2
frt03,"2025-03-22T21:10",8.05,0.39,-5.08,0.419,0.0,0.0,0.66,141.9,7.86,8.17
frt03,"2025-03-22T21:15",8.48,0.375,-5.22,0.415,0.0,0.0,0.36,73.0,7.81,8.13
frt03,"2025-03-22T21:20",8.3,0.376,-5.34,0.411,0.0,0.0,0.5,158.0,7.76,8.1
frt03,"2025-03-22T21:25",8.97,0.352,-5.61,0.403,0.0,0.0,0.13,229.1,7.7,8.06
frt03,"2025-03-22T21:30",8.42,0.367,-5.55,0.405,0.0,0.0,0.42,188.8,7.65,8.02
frt03,"2025-03-22T21:35",8.08,0.369,-5.79,0.397,0.0,0.0,1.6,221.7,7.59,7.99
frt03,"2025-03-22T21:40",8.05,0.375,-5.6,0.404,0.0,0.0,1.93,270.6,7.54,7.95
frt03,"2025-03-22T21:45",8.57,0.364,-5.53,0.405,0.0,0.0,2.87,306.7,7.5,7.91
frt03,"2025-03-22T21:50",9.82,0.33,-5.71,0.4,0.0,0.0,3.78,315.9,7.47,7.88
frt03,"2025-03-22T21:55",10.32,0.32,-5.68,0.401,0.0,0.0,3.14,313.7,7.45,7.85
frt03,"2025-03-22T22:00",10.33,0.322,-5.59,0.404,0.0,0.0,3.01,314.2,7.45,7.82
frt03,"2025-03-22T22:05",9.38,0.343,-5.59,0.404,0.0,0.0,3.08,291.2,7.43,7.8
frt03,"2025-03-22T22:10",9.08,0.351,-5.55,0.404,0.0,0.0,2.32,298.4,7.41,7.78
frt03,"2025-03-22T22:15",8.23,0.374,-5.48,0.407,0.0,0.0,2.43,303.4,7.39,7.75
frt03,"2025-03-22T22:20",7.64,0.395,-5.28,0.413,0.0,0.0,2.14,291.2,7.35,7.73
frt03,"2025-03-22T22:25",6.81,0.423,-5.13,0.418,0.0,0.0,2.05,282.9,7.31,7.7
frt03,"2025-03-22T22:30",6.4,0.439,-5.01,0.422,0.0,0.0,1.2,279.8,7.26,7.68
frt03,"2025-03-22T22:35",6.42,0.439,-4.99,0.422,0.0,0.0,0.77,273.9,7.21,7.65
frt03,"2025-03-22T22:40",6.29,0.438,-5.14,0.418,0.0,0.0,0.51,283.7,7.14,7.62
frt03,"2025-03-22T22:45",6.17,0.442,-5.13,0.418,0.0,0.0,0.15,225.8,7.09,7.58
frt03,"2025-03-22T22:50",5.48,0.458,-5.29,0.413,0.02,0.0,1.16,202.0,7.03,7.54
frt03,"2025-03-22T22:55",5.01,0.473,-5.29,0.412,0.0,0.0,0.3,197.9,6.97,7.5
frt03,"2025-03-22T23:00",4.95,0.486,-5.0,0.422,0.0,0.0,0.07,301.8,6.92,7.46
frt03,"2025-03-22T23:05",5.19,0.483,-4.86,0.427,0.0,0.0,1.01,298.0,6.87,7.43
frt03,"2025-03-22T23:10",4.94,0.487,-4.97,0.423,0.0,0.0,1.03,278.8,6.82,7.39
frt03,"2025-03-22T23:15",3.94,0.512,-5.24,0.414,0.0,0.0,0.11,287.2,6.78,7.35
frt03,"2025-03-22T23:20",3.93,0.527,-4.87,0.426,0.0,0.0,1.33,317.9,6.73,7.31
frt03,"2025-03-22T23:25",4.7,0.498,-4.91,0.425,0.0,0.0,1.47,346.7,6.68,7.28
frt03,"2025-03-22T23:30",4.36,0.522,-4.59,0.435,0.0,0.0,1.51,24.3,6.65,7.24
frt03,"2025-03-22T23:35",3.42,0.559,-4.56,0.436,0.0,0.0,1.7,41.7,6.61,7.2
frt03,"2025-03-22T23:40",2.33,0.596,-4.73,0.43,0.0,0.0,2.05,71.3,6.57,7.17
frt03,"2025-03-22T23:45",1.98,0.616,-4.63,0.434,0.0,0.0,2.13,71.1,6.53,7.14
frt03,"2025-03-22T23:50",1.76,0.622,-4.7,0.431,0.0,0.0,1.07,75.5,6.5,7.1
frt03,"2025-03-22T23:55",0.98,0.633,-5.21,0.415,0.0,0.0,0.37,178.7,6.46,7.07
frt03,"2025-03-23T00:00",1.25,0.641,-4.79,0.429,0.0,0.0,0.9,269.0,6.42,7.04
frt03,"2025-03-23T00:05",1.08,0.636,-5.06,0.42,0.0,0.0,0.68,357.7,6.38,7.0
frt03,"2025-03-23T00:10",1.23,0.636,-4.92,0.425,0.0,0.0,0.91,1.2,6.34,6.98
frt03,"2025-03-23T00:15",0.77,0.657,-4.92,0.424,0.0,0.0,1.15,12.9,6.3,6.94
frt03,"2025-03-23T00:20",-0.04,0.683,-5.18,0.416,0.0,0.0,2.03,9.9,6.26,6.91
frt03,"2025-03-23T00:25",-0.28,0.702,-5.05,0.42,0.0,0.0,1.51,6.1,6.22,6.88
frt03,"2025-03-23T00:30",-0.39,0.706,-5.08,0.419,0.0,0.0,1.33,359.8,6.19,6.85
frt03,"2025-03-23T00:35",-0.3,0.706,-4.99,0.422,0.0,0.0,1.24,356.1,6.15,6.82
frt03,"2025-03-23T00:40",-0.45,0.704,-5.18,0.416,0.0,0.0,1.18,3.7,6.12,6.79
frt03,"2025-03-23T00:45",-0.64,0.714,-5.17,0.416,0.0,0.0,1.31,5.0,6.08,6.75
frt03,"2025-03-23T00:50",-0.89,0.733,-5.07,0.419,0.0,0.0,2.19,9.7,6.04,6.72
frt03,"2025-03-23T00:55",-0.82,0.733,-5.0,0.422,0.0,0.0,1.9,359.3,6.01,6.69
frt03,"2025-03-23T01:00",-0.36,0.712,-4.94,0.424,0.0,0.0,2.13,3.5,5.98,6.66
frt03,"2025-03-23T01:05",-0.27,0.712,-4.85,0.426,0.0,0.0,2.42,5.1,5.96,6.64
frt03,"2025-03-23T01:10",-0.38,0.721,-4.79,0.429,0.0,0.0,2.04,5.2,5.93,6.61
frt03,"2025-03-23T01:15",-0.49,0.728,-4.77,0.429,0.0,0.0,1.85,5.2,5.91,6.58
frt03,"2025-03-23T01:20",-0.53,0.725,-4.87,0.426,0.0,0.0,1.66,358.4,5.88,6.56
frt03,"2025-03-23T01:25",-0.33,0.718,-4.81,0.428,0.0,0.0,1.88,3.8,5.85,6.53
frt03,"2025-03-23T01:30",-0.42,0.712,-5.0,0.422,0.0,0.0,1.35,358.8,5.82,6.5
frt03,"2025-03-23T01:35",-0.69,0.733,-4.87,0.426,0.0,0.0,1.01,302.3,5.79,6.48
frt03,"2025-03-23T01:40",-0.43,0.715,-4.96,0.423,0.0,0.0,1.37,349.4,5.77,6.45
frt03,"2025-03-23T01:45",-0.83,0.728,-5.1,0.419,0.0,0.0,2.01,20.7,5.74,6.43
frt03,"2025-03-23T01:50",-1.09,0.753,-4.91,0.425,0.0,0.0,2.39,28.9,5.71,6.4
frt03,"2025-03-23T01:55",-0.92,0.745,-4.88,0.426,0.0,0.0,0.78,359.1,5.68,6.38
frt03,"2025-03-23T02:00",-0.92,0.739,-4.99,0.422,0.0,0.0,0.29,17.1,5.66,6.35
frt03,"2025-03-23T02:05",-0.83,0.74,-4.88,0.426,0.0,0.0,0.95,357.4,5.62,6.32
frt03,"2025-03-23T02:10",-0.56,0.726,-4.88,0.426,0.0,0.0,0.86,356.5,5.59,6.29
frt03,"2025-03-23T02:15",-0.37,0.732,-4.59,0.435,0.0,0.0,1.89,28.5,5.56,6.27
frt03,"2025-03-23T02:20",-0.44,0.722,-4.84,0.427,0.0,0.0,0.84,346.1,5.54,6.24
frt03,"2025-03-23T02:25",-0.02,0.718,-4.51,0.438,0.0,0.0,1.57,322.0,5.52,6.22
frt03,"2025-03-23T02:30",0.46,0.696,-4.46,0.439,0.0,0.0,0.92,321.5,5.51,6.19
frt03,"2025-03-23T02:35",-0.17,0.71,-4.8,0.428,0.0,0.0,0.12,287.0,5.49,6.17
frt03,"2025-03-23T02:40",-0.34,0.721,-4.76,0.429,0.0,0.0,0.59,273.6,5.48,6.15
frt03,"2025-03-23T02:45",-0.51,0.74,-4.58,0.436,0.0,0.0,0.25,281.7,5.47,6.13
frt03,"2025-03-23T02:50",-0.4,0.736,-4.54,0.436,0.0,0.0,0.36,12.8,5.45,6.11
frt03,"2025-03-23T02:55",-0.65,0.738,-4.75,0.43,0.0,0.0,0.78,9.3,5.43,6.09
frt03,"2025-03-23T03:00",-0.7,0.755,-4.5,0.438,0.0,0.0,0.69,39.4,5.41,6.07
frt03,"2025-03-23T03:05",-0.81,0.747,-4.74,0.43,0.0,0.0,0.25,5.7,5.39,6.05
frt03,"2025-03-23T03:10",-1.06,0.759,-4.77,0.429,0.0,0.0,0.0,0.0,5.36,6.03
frt03,"2025-03-23T03:15",-0.41,0.759,-4.14,0.45,0.0,0.0,0.22,40.2,5.34,6.01
frt03,"2025-03-23T03:20",-0.05,0.73,-4.31,0.444,0.0,0.0,1.12,15.4,5.32,5.99
frt03,"2025-03-23T03:25",-0.32,0.734,-4.5,0.438,0.0,0.0,0.71,42.8,5.3,5.97
frt03,"2025-03-23T03:30",-0.67,0.76,-4.37,0.442,0.0,0.0,0.77,32.9,5.28,5.95
frt03,"2025-03-23T03:35",-0.82,0.776,-4.24,0.446,0.0,0.0,0.91,17.0,5.28,5.93
frt03,"2025-03-23T03:40",-0.99,0.771,-4.5,0.438,0.0,0.0,1.79,335.7,5.26,5.91
frt03,"2025-03-23T03:45",-1.13,0.789,-4.33,0.444,0.0,0.0,1.81,25.0,5.24,5.9
frt03,"2025-03-23T03:50",-1.18,0.799,-4.21,0.448,0.0,0.0,0.28,329.7,5.23,5.88
frt03,"2025-03-23T03:55",-0.8,0.796,-3.89,0.458,0.0,0.0,0.42,42.5,5.22,5.86
frt03,"2025-03-23T04:00",-0.5,0.768,-4.07,0.453,0.0,0.0,1.02,224.9,5.21,5.85
frt03,"2025-03-23T04:05",-0.74,0.774,-4.2,0.448,0.0,0.0,0.07,213.7,5.2,5.83
frt03,"2025-03-23T04:10",-0.95,0.783,-4.25,0.446,0.0,0.0,0.16,47.0,5.19,5.82
frt03,"2025-03-23T04:15",-0.86,0.792,-4.01,0.454,0.0,0.0,1.13,80.2,5.18,5.8
frt03,"2025-03-23T04:20",-0.95,0.791,-4.11,0.451,0.0,0.0,0.77,172.8,5.16,5.79
frt03,"2025-03-23T04:25",-0.85,0.796,-3.93,0.457,0.0,0.0,1.25,124.3,5.15,5.77
frt03,"2025-03-23T04:30",-0.85,0.794,-3.97,0.456,0.0,0.0,1.15,112.4,5.14,5.76
frt03,"2025-03-23T04:35",-0.67,0.798,-3.72,0.464,0.0,0.0,2.02,102.0,5.12,5.74
frt03,"2025-03-23T04:40",-0.26,0.783,-3.58,0.469,0.0,0.0,1.49,99.9,5.12,5.73
frt03,"2025-03-23T04:45",0.15,0.764,-3.51,0.472,0.0,0.0,1.46,83.2,5.11,5.71
frt03,"2025-03-23T04:50",0.36,0.746,-3.63,0.468,0.0,0.0,1.23,91.3,5.11,5.7
frt03,"2025-03-23T04:55",0.44,0.743,-3.6,0.468,0.0,0.0,2.1,108.6,5.1,5.69
frt03,"2025-03-23T05:00",-0.27,0.78,-3.64,0.467,0.0,0.0,1.25,76.6,5.09,5.68
frt03,"2025-03-23T05:05",-0.67,0.811,-3.51,0.472,0.0,0.0,1.63,69.9,5.08,5.66
frt03,"2025-03-23T05:10",-0.71,0.818,-3.44,0.474,0.0,0.0,1.56,80.6,5.08,5.65
frt03,"2025-03-23T05:15",-0.64,0.813,-3.45,0.474,0.0,0.0,1.35,81.1,5.07,5.64
frt03,"2025-03-23T05:20",-0.62,0.814,-3.41,0.475,0.0,0.0,1.26,86.6,5.05,5.63
frt03,"2025-03-23T05:25",-0.12,0.797,-3.21,0.482,0.0,0.0,2.18,73.1,5.04,5.62
frt03,"2025-03-23T05:30",0.37,0.772,-3.16,0.484,0.0,0.0,1.6,51.5,5.04,5.6
frt03,"2025-03-23T05:35",0.55,0.761,-3.18,0.484,0.0,0.0,1.54,65.6,5.04,5.59
frt03,"2025-03-23T05:40",0.48,0.765,-3.17,0.484,0.0,0.0,1.57,71.2,5.04,5.59
frt03,"2025-03-23T05:45",0.35,0.769,-3.23,0.482,0.0,0.0,0.0,0.0,5.03,5.57
frt03,"2025-03-23T05:50",0.34,0.768,-3.25,0.481,0.0,0.0,0.71,69.6,5.03,5.57
frt03,"2025-03-23T05:55",0.25,0.767,-3.36,0.477,0.0,0.0,1.42,271.1,5.02,5.56
frt03,"2025-03-23T06:00",-0.09,0.785,-3.38,0.476,0.32,0.0,0.84,282.4,5.0,5.55
frt03,"2025-03-23T06:05",-0.08,0.792,-3.25,0.481,0.7,0.0,0.0,0.0,5.0,5.54
frt03,"2025-03-23T06:10",-0.02,0.79,-3.23,0.482,2.35,0.0,0.81,7.7,5.0,5.53
frt03,"2025-03-23T06:15",-0.11,0.788,-3.34,0.478,2.75,0.0,0.3,352.1,4.99,5.52
frt03,"2025-03-23T06:20",-0.08,0.787,-3.34,0.478,3.62,0.0,0.11,15.5,4.98,5.52
frt03,"2025-03-23T06:25",-0.06,0.788,-3.3,0.479,5.73,0.0,0.0,0.0,4.97,5.51
frt03,"2025-03-23T06:30",-0.07,0.792,-3.24,0.481,9.02,0.0,0.53,251.2,4.96,5.5
frt03,"2025-03-23T06:35",-0.05,0.801,-3.07,0.487,15.12,0.0,0.17,243.8,4.96,5.49
frt03,"2025-03-23T06:40",-0.06,0.806,-3.0,0.49,22.77,0.0,0.52,228.1,4.96,5.48
frt03,"2025-03-23T06:45",-0.03,0.809,-2.92,0.493,30.65,0.0,0.0,0.0,4.96,5.48
frt03,"2025-03-23T06:50",0.07,0.808,-2.83,0.496,40.92,0.0,0.0,0.0,4.97,5.47
frt03,"2025-03-23T06:55",0.23,0.802,-2.78,0.498,52.45,0.0,0.7,5.4,4.99,5.47
frt03,"2025-03-23T07:00",0.39,0.798,-2.69,0.502,64.83,0.0,0.9,5.5,5.0,5.47
frt03,"2025-03-23T07:05",0.52,0.795,-2.62,0.504,79.27,0.0,1.33,353.4,5.02,5.47
frt03,"2025-03-23T07:10",0.79,0.784,-2.54,0.507,104.05,0.0,1.03,349.0,5.04,5.47
frt03,"2025-03-23T07:15",1.22,0.769,-2.39,0.513,134.33,0.0,0.65,351.1,5.06,5.47
frt03,"2025-03-23T07:20",1.79,0.75,-2.17,0.521,154.83,0.0,0.88,359.0,5.09,5.47
frt03,"2025-03-23T07:25",2.37,0.732,-1.94,0.531,169.83,0.0,0.34,0.8,5.14,5.48
frt03,"2025-03-23T07:30",2.79,0.708,-1.98,0.528,181.83,0.0,0.07,347.5,5.2,5.5
frt03,"2025-03-23T07:35",3.28,0.681,-2.05,0.526,171.0,0.0,0.02,9.1,5.26,5.51
frt03,"2025-03-23T07:40",3.81,0.674,-1.68,0.541,210.67,0.0,0.18,38.8,5.33,5.54
frt03,"2025-03-23T07:45",4.23,0.646,-1.86,0.534,223.17,0.0,0.12,73.7,5.39,5.56
frt03,"2025-03-23T07:50",4.49,0.623,-2.1,0.524,194.0,0.0,0.33,115.5,5.45,5.59
frt03,"2025-03-23T07:55",4.61,0.625,-1.94,0.531,199.17,0.0,0.93,115.9,5.49,5.62
frt03,"2025-03-23T08:00",4.74,0.602,-2.32,0.516,191.17,0.0,0.69,133.4,5.53,5.65
frt03,"2025-03-23T08:05",4.97,0.585,-2.49,0.509,237.33,0.0,0.84,135.5,5.55,5.67
frt03,"2025-03-23T08:10",5.25,0.583,-2.28,0.517,306.67,0.0,1.45,128.3,5.59,5.69
frt03,"2025-03-23T08:15",5.55,0.57,-2.3,0.516,327.83,0.0,1.35,134.1,5.63,5.72
frt03,"2025-03-23T08:20",5.93,0.556,-2.28,0.517,345.0,0.0,1.17,128.2,5.69,5.74
frt03,"2025-03-23T08:25",6.33,0.53,-2.55,0.506,342.17,0.0,1.93,141.8,5.76,5.77
frt03,"2025-03-23T08:30",6.71,0.52,-2.46,0.511,377.0,0.0,2.26,147.7,5.81,5.81
frt03,"2025-03-23T08:35",7.28,0.497,-2.55,0.507,438.67,0.0,1.79,137.1,5.87,5.84
frt03,"2025-03-23T08:40",7.84,0.475,-2.65,0.504,455.5,0.0,2.16,128.9,5.94,5.88
frt03,"2025-03-23T08:45",8.13,0.46,-2.81,0.498,467.33,0.0,2.2,131.7,6.04,5.92
frt03,"2025-03-23T08:50",8.38,0.468,-2.35,0.515,472.83,0.0,2.1,113.3,6.13,5.97
frt03,"2025-03-23T08:55",8.59,0.451,-2.65,0.504,487.17,0.0,1.67,129.8,6.22,6.02
frt03,"2025-03-23T09:00",8.9,0.439,-2.74,0.5,500.5,0.0,1.66,135.8,6.32,6.07
frt03,"2025-03-23T09:05",9.08,0.439,-2.57,0.507,515.0,0.0,1.95,114.2,6.43,6.13
frt03,"2025-03-23T09:10",9.32,0.426,-2.76,0.499,528.67,0.0,1.52,131.3,6.54,6.19
frt03,"2025-03-23T09:15",9.49,0.432,-2.42,0.512,541.5,0.0,1.95,111.8,6.65,6.26
frt03,"2025-03-23T09:20",9.68,0.425,-2.46,0.511,555.67,0.0,1.62,133.0,6.77,6.32
frt03,"2025-03-23T09:25",9.92,0.409,-2.77,0.499,569.67,0.0,1.52,124.6,6.89,6.39
frt03,"2025-03-23T09:30",10.04,0.399,-2.99,0.491,582.33,0.0,1.68,122.0,7.01,6.47
frt03,"2025-03-23T09:35",10.41,0.389,-3.0,0.49,595.5,0.0,1.54,148.8,7.14,6.54
frt03,"2025-03-23T09:40",10.68,0.383,-2.97,0.492,609.0,0.0,1.15,116.5,7.26,6.62
frt03,"2025-03-23T09:45",10.75,0.362,-3.66,0.467,621.17,0.0,1.55,140.3,7.39,6.7
frt03,"2025-03-23T09:50",11.02,0.351,-3.83,0.461,633.5,0.0,0.55,156.3,7.54,6.79
frt03,"2025-03-23T09:55",11.47,0.346,-3.63,0.469,645.67,0.0,0.78,112.8,7.69,6.87
frt03,"2025-03-23T10:00",11.69,0.337,-3.79,0.463,657.0,0.0,0.71,111.3,7.84,6.96
frt03,"2025-03-23T10:05",11.89,0.323,-4.18,0.449,668.67,0.0,0.65,158.3,8.01,7.05
frt03,"2025-03-23T10:10",11.98,0.319,-4.26,0.447,679.67,0.0,0.75,51.2,8.16,7.14
frt03,"2025-03-23T10:15",12.17,0.324,-3.89,0.459,690.17,0.0,0.95,61.5,8.35,7.24
frt03,"2025-03-23T10:20",12.65,0.32,-3.63,0.468,695.83,0.0,0.49,127.5,8.54,7.34
frt03,"2025-03-23T10:25",12.86,0.309,-3.92,0.458,708.67,0.0,0.77,153.0,8.7,7.45
frt03,"2025-03-23T10:30",13.05,0.302,-4.06,0.453,709.67,0.0,1.33,104.7,8.86,7.56
frt03,"2025-03-23T10:35",12.96,0.299,-4.27,0.446,716.17,0.0,1.38,106.5,9.03,7.67
frt03,"2025-03-23T10:40",12.78,0.307,-4.07,0.453,728.83,0.0,2.07,53.9,9.19,7.78
frt03,"2025-03-23T10:45",12.72,0.299,-4.48,0.44,732.33,0.0,1.94,67.2,9.39,7.88
frt03,"2025-03-23T10:50",12.69,0.306,-4.2,0.448,737.17,0.0,1.68,71.8,9.56,7.99
frt03,"2025-03-23T10:55",12.96,0.299,-4.27,0.446,749.83,0.0,1.32,52.8,9.72,8.1
frt03,"2025-03-23T11:00",13.08,0.288,-4.66,0.433,763.67,0.0,0.53,286.9,9.89,8.21
frt03,"2025-03-23T11:05",13.34,0.279,-4.86,0.427,774.17,0.0,1.84,179.8,10.06,8.32
frt03,"2025-03-23T11:10",13.18,0.276,-5.14,0.418,780.67,0.0,2.68,199.8,10.22,8.43
frt03,"2025-03-23T11:15",13.1,0.28,-5.02,0.422,783.33,0.0,1.88,199.2,10.35,8.53
frt03,"2025-03-23T11:20",13.03,0.277,-5.22,0.415,787.67,0.0,1.56,159.7,10.48,8.63
frt03,"2025-03-23T11:25",13.26,0.273,-5.21,0.416,795.17,0.0,0.62,179.2,10.63,8.72
frt03,"2025-03-23T11:30",13.64,0.267,-5.18,0.416,799.67,0.0,2.31,283.7,10.8,8.82
frt03,"2025-03-23T11:35",13.63,0.265,-5.29,0.414,803.83,0.0,2.3,250.2,10.98,8.92
frt03,"2025-03-23T11:40",13.55,0.262,-5.51,0.406,806.5,0.0,1.3,282.5,11.14,9.01
frt03,"2025-03-23T11:45",13.68,0.266,-5.2,0.416,810.17,0.0,0.95,14.1,11.3,9.1
frt03,"2025-03-23T11:50",13.87,0.267,-4.98,0.424,808.0,0.0,0.69,341.8,11.5,9.2
frt03,"2025-03-23T11:55",14.39,0.253,-5.25,0.415,817.67,0.0,1.29,301.0,11.68,9.3
