logger_tag,year,file_path,file_kind,kind,severity,start,end,details,min_v,max_v,gap_minutes,voltage_col,plot_path
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-16 22:30:00,2025-01-16 23:45:00,S3M_Table1.dat,,,75.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-16 23:45:00,2025-01-17 04:45:00,S3M_Table1.dat,,,300.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-18 18:00:00,2025-01-19 04:45:00,S3M_Table1.dat,,,645.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-19 18:45:00,2025-01-20 04:30:00,S3M_Table1.dat,,,585.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-20 20:00:00,2025-01-21 04:00:00,S3M_Table1.dat,,,480.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-21 20:00:00,2025-01-22 04:15:00,S3M_Table1.dat,,,495.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-22 19:45:00,2025-01-23 03:45:00,S3M_Table1.dat,,,480.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-23 19:45:00,2025-01-24 03:30:00,S3M_Table1.dat,,,465.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-24 21:45:00,2025-01-25 03:15:00,S3M_Table1.dat,,,330.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-01-29 22:45:00,2025-01-30 03:15:00,S3M_Table1.dat,,,270.0,,
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,main,gap,info,2025-02-09 01:30:00,2025-02-09 03:15:00,S3M_Table1.dat,,,105.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2023-10-03 17:45:00,2023-10-04 08:45:00,S3M_Table1.dat,,,900.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2023-11-06 12:00:00,2023-12-15 08:45:00,S3M_Table1.dat,,,55965.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-07-02 05:15:00,2024-07-02 06:15:00,S3M_Table1.dat,,,60.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-07-03 03:45:00,2024-07-03 06:15:00,S3M_Table1.dat,,,150.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-07-05 04:30:00,2024-07-05 06:30:00,S3M_Table1.dat,,,120.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-07-07 05:15:00,2024-07-07 06:30:00,S3M_Table1.dat,,,75.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-08-30 23:45:00,2024-08-31 03:30:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-08-31 23:45:00,2024-09-01 03:00:00,S3M_Table1.dat,,,195.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-01 23:15:00,2024-09-02 03:00:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-03 00:45:00,2024-09-03 07:15:00,S3M_Table1.dat,,,390.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-04 01:45:00,2024-09-04 07:15:00,S3M_Table1.dat,,,330.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-06 23:15:00,2024-09-07 07:15:00,S3M_Table1.dat,,,480.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-09 01:30:00,2024-09-09 07:15:00,S3M_Table1.dat,,,345.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-10 03:00:00,2024-09-10 07:15:00,S3M_Table1.dat,,,255.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-11 01:00:00,2024-09-11 07:30:00,S3M_Table1.dat,,,390.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-12 03:45:00,2024-09-12 07:30:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-13 23:45:00,2024-09-14 02:15:00,S3M_Table1.dat,,,150.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-15 03:00:00,2024-09-15 07:30:00,S3M_Table1.dat,,,270.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-16 05:15:00,2024-09-16 07:30:00,S3M_Table1.dat,,,135.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-17 05:15:00,2024-09-17 08:00:00,S3M_Table1.dat,,,165.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-18 03:45:00,2024-09-18 07:30:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-18 22:00:00,2024-09-19 07:30:00,S3M_Table1.dat,,,570.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-20 00:30:00,2024-09-20 07:30:00,S3M_Table1.dat,,,420.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-09-20 23:15:00,2024-09-21 07:30:00,S3M_Table1.dat,,,495.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-10-26 22:15:00,2024-10-27 08:00:00,S3M_Table1.dat,,,585.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-10-27 23:30:00,2024-10-28 08:15:00,S3M_Table1.dat,,,525.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-10-29 01:15:00,2024-10-29 08:15:00,S3M_Table1.dat,,,420.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-10-30 03:00:00,2024-10-30 08:30:00,S3M_Table1.dat,,,330.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-10-31 04:30:00,2024-10-31 08:15:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-01 04:15:00,2024-11-01 08:30:00,S3M_Table1.dat,,,255.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-02 04:45:00,2024-11-02 08:15:00,S3M_Table1.dat,,,210.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-03 05:45:00,2024-11-03 08:30:00,S3M_Table1.dat,,,165.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-04 06:00:00,2024-11-04 08:30:00,S3M_Table1.dat,,,150.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-05 05:00:00,2024-11-05 08:30:00,S3M_Table1.dat,,,210.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-06 05:45:00,2024-11-06 08:30:00,S3M_Table1.dat,,,165.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-07 03:30:00,2024-11-07 08:30:00,S3M_Table1.dat,,,300.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-08 06:15:00,2024-11-08 09:00:00,S3M_Table1.dat,,,165.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-09 06:15:00,2024-11-09 08:30:00,S3M_Table1.dat,,,135.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-10 03:45:00,2024-11-10 08:30:00,S3M_Table1.dat,,,285.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-11 02:45:00,2024-11-11 08:30:00,S3M_Table1.dat,,,345.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-12 02:00:00,2024-11-12 08:15:00,S3M_Table1.dat,,,375.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-13 00:15:00,2024-11-13 08:45:00,S3M_Table1.dat,,,510.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-13 19:15:00,2024-11-14 08:00:00,S3M_Table1.dat,,,765.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-16 00:00:00,2024-11-16 08:30:00,S3M_Table1.dat,,,510.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-11-20 05:00:00,2024-11-20 07:45:00,S3M_Table1.dat,,,165.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-11 05:30:00,2024-12-11 09:15:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-12 06:00:00,2024-12-12 09:15:00,S3M_Table1.dat,,,195.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-14 06:30:00,2024-12-14 09:15:00,S3M_Table1.dat,,,165.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-16 05:45:00,2024-12-16 09:00:00,S3M_Table1.dat,,,195.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-17 21:30:00,2024-12-18 09:15:00,S3M_Table1.dat,,,705.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-18 23:30:00,2024-12-19 08:15:00,S3M_Table1.dat,,,525.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-19 23:30:00,2024-12-20 08:30:00,S3M_Table1.dat,,,540.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-20 19:30:00,2024-12-21 04:45:00,S3M_Table1.dat,,,555.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-30 21:30:00,2024-12-31 02:15:00,S3M_Table1.dat,,,285.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2024-12-31 20:45:00,2025-01-01 05:00:00,S3M_Table1.dat,,,495.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-01 17:30:00,2025-01-02 02:00:00,S3M_Table1.dat,,,510.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-10 00:00:00,2025-01-10 04:45:00,S3M_Table1.dat,,,285.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-12 01:00:00,2025-01-12 04:45:00,S3M_Table1.dat,,,225.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-12 17:15:00,2025-01-13 04:45:00,S3M_Table1.dat,,,690.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-16 22:30:00,2025-01-16 23:45:00,S3M_Table1.dat,,,75.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-16 23:45:00,2025-01-17 04:45:00,S3M_Table1.dat,,,300.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-18 18:00:00,2025-01-19 04:45:00,S3M_Table1.dat,,,645.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-19 18:45:00,2025-01-20 04:30:00,S3M_Table1.dat,,,585.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-20 20:00:00,2025-01-21 04:00:00,S3M_Table1.dat,,,480.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-21 20:00:00,2025-01-22 04:15:00,S3M_Table1.dat,,,495.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-22 19:45:00,2025-01-23 03:45:00,S3M_Table1.dat,,,480.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-23 19:45:00,2025-01-24 03:30:00,S3M_Table1.dat,,,465.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-24 21:45:00,2025-01-25 03:15:00,S3M_Table1.dat,,,330.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-01-29 22:45:00,2025-01-30 03:15:00,S3M_Table1.dat,,,270.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2025-02-09 01:30:00,2025-02-09 03:15:00,S3M_Table1.dat,,,105.0,,
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,main,gap,info,2026-02-19 10:30:00,2026-02-19 15:00:00,S3M_Table1.dat,,,270.0,,
S3T,2023,biochar_app/data-raw/datfiles_2023/S3T_Table1_late2023_withBattV.dat,late2023_withBattV,gap,info,2023-11-06 12:15:00,2023-12-04 10:30:00,S3T_Table1_late2023_withBattV.dat,,,40215.0,,
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,main,gap,info,2023-11-06 12:15:00,2023-12-04 10:30:00,S3T_Table1.dat,,,40215.0,,
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,main,gap,info,2024-03-21 14:45:00,2024-03-21 16:00:00,S3T_Table1.dat,,,75.0,,
S3T,2025,biochar_app/data-raw/datfiles_2025/S3T_Table1.dat,main,gap,info,2023-11-06 12:15:00,2023-12-04 10:30:00,S3T_Table1.dat,,,40215.0,,
S3T,2025,biochar_app/data-raw/datfiles_2025/S3T_Table1.dat,main,gap,info,2024-03-21 14:45:00,2024-03-21 16:00:00,S3T_Table1.dat,,,75.0,,
S3T,2026,biochar_app/data-raw/datfiles_2026/S3T_Table1.dat,main,gap,info,2023-11-06 12:15:00,2023-12-04 10:30:00,S3T_Table1.dat,,,40215.0,,
S3T,2026,biochar_app/data-raw/datfiles_2026/S3T_Table1.dat,main,gap,info,2024-03-21 14:45:00,2024-03-21 16:00:00,S3T_Table1.dat,,,75.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-20 20:15:00,2023-06-21 04:15:00,S4B_Table1.dat,,,480.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-21 20:15:00,2023-06-22 08:30:00,S4B_Table1.dat,,,735.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-22 20:00:00,2023-06-23 08:30:00,S4B_Table1.dat,,,750.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-23 20:00:00,2023-06-24 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-24 20:00:00,2023-06-25 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-25 20:00:00,2023-06-26 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-26 20:00:00,2023-06-27 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-27 20:00:00,2023-06-28 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-28 20:00:00,2023-06-29 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-29 19:30:00,2023-06-30 08:45:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-06-30 19:30:00,2023-07-01 08:45:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-01 20:15:00,2023-07-02 08:30:00,S4B_Table1.dat,,,735.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-02 20:15:00,2023-07-03 08:45:00,S4B_Table1.dat,,,750.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-03 19:15:00,2023-07-04 08:45:00,S4B_Table1.dat,,,810.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-04 20:00:00,2023-07-05 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-05 20:00:00,2023-07-06 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-06 20:00:00,2023-07-07 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-07 20:00:00,2023-07-08 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-08 20:00:00,2023-07-09 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-09 19:45:00,2023-07-10 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-10 20:00:00,2023-07-11 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-11 20:00:00,2023-07-12 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-12 19:45:00,2023-07-13 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-13 19:45:00,2023-07-14 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-14 20:30:00,2023-07-15 08:45:00,S4B_Table1.dat,,,735.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-15 19:45:00,2023-07-16 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-16 20:00:00,2023-07-17 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-17 20:00:00,2023-07-18 08:00:00,S4B_Table1.dat,,,720.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-18 19:30:00,2023-07-19 08:45:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-19 19:45:00,2023-07-20 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-20 19:45:00,2023-07-21 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-21 19:45:00,2023-07-22 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-22 19:45:00,2023-07-23 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-23 20:00:00,2023-07-24 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-24 20:00:00,2023-07-25 08:45:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-25 19:45:00,2023-07-26 08:45:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-26 19:45:00,2023-07-27 08:30:00,S4B_Table1.dat,,,765.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-27 19:30:00,2023-07-28 08:30:00,S4B_Table1.dat,,,780.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-28 19:00:00,2023-07-29 08:15:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-29 19:00:00,2023-07-30 08:30:00,S4B_Table1.dat,,,810.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-30 17:15:00,2023-07-30 18:15:00,S4B_Table1.dat,,,60.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-30 19:00:00,2023-07-31 09:00:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-07-31 19:15:00,2023-08-01 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-01 19:15:00,2023-08-02 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-02 16:15:00,2023-08-02 17:15:00,S4B_Table1.dat,,,60.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-02 18:30:00,2023-08-03 08:30:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-03 19:15:00,2023-08-04 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-04 19:15:00,2023-08-05 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-05 19:15:00,2023-08-06 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-06 19:15:00,2023-08-07 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-07 19:00:00,2023-08-08 08:30:00,S4B_Table1.dat,,,810.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-08 19:15:00,2023-08-09 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-09 19:00:00,2023-08-10 08:30:00,S4B_Table1.dat,,,810.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-10 18:30:00,2023-08-11 08:30:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-11 18:45:00,2023-08-12 09:15:00,S4B_Table1.dat,,,870.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-12 19:00:00,2023-08-13 08:30:00,S4B_Table1.dat,,,810.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-13 19:15:00,2023-08-14 08:30:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-14 19:00:00,2023-08-15 08:45:00,S4B_Table1.dat,,,825.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-15 19:00:00,2023-08-16 08:45:00,S4B_Table1.dat,,,825.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-16 18:45:00,2023-08-17 08:45:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-17 18:30:00,2023-08-18 08:30:00,S4B_Table1.dat,,,840.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-18 19:00:00,2023-08-19 08:45:00,S4B_Table1.dat,,,825.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-19 19:30:00,2023-08-20 08:45:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-20 19:30:00,2023-08-21 08:45:00,S4B_Table1.dat,,,795.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-21 19:30:00,2023-08-22 09:15:00,S4B_Table1.dat,,,825.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-22 19:15:00,2023-08-23 08:45:00,S4B_Table1.dat,,,810.0,,
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,main,gap,info,2023-08-23 19:15:00,2023-08-24 09:15:00,S4B_Table1.dat,,,840.0,,
