logger_tag,year,file,file_row_idx,prev_time,time,gap_min,event_type,event_class
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,8567,2023-09-28 18:30:00,2023-09-29 09:15:00,885.0,downtime_gap,downtime
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,8605,2023-09-29 18:30:00,2023-09-30 09:00:00,870.0,downtime_gap,downtime
S4B,2023,biochar_app/data-raw/datfiles_2023/S4B_Table1.dat,8640,2023-09-30 17:45:00,2023-10-01 09:45:00,960.0,downtime_gap,downtime
S4M,2023,biochar_app/data-raw/datfiles_2023/S4M_Table1.dat,12,2023-04-25 10:30:00,2023-04-25 15:30:00,300.0,downtime_gap,downtime
S4M,2023,biochar_app/data-raw/datfiles_2023/S4M_Table1.dat,18,2023-04-25 16:45:00,2023-04-29 12:30:00,5505.0,downtime_gap,downtime
S4M,2023,biochar_app/data-raw/datfiles_2023/S4M_Table1.dat,170,2023-05-01 02:15:00,2023-05-15 17:00:00,21045.0,downtime_gap,downtime
S4M,2023,biochar_app/data-raw/datfiles_2023/S4M_Table1_late2023_withBattV.dat,2391,2023-11-06 12:45:00,2023-12-16 10:00:00,57435.0,downtime_gap,downtime
S4T,2023,biochar_app/data-raw/datfiles_2023/S4T_Table1.dat,1,2023-04-25 20:30:00,2023-05-01 13:45:00,8235.0,downtime_gap,downtime
S4T,2023,biochar_app/data-raw/datfiles_2023/S4T_Table1.dat,56,2023-05-02 03:15:00,2023-05-15 17:00:00,19545.0,downtime_gap,downtime
S4T,2023,biochar_app/data-raw/datfiles_2023/S4T_Table1_late2023_withBattV.dat,2389,2023-11-06 12:15:00,2023-12-04 10:15:00,40200.0,downtime_gap,downtime
S1B,2024,biochar_app/data-raw/datfiles_2024/S1B_Table1.dat,5154,2024-02-23 16:15:00,2024-02-23 15:30:00,-45.0,setclock_backward,clock
S1B,2024,biochar_app/data-raw/datfiles_2024/S1B_Table1.dat,8423,2024-03-28 16:30:00,2024-03-28 17:45:00,75.0,setclock_forward,clock
S1B,2024,biochar_app/data-raw/datfiles_2024/S1B_Table1.dat,18269,2024-07-09 07:00:00,2024-07-09 07:00:00,0.0,duplicate_timestamp,order
S1B,2024,biochar_app/data-raw/datfiles_2024/S1B_Table1.dat,33467,2024-12-14 14:15:00,2024-12-14 13:15:00,-60.0,setclock_backward,clock
S1M,2024,biochar_app/data-raw/datfiles_2024/S1M_Table1.dat,5153,2024-02-23 16:00:00,2024-02-23 15:15:00,-45.0,setclock_backward,clock
S1M,2024,biochar_app/data-raw/datfiles_2024/S1M_Table1.dat,18571,2024-07-12 09:30:00,2024-07-12 10:45:00,75.0,setclock_forward,clock
S1T,2024,biochar_app/data-raw/datfiles_2024/S1T_Table1.dat,5135,2024-02-23 11:30:00,2024-02-23 10:45:00,-45.0,setclock_backward,clock
S1T,2024,biochar_app/data-raw/datfiles_2024/S1T_Table1.dat,8897,2024-04-02 15:00:00,2024-04-02 16:15:00,75.0,setclock_forward,clock
S1T,2024,biochar_app/data-raw/datfiles_2024/S1T_Table1.dat,18207,2024-07-08 15:30:00,2024-07-08 15:30:00,0.0,duplicate_timestamp,order
S1T,2024,biochar_app/data-raw/datfiles_2024/S1T_Table1.dat,22254,2024-08-19 19:00:00,2024-08-19 19:00:00,0.0,duplicate_timestamp,order
S2B,2024,biochar_app/data-raw/datfiles_2024/S2B_Table1.dat,5155,2024-02-23 16:30:00,2024-02-23 15:45:00,-45.0,setclock_backward,clock
S2B,2024,biochar_app/data-raw/datfiles_2024/S2B_Table1.dat,8422,2024-03-28 16:15:00,2024-03-28 17:30:00,75.0,setclock_forward,clock
S2T,2024,biochar_app/data-raw/datfiles_2024/S2T_Table1.dat,5136,2024-02-23 11:45:00,2024-02-23 11:15:00,-30.0,out_of_order,order
S2T,2024,biochar_app/data-raw/datfiles_2024/S2T_Table1.dat,8895,2024-04-02 14:45:00,2024-04-02 16:00:00,75.0,setclock_forward,clock
S2T,2024,biochar_app/data-raw/datfiles_2024/S2T_Table1.dat,33468,2024-12-14 15:00:00,2024-12-14 14:15:00,-45.0,setclock_backward,clock
S3B,2024,biochar_app/data-raw/datfiles_2024/S3B_Table1.dat,8417,2024-03-28 16:00:00,2024-03-28 17:15:00,75.0,setclock_forward,clock
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,8793,2024-04-01 14:00:00,2024-04-01 14:00:00,0.0,duplicate_timestamp,order
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,17676,2024-07-03 03:45:00,2024-07-03 06:15:00,150.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,17862,2024-07-05 04:30:00,2024-07-05 06:30:00,120.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,18050,2024-07-07 05:15:00,2024-07-07 06:30:00,75.0,setclock_forward,clock
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,23304,2024-08-30 23:45:00,2024-08-31 03:30:00,225.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,23386,2024-08-31 23:45:00,2024-09-01 03:00:00,195.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,23468,2024-09-01 23:15:00,2024-09-02 03:00:00,225.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,23556,2024-09-03 00:45:00,2024-09-03 07:15:00,390.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,23631,2024-09-04 01:45:00,2024-09-04 07:15:00,330.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,23888,2024-09-06 23:15:00,2024-09-07 07:15:00,480.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24058,2024-09-09 01:30:00,2024-09-09 07:15:00,345.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24138,2024-09-10 03:00:00,2024-09-10 07:15:00,255.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24210,2024-09-11 01:00:00,2024-09-11 07:30:00,390.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24292,2024-09-12 03:45:00,2024-09-12 07:30:00,225.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24454,2024-09-13 23:45:00,2024-09-14 02:15:00,150.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24554,2024-09-15 03:00:00,2024-09-15 07:30:00,270.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24642,2024-09-16 05:15:00,2024-09-16 07:30:00,135.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24730,2024-09-17 05:15:00,2024-09-17 08:00:00,165.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24810,2024-09-18 03:45:00,2024-09-18 07:30:00,225.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24869,2024-09-18 22:00:00,2024-09-19 07:30:00,570.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,24938,2024-09-20 00:30:00,2024-09-20 07:30:00,420.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,25002,2024-09-20 23:15:00,2024-09-21 07:30:00,495.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28422,2024-10-26 22:15:00,2024-10-27 08:00:00,585.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28485,2024-10-27 23:30:00,2024-10-28 08:15:00,525.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28554,2024-10-29 01:15:00,2024-10-29 08:15:00,420.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28628,2024-10-30 03:00:00,2024-10-30 08:30:00,330.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28709,2024-10-31 04:30:00,2024-10-31 08:15:00,225.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28790,2024-11-01 04:15:00,2024-11-01 08:30:00,255.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28872,2024-11-02 04:45:00,2024-11-02 08:15:00,210.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,28959,2024-11-03 05:45:00,2024-11-03 08:30:00,165.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29046,2024-11-04 06:00:00,2024-11-04 08:30:00,150.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29129,2024-11-05 05:00:00,2024-11-05 08:30:00,210.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29215,2024-11-06 05:45:00,2024-11-06 08:30:00,165.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29292,2024-11-07 03:30:00,2024-11-07 08:30:00,300.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29380,2024-11-08 06:15:00,2024-11-08 09:00:00,165.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29466,2024-11-09 06:15:00,2024-11-09 08:30:00,135.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29544,2024-11-10 03:45:00,2024-11-10 08:30:00,285.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29618,2024-11-11 02:45:00,2024-11-11 08:30:00,345.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29689,2024-11-12 02:00:00,2024-11-12 08:15:00,375.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29754,2024-11-13 00:15:00,2024-11-13 08:45:00,510.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29797,2024-11-13 19:15:00,2024-11-14 08:00:00,765.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,29958,2024-11-16 00:00:00,2024-11-16 08:30:00,510.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,30329,2024-11-20 05:00:00,2024-11-20 07:45:00,165.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,32337,2024-12-11 05:30:00,2024-12-11 09:15:00,225.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,32421,2024-12-12 06:00:00,2024-12-12 09:15:00,195.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,32603,2024-12-14 06:30:00,2024-12-14 09:15:00,165.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,32782,2024-12-16 05:45:00,2024-12-16 09:00:00,195.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,32929,2024-12-17 21:30:00,2024-12-18 09:15:00,705.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,32987,2024-12-18 23:30:00,2024-12-19 08:15:00,525.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,33049,2024-12-19 23:30:00,2024-12-20 08:30:00,540.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,33094,2024-12-20 19:30:00,2024-12-21 04:45:00,555.0,downtime_gap,downtime
S3M,2024,biochar_app/data-raw/datfiles_2024/S3M_Table1.dat,34026,2024-12-30 21:30:00,2024-12-31 02:15:00,285.0,downtime_gap,downtime
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,5138,2024-02-23 12:15:00,2024-02-23 11:30:00,-45.0,setclock_backward,clock
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,7744,2024-03-21 14:45:00,2024-03-21 16:00:00,75.0,setclock_forward,clock
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,13770,2024-05-23 10:15:00,2024-02-27 04:30:00,-124185.0,nonmonotonic,other
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,16020,2024-03-21 14:45:00,2024-03-21 16:00:00,75.0,setclock_forward,clock
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,37509,2024-10-31 12:00:00,2024-10-24 14:00:00,-9960.0,nonmonotonic,other
S3T,2024,biochar_app/data-raw/datfiles_2024/S3T_Table1.dat,37510,2024-10-24 14:00:00,2024-10-31 10:45:00,9885.0,downtime_gap,downtime
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,270,2024-03-15 08:00:00,2024-03-15 11:00:00,180.0,downtime_gap,downtime
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,1546,2024-03-28 17:45:00,2024-04-01 13:45:00,5520.0,downtime_gap,downtime
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,6526,2024-05-23 10:30:00,2024-06-25 09:30:00,47460.0,downtime_gap,downtime
S4B,2024,biochar_app/data-raw/datfiles_2024/S4B_Table1.dat,17510,2024-10-17 19:15:00,2024-10-21 16:00:00,5565.0,downtime_gap,downtime
S4M,2024,biochar_app/data-raw/datfiles_2024/S4M_Table1.dat,5150,2024-02-23 15:15:00,2024-02-23 14:30:00,-45.0,setclock_backward,clock
S4M,2024,biochar_app/data-raw/datfiles_2024/S4M_Table1.dat,8894,2024-04-02 14:30:00,2024-04-02 15:45:00,75.0,setclock_forward,clock
S4T,2024,biochar_app/data-raw/datfiles_2024/S4T_Table1.dat,5139,2024-02-23 12:30:00,2024-02-23 11:45:00,-45.0,setclock_backward,clock
S4T,2024,biochar_app/data-raw/datfiles_2024/S4T_Table1.dat,7743,2024-03-21 14:30:00,2024-03-21 15:45:00,75.0,setclock_forward,clock
S1B,2025,biochar_app/data-raw/datfiles_2025/S1B_Table1.dat,16775,2025-06-24 17:30:00,2025-06-16 07:15:00,-12135.0,nonmonotonic,other
S1B,2025,biochar_app/data-raw/datfiles_2025/S1B_Table1.dat,24747,2025-09-07 08:00:00,2025-05-30 02:15:00,-144345.0,nonmonotonic,other
S1M,2025,biochar_app/data-raw/datfiles_2025/S1M_Table1.dat,22691,2025-08-25 08:30:00,2025-05-21 10:00:00,-138150.0,nonmonotonic,other
S1T,2025,biochar_app/data-raw/datfiles_2025/S1T_Table1.dat,23951,2025-09-07 11:30:00,2025-05-29 15:00:00,-145230.0,nonmonotonic,other
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,51,2025-01-01 17:30:00,2025-01-02 02:00:00,510.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,812,2025-01-10 00:00:00,2025-01-10 04:45:00,285.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,990,2025-01-12 01:00:00,2025-01-12 04:45:00,225.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1041,2025-01-12 17:15:00,2025-01-13 04:45:00,690.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1401,2025-01-16 22:30:00,2025-01-16 23:45:00,75.0,setclock_forward,clock
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1402,2025-01-16 23:45:00,2025-01-17 04:45:00,300.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1552,2025-01-18 18:00:00,2025-01-19 04:45:00,645.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1609,2025-01-19 18:45:00,2025-01-20 04:30:00,585.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1672,2025-01-20 20:00:00,2025-01-21 04:00:00,480.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1737,2025-01-21 20:00:00,2025-01-22 04:15:00,495.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1800,2025-01-22 19:45:00,2025-01-23 03:45:00,480.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1865,2025-01-23 19:45:00,2025-01-24 03:30:00,465.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,1939,2025-01-24 21:45:00,2025-01-25 03:15:00,330.0,downtime_gap,downtime
S3M,2025,biochar_app/data-raw/datfiles_2025/S3M_Table1.dat,2402,2025-01-29 22:45:00,2025-01-30 03:15:00,270.0,downtime_gap,downtime
S4T,2025,biochar_app/data-raw/datfiles_2025/S4T_Table1.dat,26770,2025-10-06 20:15:00,2025-09-30 10:15:00,-9240.0,nonmonotonic,other
S1B,2026,biochar_app/data-raw/datfiles_2026/S1B_Table1.dat,5124,2026-02-23 08:45:00,2026-02-23 08:45:00,0.0,duplicate_timestamp,order
S1M,2026,biochar_app/data-raw/datfiles_2026/S1M_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 08:45:00,-60.0,setclock_backward,clock
S1T,2026,biochar_app/data-raw/datfiles_2026/S1T_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 08:45:00,-60.0,setclock_backward,clock
S2B,2026,biochar_app/data-raw/datfiles_2026/S2B_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 08:45:00,-60.0,setclock_backward,clock
S2M,2026,biochar_app/data-raw/datfiles_2026/S2M_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 08:45:00,-60.0,setclock_backward,clock
S3B,2026,biochar_app/data-raw/datfiles_2026/S3B_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 08:45:00,-60.0,setclock_backward,clock
S3M,2026,biochar_app/data-raw/datfiles_2026/S3M_Table1.dat,4747,2026-02-19 10:30:00,2026-02-19 15:00:00,270.0,downtime_gap,downtime
S3T,2026,biochar_app/data-raw/datfiles_2026/S3T_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 08:45:00,-60.0,setclock_backward,clock
S4B,2026,biochar_app/data-raw/datfiles_2026/S4B_Table1.dat,4171,2026-02-13 10:30:00,2026-02-12 15:00:00,-1170.0,nonmonotonic,other
S4B,2026,biochar_app/data-raw/datfiles_2026/S4B_Table1.dat,5207,2026-02-23 09:45:00,2026-02-23 09:00:00,-45.0,setclock_backward,clock
S4M,2026,biochar_app/data-raw/datfiles_2026/S4M_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 09:00:00,-45.0,setclock_backward,clock
S4T,2026,biochar_app/data-raw/datfiles_2026/S4T_Table1.dat,5128,2026-02-23 09:45:00,2026-02-23 09:00:00,-45.0,setclock_backward,clock
