timestamp,BattV_Min_S1_T,VWC_1_raw_S1_T,EC_1_raw_S1_T,T_1_raw_S1_T,VWC_2_raw_S1_T,EC_2_raw_S1_T,T_2_raw_S1_T,VWC_3_raw_S1_T,EC_3_raw_S1_T,T_3_raw_S1_T,BattV_Min_S1_M,VWC_1_raw_S1_M,EC_1_raw_S1_M,T_1_raw_S1_M,VWC_2_raw_S1_M,EC_2_raw_S1_M,T_2_raw_S1_M,VWC_3_raw_S1_M,EC_3_raw_S1_M,T_3_raw_S1_M,BattV_Min_S1_B,VWC_1_raw_S1_B,EC_1_raw_S1_B,T_1_raw_S1_B,VWC_2_raw_S1_B,EC_2_raw_S1_B,T_2_raw_S1_B,VWC_3_raw_S1_B,EC_3_raw_S1_B,T_3_raw_S1_B,BattV_Min_S2_T,VWC_1_raw_S2_T,EC_1_raw_S2_T,T_1_raw_S2_T,VWC_2_raw_S2_T,EC_2_raw_S2_T,T_2_raw_S2_T,VWC_3_raw_S2_T,EC_3_raw_S2_T,T_3_raw_S2_T,BattV_Min_S2_M,VWC_1_raw_S2_M,EC_1_raw_S2_M,T_1_raw_S2_M,VWC_2_raw_S2_M,EC_2_raw_S2_M,T_2_raw_S2_M,VWC_3_raw_S2_M,EC_3_raw_S2_M,T_3_raw_S2_M,BattV_Min_S2_B,VWC_1_raw_S2_B,EC_1_raw_S2_B,T_1_raw_S2_B,VWC_2_raw_S2_B,EC_2_raw_S2_B,T_2_raw_S2_B,VWC_3_raw_S2_B,EC_3_raw_S2_B,T_3_raw_S2_B,BattV_Min_S3_T,VWC_1_raw_S3_T,EC_1_raw_S3_T,T_1_raw_S3_T,VWC_2_raw_S3_T,EC_2_raw_S3_T,T_2_raw_S3_T,VWC_3_raw_S3_T,EC_3_raw_S3_T,T_3_raw_S3_T,BattV_Min_S3_M,VWC_1_raw_S3_M,EC_1_raw_S3_M,T_1_raw_S3_M,VWC_2_raw_S3_M,EC_2_raw_S3_M,T_2_raw_S3_M,VWC_3_raw_S3_M,EC_3_raw_S3_M,T_3_raw_S3_M,BattV_Min_S3_B,VWC_1_raw_S3_B,EC_1_raw_S3_B,T_1_raw_S3_B,VWC_2_raw_S3_B,EC_2_raw_S3_B,T_2_raw_S3_B,VWC_3_raw_S3_B,EC_3_raw_S3_B,T_3_raw_S3_B,BattV_Min_S4_T,VWC_1_raw_S4_T,EC_1_raw_S4_T,T_1_raw_S4_T,VWC_2_raw_S4_T,EC_2_raw_S4_T,T_2_raw_S4_T,VWC_3_raw_S4_T,EC_3_raw_S4_T,T_3_raw_S4_T,BattV_Min_S4_M,VWC_1_raw_S4_M,EC_1_raw_S4_M,T_1_raw_S4_M,VWC_2_raw_S4_M,EC_2_raw_S4_M,T_2_raw_S4_M,VWC_3_raw_S4_M,EC_3_raw_S4_M,T_3_raw_S4_M,BattV_Min_S4_B,VWC_1_raw_S4_B,EC_1_raw_S4_B,T_1_raw_S4_B,VWC_2_raw_S4_B,EC_2_raw_S4_B,T_2_raw_S4_B,VWC_3_raw_S4_B,EC_3_raw_S4_B,T_3_raw_S4_B,SWC_vol_L_S1_T_1,SWC_vol_gal_S1_T_1,SWC_vol_L_S1_T_2,SWC_vol_gal_S1_T_2,SWC_vol_L_S1_T_3,SWC_vol_gal_S1_T_3,SWC_vol_L_S1_M_1,SWC_vol_gal_S1_M_1,SWC_vol_L_S1_M_2,SWC_vol_gal_S1_M_2,SWC_vol_L_S1_M_3,SWC_vol_gal_S1_M_3,SWC_vol_L_S1_B_1,SWC_vol_gal_S1_B_1,SWC_vol_L_S1_B_2,SWC_vol_gal_S1_B_2,SWC_vol_L_S1_B_3,SWC_vol_gal_S1_B_3,SWC_vol_L_S2_T_1,SWC_vol_gal_S2_T_1,SWC_vol_L_S2_T_2,SWC_vol_gal_S2_T_2,SWC_vol_L_S2_T_3,SWC_vol_gal_S2_T_3,SWC_vol_L_S2_M_1,SWC_vol_gal_S2_M_1,SWC_vol_L_S2_M_2,SWC_vol_gal_S2_M_2,SWC_vol_L_S2_M_3,SWC_vol_gal_S2_M_3,SWC_vol_L_S2_B_1,SWC_vol_gal_S2_B_1,SWC_vol_L_S2_B_2,SWC_vol_gal_S2_B_2,SWC_vol_L_S2_B_3,SWC_vol_gal_S2_B_3,SWC_vol_L_S3_T_1,SWC_vol_gal_S3_T_1,SWC_vol_L_S3_T_2,SWC_vol_gal_S3_T_2,SWC_vol_L_S3_T_3,SWC_vol_gal_S3_T_3,SWC_vol_L_S3_M_1,SWC_vol_gal_S3_M_1,SWC_vol_L_S3_M_2,SWC_vol_gal_S3_M_2,SWC_vol_L_S3_M_3,SWC_vol_gal_S3_M_3,SWC_vol_L_S3_B_1,SWC_vol_gal_S3_B_1,SWC_vol_L_S3_B_2,SWC_vol_gal_S3_B_2,SWC_vol_L_S3_B_3,SWC_vol_gal_S3_B_3,SWC_vol_L_S4_T_1,SWC_vol_gal_S4_T_1,SWC_vol_L_S4_T_2,SWC_vol_gal_S4_T_2,SWC_vol_L_S4_T_3,SWC_vol_gal_S4_T_3,SWC_vol_L_S4_M_1,SWC_vol_gal_S4_M_1,SWC_vol_L_S4_M_2,SWC_vol_gal_S4_M_2,SWC_vol_L_S4_M_3,SWC_vol_gal_S4_M_3,SWC_vol_L_S4_B_1,SWC_vol_gal_S4_B_1,SWC_vol_L_S4_B_2,SWC_vol_gal_S4_B_2,SWC_vol_L_S4_B_3,SWC_vol_gal_S4_B_3,Tdiff_1_S1_S2_T,Tdiff_2_S1_S2_T,Tdiff_3_S1_S2_T,Tdiff_1_S1_S2_M,Tdiff_2_S1_S2_M,Tdiff_3_S1_S2_M,Tdiff_1_S1_S2_B,Tdiff_2_S1_S2_B,Tdiff_3_S1_S2_B,Tdiff_1_S3_S4_T,Tdiff_2_S3_S4_T,Tdiff_3_S3_S4_T,Tdiff_1_S3_S4_M,Tdiff_2_S3_S4_M,Tdiff_3_S3_S4_M,Tdiff_1_S3_S4_B,Tdiff_2_S3_S4_B,Tdiff_3_S3_S4_B,SWCdiff_gal_S1_S2_T_1,SWCdiff_L_S1_S2_T_1,SWCdiff_gal_S1_S2_T_2,SWCdiff_L_S1_S2_T_2,SWCdiff_gal_S1_S2_T_3,SWCdiff_L_S1_S2_T_3,SWCdiff_gal_S1_S2_M_1,SWCdiff_L_S1_S2_M_1,SWCdiff_gal_S1_S2_M_2,SWCdiff_L_S1_S2_M_2,SWCdiff_gal_S1_S2_M_3,SWCdiff_L_S1_S2_M_3,SWCdiff_gal_S1_S2_B_1,SWCdiff_L_S1_S2_B_1,SWCdiff_gal_S1_S2_B_2,SWCdiff_L_S1_S2_B_2,SWCdiff_gal_S1_S2_B_3,SWCdiff_L_S1_S2_B_3,SWCdiff_gal_S3_S4_T_1,SWCdiff_L_S3_S4_T_1,SWCdiff_gal_S3_S4_T_2,SWCdiff_L_S3_S4_T_2,SWCdiff_gal_S3_S4_T_3,SWCdiff_L_S3_S4_T_3,SWCdiff_gal_S3_S4_M_1,SWCdiff_L_S3_S4_M_1,SWCdiff_gal_S3_S4_M_2,SWCdiff_L_S3_S4_M_2,SWCdiff_gal_S3_S4_M_3,SWCdiff_L_S3_S4_M_3,SWCdiff_gal_S3_S4_B_1,SWCdiff_L_S3_S4_B_1,SWCdiff_gal_S3_S4_B_2,SWCdiff_L_S3_S4_B_2,SWCdiff_gal_S3_S4_B_3,SWCdiff_L_S3_S4_B_3
2025-05-17 21:45:00,13.518,40.329,0.56,60.377,38.361,0.475,59.774,40.354,0.472,59.296,13.418,35.279,0.427,61.366,35.37,0.4,59.996,38.46,0.458,59.644,13.12,31.757,1.077,64.253,32.458,1.317,62.638,29.492,1.475,61.429,13.188,28.918,0.396,62.516,39.28,0.453,61.764,38.654,0.373,60.763,13.277,33.295,0.373,62.627,34.019,0.344,60.254,36.851,0.236,58.892,13.439,32.0,0.333,63.924,30.591,0.37,61.241,35.694,0.28,59.763,13.305,23.699,0.379,67.822,25.991,0.58,63.84,39.59,0.711,62.037,11.898,18.215,0.227,61.996,23.803,0.297,61.681,29.496,0.28,60.821,12.885,21.03,0.268,66.824,24.979,0.328,65.05,16.907,0.157,62.723,13.453,12.175,0.186,64.185,23.061,0.39,62.834,31.33,0.36,61.365,13.47,13.203,0.172,63.865,17.557,0.363,61.254,27.308,0.674,60.232,12.951,25.351,0.766,65.07,33.483,1.344,63.844,36.485,1.563,62.265,0.203,0.054,0.193,0.051,0.203,0.054,0.177,0.047,0.178,0.047,0.193,0.051,0.16,0.042,0.163,0.043,0.148,0.039,0.145,0.038,0.197,0.052,0.194,0.051,0.167,0.044,0.171,0.045,0.185,0.049,0.161,0.042,0.154,0.041,0.179,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.092,0.024,0.12,0.032,0.148,0.039,0.106,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.088,0.023,0.137,0.036,0.127,0.034,0.168,0.044,0.183,0.048,-2.139,-1.99,-1.467,-1.261,-0.258,0.752,0.329,1.397,1.666,3.637,1.006,0.671,-1.869,0.427,0.589,1.754,1.206,0.458,0.015,0.057,-0.001,-0.005,0.002,0.009,0.003,0.01,0.002,0.007,0.002,0.008,-0.0,-0.001,0.002,0.009,-0.008,-0.031,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.098
2025-05-17 22:00:00,13.523,40.329,0.56,60.41,38.361,0.476,59.795,40.299,0.472,59.3,13.421,35.233,0.428,61.417,35.37,0.4,60.033,38.445,0.459,59.662,13.079,31.712,1.079,64.202,32.393,1.32,62.665,29.519,1.475,61.443,13.172,28.882,0.395,62.4,39.233,0.453,61.766,38.653,0.374,60.777,13.251,33.239,0.373,62.611,33.973,0.344,60.309,36.851,0.236,58.943,13.096,31.942,0.332,63.856,30.59,0.37,61.282,35.644,0.281,59.822,13.246,23.697,0.38,67.809,25.987,0.58,63.881,39.626,0.714,62.06,12.149,18.203,0.226,61.936,23.855,0.297,61.668,29.497,0.28,60.827,12.874,21.036,0.267,66.723,24.979,0.328,65.049,16.907,0.157,62.755,13.454,12.173,0.186,64.198,23.071,0.39,62.884,31.33,0.36,61.388,13.453,13.205,0.172,63.835,17.582,0.363,61.293,27.349,0.674,60.245,12.943,25.372,0.765,64.952,33.365,1.35,63.813,36.553,1.559,62.289,0.203,0.054,0.193,0.051,0.203,0.054,0.177,0.047,0.178,0.047,0.193,0.051,0.159,0.042,0.163,0.043,0.148,0.039,0.145,0.038,0.197,0.052,0.194,0.051,0.167,0.044,0.171,0.045,0.185,0.049,0.161,0.042,0.154,0.041,0.179,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.091,0.024,0.12,0.032,0.148,0.039,0.106,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.088,0.023,0.137,0.036,0.128,0.034,0.168,0.044,0.184,0.049,-1.991,-1.971,-1.477,-1.195,-0.276,0.719,0.345,1.382,1.622,3.612,0.997,0.672,-1.899,0.375,0.582,1.772,1.237,0.466,0.015,0.058,-0.001,-0.004,0.002,0.008,0.003,0.01,0.002,0.007,0.002,0.008,-0.0,-0.001,0.002,0.009,-0.008,-0.031,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.032,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.099
2025-05-17 22:15:00,13.419,40.33,0.56,60.444,38.363,0.476,59.839,40.244,0.472,59.322,13.406,35.231,0.428,61.46,35.329,0.4,60.102,38.447,0.459,59.679,13.052,31.777,1.075,64.105,32.345,1.319,62.679,29.469,1.474,61.491,13.146,28.858,0.394,62.315,38.471,0.451,61.752,38.625,0.374,60.807,13.23,33.23,0.372,62.567,33.95,0.344,60.334,36.814,0.236,58.971,12.99,31.892,0.331,63.807,30.522,0.37,61.342,35.566,0.283,59.863,13.172,23.705,0.379,67.775,26.041,0.581,63.936,39.635,0.715,62.083,12.141,18.207,0.226,61.912,23.855,0.297,61.647,29.497,0.28,60.79,12.864,20.964,0.267,66.618,24.98,0.328,65.027,16.907,0.157,62.772,13.435,12.174,0.187,64.203,23.071,0.39,62.93,31.329,0.36,61.407,13.232,13.207,0.172,63.829,17.636,0.363,61.31,27.333,0.675,60.264,12.941,25.365,0.764,64.845,33.341,1.351,63.811,36.619,1.556,62.306,0.203,0.054,0.193,0.051,0.202,0.053,0.177,0.047,0.178,0.047,0.193,0.051,0.16,0.042,0.163,0.043,0.148,0.039,0.145,0.038,0.193,0.051,0.194,0.051,0.167,0.044,0.171,0.045,0.185,0.049,0.16,0.042,0.153,0.041,0.179,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.092,0.024,0.12,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.137,0.036,0.127,0.034,0.168,0.044,0.184,0.049,-1.871,-1.913,-1.484,-1.107,-0.232,0.708,0.299,1.338,1.628,3.572,1.006,0.676,-1.916,0.337,0.527,1.773,1.216,0.465,0.015,0.058,-0.0,-0.001,0.002,0.008,0.003,0.01,0.002,0.007,0.002,0.008,-0.0,-0.001,0.002,0.009,-0.008,-0.031,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.099
2025-05-17 22:30:00,13.289,40.325,0.56,60.474,38.357,0.477,59.875,40.24,0.472,59.323,13.298,35.231,0.428,61.517,35.301,0.4,60.117,38.444,0.459,59.699,13.016,31.755,1.077,64.029,32.493,1.31,62.711,29.451,1.473,61.511,13.129,28.867,0.393,62.22,37.811,0.449,61.752,38.589,0.375,60.818,13.215,33.171,0.372,62.533,33.949,0.344,60.37,36.791,0.236,58.998,12.922,31.847,0.331,63.754,30.518,0.37,61.392,35.511,0.284,59.924,13.131,23.715,0.378,67.752,26.062,0.581,63.976,39.631,0.715,62.099,12.462,18.21,0.226,61.879,23.79,0.297,61.624,29.501,0.28,60.788,12.873,20.969,0.266,66.513,24.981,0.327,65.011,16.908,0.157,62.81,13.393,12.176,0.186,64.205,23.061,0.391,62.963,31.33,0.36,61.431,13.119,13.21,0.171,63.797,17.623,0.364,61.358,27.323,0.676,60.29,12.933,25.315,0.763,64.763,33.361,1.35,63.803,36.451,1.564,62.318,0.203,0.054,0.193,0.051,0.202,0.053,0.177,0.047,0.177,0.047,0.193,0.051,0.16,0.042,0.163,0.043,0.148,0.039,0.145,0.038,0.19,0.05,0.194,0.051,0.167,0.044,0.171,0.045,0.185,0.049,0.16,0.042,0.153,0.041,0.178,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.092,0.024,0.12,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.137,0.036,0.127,0.034,0.168,0.044,0.183,0.048,-1.746,-1.877,-1.494,-1.016,-0.253,0.701,0.275,1.318,1.587,3.548,1.013,0.668,-1.918,0.265,0.497,1.749,1.208,0.491,0.015,0.058,0.001,0.003,0.002,0.008,0.003,0.01,0.002,0.007,0.002,0.008,-0.0,-0.0,0.003,0.01,-0.008,-0.03,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.098
2025-05-17 22:45:00,13.258,40.327,0.56,60.5,38.335,0.477,59.912,40.24,0.472,59.333,13.235,35.191,0.428,61.559,35.3,0.401,60.176,38.419,0.459,59.717,12.986,31.769,1.076,63.969,32.49,1.308,62.742,29.453,1.472,61.531,13.102,28.834,0.393,62.115,37.748,0.449,61.759,38.587,0.375,60.821,13.201,33.169,0.371,62.503,33.931,0.345,60.414,36.79,0.236,59.05,12.901,31.811,0.33,63.669,30.517,0.371,61.438,35.441,0.285,59.97,13.117,23.706,0.379,67.713,26.055,0.582,64.02,39.63,0.715,62.128,13.437,18.211,0.226,61.827,23.796,0.297,61.605,29.502,0.279,60.8,12.868,20.977,0.265,66.407,24.979,0.327,64.996,16.906,0.157,62.802,13.363,12.181,0.186,64.183,23.067,0.39,62.982,31.328,0.36,61.452,13.097,13.213,0.171,63.773,17.623,0.364,61.395,27.324,0.676,60.295,12.938,25.333,0.762,64.652,33.425,1.347,63.79,36.523,1.561,62.333,0.203,0.054,0.193,0.051,0.202,0.053,0.177,0.047,0.177,0.047,0.193,0.051,0.16,0.042,0.163,0.043,0.148,0.039,0.145,0.038,0.19,0.05,0.194,0.051,0.167,0.044,0.171,0.045,0.185,0.049,0.16,0.042,0.153,0.041,0.178,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.092,0.024,0.12,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.137,0.036,0.127,0.034,0.168,0.044,0.184,0.048,-1.616,-1.848,-1.488,-0.943,-0.238,0.666,0.301,1.304,1.562,3.53,1.039,0.676,-1.946,0.21,0.505,1.754,1.206,0.469,0.015,0.058,0.001,0.003,0.002,0.008,0.003,0.01,0.002,0.007,0.002,0.008,-0.0,-0.0,0.003,0.01,-0.008,-0.03,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.099
2025-05-17 23:00:00,13.234,40.29,0.56,60.525,38.293,0.478,59.94,40.24,0.472,59.336,13.172,35.165,0.428,61.579,35.3,0.401,60.215,38.38,0.46,59.717,12.964,31.75,1.072,63.883,32.293,1.315,62.756,29.477,1.471,61.553,13.088,28.806,0.391,62.03,37.721,0.448,61.736,38.586,0.376,60.847,13.187,33.105,0.371,62.464,33.88,0.345,60.443,36.759,0.236,59.075,12.879,31.75,0.329,63.583,30.459,0.37,61.506,35.397,0.287,60.037,13.106,23.712,0.378,67.653,26.051,0.582,64.059,39.637,0.714,62.146,12.35,18.142,0.225,61.802,23.798,0.297,61.594,29.499,0.28,60.804,12.859,20.975,0.265,66.302,24.984,0.327,64.975,16.905,0.157,62.812,13.337,12.185,0.186,64.182,23.059,0.391,63.01,31.325,0.361,61.466,13.094,13.215,0.171,63.709,17.621,0.364,61.421,27.315,0.676,60.322,12.928,25.332,0.76,64.551,33.451,1.346,63.76,36.619,1.557,62.352,0.203,0.054,0.192,0.051,0.202,0.053,0.177,0.047,0.177,0.047,0.193,0.051,0.16,0.042,0.162,0.043,0.148,0.039,0.145,0.038,0.19,0.05,0.194,0.051,0.166,0.044,0.17,0.045,0.185,0.049,0.16,0.042,0.153,0.04,0.178,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.091,0.024,0.12,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.137,0.036,0.127,0.034,0.168,0.044,0.184,0.049,-1.505,-1.796,-1.511,-0.885,-0.228,0.642,0.3,1.25,1.515,3.471,1.049,0.68,-1.907,0.174,0.482,1.75,1.215,0.46,0.015,0.058,0.001,0.003,0.002,0.008,0.003,0.01,0.002,0.007,0.002,0.008,-0.0,-0.0,0.002,0.009,-0.008,-0.03,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.099
2025-05-17 23:15:00,13.225,40.277,0.56,60.549,38.289,0.479,59.975,40.193,0.472,59.366,13.141,35.163,0.428,61.607,35.287,0.401,60.263,38.351,0.459,59.754,12.943,31.821,1.067,63.793,32.319,1.314,62.747,29.393,1.471,61.573,13.053,28.771,0.39,61.931,37.675,0.449,61.757,38.552,0.376,60.851,13.17,33.103,0.371,62.423,33.879,0.345,60.484,36.731,0.236,59.102,12.874,31.688,0.328,63.502,30.441,0.371,61.552,35.349,0.288,60.073,13.09,23.67,0.378,67.615,26.048,0.582,64.107,39.625,0.716,62.164,13.145,18.138,0.225,61.762,23.801,0.296,61.561,29.5,0.28,60.764,12.841,20.966,0.264,66.206,24.985,0.327,64.959,16.901,0.157,62.834,13.3,12.186,0.186,64.168,23.057,0.391,63.058,31.327,0.361,61.502,13.087,13.217,0.171,63.679,17.657,0.365,61.424,27.369,0.677,60.331,12.932,25.268,0.76,64.46,33.401,1.349,63.743,36.414,1.572,62.372,0.202,0.053,0.192,0.051,0.202,0.053,0.177,0.047,0.177,0.047,0.193,0.051,0.16,0.042,0.162,0.043,0.148,0.039,0.145,0.038,0.189,0.05,0.194,0.051,0.166,0.044,0.17,0.045,0.185,0.049,0.159,0.042,0.153,0.04,0.178,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.091,0.024,0.12,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.138,0.036,0.127,0.034,0.168,0.044,0.183,0.048,-1.383,-1.782,-1.485,-0.815,-0.221,0.651,0.291,1.195,1.5,3.447,1.049,0.662,-1.917,0.138,0.433,1.746,1.216,0.462,0.015,0.058,0.001,0.003,0.002,0.008,0.003,0.01,0.002,0.007,0.002,0.008,0.0,0.001,0.002,0.009,-0.008,-0.03,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.098
2025-05-17 23:30:00,13.209,40.255,0.56,60.569,38.312,0.479,59.997,40.161,0.472,59.372,13.116,35.165,0.428,61.633,35.255,0.401,60.304,38.2,0.452,59.768,12.932,31.694,1.074,63.705,32.388,1.308,62.779,29.381,1.471,61.579,13.045,28.746,0.389,61.845,37.673,0.449,61.743,38.523,0.376,60.864,13.162,33.063,0.37,62.384,33.858,0.345,60.509,36.731,0.236,59.132,12.874,31.676,0.328,63.415,30.438,0.371,61.582,35.209,0.287,60.141,13.073,23.637,0.378,67.544,26.045,0.582,64.133,39.622,0.716,62.192,13.388,18.139,0.225,61.737,23.742,0.297,61.529,29.499,0.28,60.767,12.839,20.908,0.264,66.109,24.985,0.327,64.939,16.904,0.157,62.844,13.297,12.19,0.185,64.15,23.053,0.391,63.075,31.324,0.361,61.522,13.074,13.221,0.171,63.623,17.633,0.365,61.46,27.393,0.677,60.358,12.928,25.282,0.759,64.376,33.403,1.348,63.729,36.561,1.564,62.385,0.202,0.053,0.193,0.051,0.202,0.053,0.177,0.047,0.177,0.047,0.192,0.051,0.159,0.042,0.163,0.043,0.148,0.039,0.144,0.038,0.189,0.05,0.194,0.051,0.166,0.044,0.17,0.045,0.185,0.049,0.159,0.042,0.153,0.04,0.177,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.091,0.024,0.119,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.138,0.036,0.127,0.034,0.168,0.044,0.184,0.049,-1.275,-1.746,-1.492,-0.751,-0.206,0.636,0.29,1.197,1.438,3.394,1.058,0.67,-1.887,0.07,0.409,1.733,1.21,0.459,0.015,0.058,0.001,0.003,0.002,0.008,0.003,0.011,0.002,0.007,0.002,0.007,0.0,0.0,0.003,0.01,-0.008,-0.029,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.099
2025-05-17 23:45:00,13.197,40.209,0.559,60.595,38.337,0.48,60.031,40.121,0.472,59.38,13.076,35.129,0.428,61.655,35.232,0.401,60.328,38.163,0.452,59.77,12.916,31.733,1.067,63.614,32.281,1.311,62.755,29.398,1.47,61.611,13.027,28.747,0.389,61.737,37.623,0.449,61.728,38.52,0.377,60.874,13.159,33.039,0.37,62.325,33.81,0.346,60.54,36.73,0.237,59.172,12.874,31.623,0.327,63.323,30.377,0.37,61.596,35.082,0.287,60.181,13.066,23.648,0.377,67.476,26.044,0.583,64.17,39.622,0.716,62.212,13.505,18.139,0.225,61.705,23.723,0.296,61.517,29.501,0.279,60.769,12.866,20.917,0.263,66.0,24.99,0.327,64.907,16.9,0.157,62.86,13.28,12.189,0.186,64.123,23.05,0.391,63.097,31.32,0.361,61.549,13.068,13.224,0.17,63.572,17.651,0.365,61.481,27.385,0.678,60.369,12.925,25.301,0.758,64.288,33.35,1.348,63.699,36.547,1.565,62.388,0.202,0.053,0.193,0.051,0.202,0.053,0.177,0.047,0.177,0.047,0.192,0.051,0.16,0.042,0.162,0.043,0.148,0.039,0.144,0.038,0.189,0.05,0.194,0.051,0.166,0.044,0.17,0.045,0.185,0.049,0.159,0.042,0.153,0.04,0.176,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.091,0.024,0.119,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.018,0.089,0.023,0.138,0.036,0.127,0.034,0.168,0.044,0.184,0.049,-1.142,-1.697,-1.494,-0.67,-0.212,0.598,0.29,1.159,1.429,3.352,1.073,0.664,-1.867,0.036,0.401,1.712,1.207,0.472,0.015,0.058,0.001,0.004,0.002,0.008,0.003,0.011,0.002,0.007,0.002,0.007,0.0,0.001,0.003,0.01,-0.008,-0.029,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.031,0.003,0.011,-0.006,-0.022,-0.011,-0.042,-0.026,-0.099
2025-05-18 00:00:00,13.202,40.21,0.558,60.604,38.321,0.48,60.055,40.121,0.472,59.389,13.077,35.1,0.428,61.667,35.233,0.401,60.368,38.16,0.452,59.787,12.906,31.746,1.066,63.518,32.237,1.313,62.765,29.315,1.469,61.64,13.007,28.68,0.388,61.642,37.61,0.449,61.71,38.519,0.377,60.882,13.151,33.004,0.369,62.285,33.809,0.346,60.559,36.673,0.237,59.198,12.853,31.582,0.326,63.242,30.372,0.37,61.644,35.02,0.288,60.222,13.052,23.645,0.377,67.389,26.038,0.583,64.206,39.62,0.717,62.232,13.499,18.138,0.225,61.679,23.726,0.296,61.5,29.499,0.28,60.746,12.833,20.917,0.263,65.911,24.99,0.326,64.868,16.9,0.157,62.861,13.265,12.191,0.185,64.098,22.993,0.391,63.113,31.321,0.361,61.555,13.047,13.152,0.17,63.528,17.711,0.366,61.489,27.373,0.679,60.394,12.918,25.325,0.756,64.181,33.449,1.341,63.679,36.525,1.566,62.408,0.202,0.053,0.193,0.051,0.202,0.053,0.176,0.047,0.177,0.047,0.192,0.051,0.16,0.042,0.162,0.043,0.147,0.039,0.144,0.038,0.189,0.05,0.194,0.051,0.166,0.044,0.17,0.045,0.184,0.049,0.159,0.042,0.153,0.04,0.176,0.047,0.119,0.031,0.131,0.035,0.199,0.053,0.091,0.024,0.119,0.032,0.148,0.039,0.105,0.028,0.126,0.033,0.085,0.022,0.061,0.016,0.116,0.031,0.157,0.042,0.066,0.017,0.089,0.024,0.138,0.036,0.127,0.034,0.168,0.044,0.184,0.049,-1.038,-1.655,-1.493,-0.618,-0.191,0.589,0.276,1.121,1.418,3.291,1.092,0.677,-1.849,0.011,0.352,1.729,1.189,0.453,0.015,0.058,0.001,0.004,0.002,0.008,0.003,0.011,0.002,0.007,0.002,0.007,0.0,0.001,0.002,0.009,-0.008,-0.029,0.015,0.058,0.004,0.015,0.011,0.042,0.007,0.025,0.008,0.03,0.003,0.011,-0.006,-0.022,-0.011,-0.043,-0.026,-0.099
