year,event_id,strip,logger_position,arrival_6in_min,arrival_12in_min,arrival_18in_min,arrival_order,expected_order,order_class,alt_arrival_6in_min,alt_arrival_12in_min,alt_arrival_18in_min,alt_arrival_order,alt_expected_order,alt_order_class,alt_before_start_depths,any_alt_before_start,all_alt_before_start,baseline_vwc_6in,baseline_vwc_12in,baseline_vwc_18in,elevated_18in_baseline_context,depth_profile_interpretation,arrival_6in_T_min,arrival_6in_M_min,arrival_6in_B_min,arrival_6in_logger_order_class,alt_arrival_6in_T_min,alt_arrival_6in_M_min,alt_arrival_6in_B_min,alt_arrival_6in_logger_order_class,arrival_12in_T_min,arrival_12in_M_min,arrival_12in_B_min,arrival_12in_logger_order_class,alt_arrival_12in_T_min,alt_arrival_12in_M_min,alt_arrival_12in_B_min,alt_arrival_12in_logger_order_class,arrival_18in_T_min,arrival_18in_M_min,arrival_18in_B_min,arrival_18in_logger_order_class,alt_arrival_18in_T_min,alt_arrival_18in_M_min,alt_arrival_18in_B_min,alt_arrival_18in_logger_order_class,any_bottom_before_top_or_middle,any_alt_bottom_before_top_or_middle,any_all_loggers_before_start
2023,2023-07-17_S1_S2_ae0a89b4,S2,B,86.0,101.0,41.0,18→6→12,False,18_before_12,131.0,101.0,26.0,18→12→6,False,12_before_6,,False,False,8.4585,6.8845,7.2105,False,,146.0,86.0,86.0,bottom_before_top_or_middle,146.0,86.0,131.0,bottom_before_top_or_middle,146.0,56.0,101.0,bottom_before_top_or_middle,146.0,56.0,101.0,bottom_before_top_or_middle,146.0,56.0,41.0,bottom_before_top_or_middle,146.0,56.0,26.0,bottom_before_top_or_middle,True,True,False
2023,2023-07-17_S1_S2_ae0a89b4,S2,M,86.0,56.0,56.0,12→18→6,False,12_before_6,86.0,56.0,56.0,12→18→6,False,12_before_6,,False,False,11.455,10.599,6.43,False,,146.0,86.0,86.0,bottom_before_top_or_middle,146.0,86.0,131.0,bottom_before_top_or_middle,146.0,56.0,101.0,bottom_before_top_or_middle,146.0,56.0,101.0,bottom_before_top_or_middle,146.0,56.0,41.0,bottom_before_top_or_middle,146.0,56.0,26.0,bottom_before_top_or_middle,True,True,False
2023,2023-07-17_S1_S2_ae0a89b4,S2,T,146.0,146.0,146.0,6→12→18,True,expected,146.0,146.0,146.0,6→12→18,True,expected,,False,False,12.4765,16.757,19.569,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",146.0,86.0,86.0,bottom_before_top_or_middle,146.0,86.0,131.0,bottom_before_top_or_middle,146.0,56.0,101.0,bottom_before_top_or_middle,146.0,56.0,101.0,bottom_before_top_or_middle,146.0,56.0,41.0,bottom_before_top_or_middle,146.0,56.0,26.0,bottom_before_top_or_middle,True,True,False
2023,2023-07-17_S3_S4_a04fe807,S3,B,131.0,146.0,176.0,6→12→18,True,expected,131.0,146.0,176.0,6→12→18,True,expected,,False,False,10.7655,11.085,10.287,False,,41.0,,131.0,missing_loggers,41.0,1256.0,131.0,bottom_before_top_or_middle,41.0,,146.0,missing_loggers,41.0,1256.0,146.0,bottom_before_top_or_middle,56.0,,176.0,missing_loggers,71.0,1256.0,176.0,bottom_before_top_or_middle,False,True,False
2023,2023-07-17_S3_S4_a04fe807,S3,M,,,,none,False,missing_depths,1256.0,1256.0,1256.0,6→12→18,True,expected,,False,False,13.2205,19.387,24.316,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",41.0,,131.0,missing_loggers,41.0,1256.0,131.0,bottom_before_top_or_middle,41.0,,146.0,missing_loggers,41.0,1256.0,146.0,bottom_before_top_or_middle,56.0,,176.0,missing_loggers,71.0,1256.0,176.0,bottom_before_top_or_middle,False,True,False
2023,2023-07-17_S3_S4_a04fe807,S3,T,41.0,41.0,56.0,6→12→18,True,expected,41.0,41.0,71.0,6→12→18,True,expected,,False,False,14.628,20.7565,32.065,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",41.0,,131.0,missing_loggers,41.0,1256.0,131.0,bottom_before_top_or_middle,41.0,,146.0,missing_loggers,41.0,1256.0,146.0,bottom_before_top_or_middle,56.0,,176.0,missing_loggers,71.0,1256.0,176.0,bottom_before_top_or_middle,False,True,False
2023,2023-07-17_S3_S4_a04fe807,S4,B,,,,none,False,missing_depths,881.0,881.0,881.0,6→12→18,True,expected,,False,False,8.244,24.7255,16.6855,False,,281.0,221.0,,some_loggers_arrived_before_start,-4.0,236.0,881.0,expected,71.0,386.0,,some_loggers_arrived_before_start,-4.0,401.0,881.0,expected,71.0,581.0,,some_loggers_arrived_before_start,-4.0,581.0,881.0,expected,False,False,False
2023,2023-07-17_S3_S4_a04fe807,S4,M,221.0,386.0,581.0,6→12→18,True,expected,236.0,401.0,581.0,6→12→18,True,expected,,False,False,9.258,9.001,11.539,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",281.0,221.0,,some_loggers_arrived_before_start,-4.0,236.0,881.0,expected,71.0,386.0,,some_loggers_arrived_before_start,-4.0,401.0,881.0,expected,71.0,581.0,,some_loggers_arrived_before_start,-4.0,581.0,881.0,expected,False,False,False
2023,2023-07-17_S3_S4_a04fe807,S4,T,281.0,71.0,71.0,12→18→6,False,12_before_6,-4.0,-4.0,-4.0,6→12→18,True,expected,"6,12,18",True,True,9.977,18.5275,24.9105,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",281.0,221.0,,some_loggers_arrived_before_start,-4.0,236.0,881.0,expected,71.0,386.0,,some_loggers_arrived_before_start,-4.0,401.0,881.0,expected,71.0,581.0,,some_loggers_arrived_before_start,-4.0,581.0,881.0,expected,False,False,False
2023,2023-07-27_S3_S4_89a0fecc,S3,B,195.0,210.0,225.0,6→12→18,True,expected,195.0,210.0,225.0,6→12→18,True,expected,,False,False,13.161,17.175,14.083,False,,90.0,585.0,195.0,bottom_before_top_or_middle,90.0,585.0,195.0,bottom_before_top_or_middle,105.0,585.0,210.0,bottom_before_top_or_middle,105.0,585.0,210.0,bottom_before_top_or_middle,120.0,585.0,225.0,bottom_before_top_or_middle,135.0,585.0,225.0,bottom_before_top_or_middle,True,True,False
2023,2023-07-27_S3_S4_89a0fecc,S3,M,585.0,585.0,585.0,6→12→18,True,expected,585.0,585.0,585.0,6→12→18,True,expected,,False,False,16.217,21.902,26.719,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",90.0,585.0,195.0,bottom_before_top_or_middle,90.0,585.0,195.0,bottom_before_top_or_middle,105.0,585.0,210.0,bottom_before_top_or_middle,105.0,585.0,210.0,bottom_before_top_or_middle,120.0,585.0,225.0,bottom_before_top_or_middle,135.0,585.0,225.0,bottom_before_top_or_middle,True,True,False
2023,2023-07-27_S3_S4_89a0fecc,S3,T,90.0,105.0,120.0,6→12→18,True,expected,90.0,105.0,135.0,6→12→18,True,expected,,False,False,15.168,23.998,34.75,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",90.0,585.0,195.0,bottom_before_top_or_middle,90.0,585.0,195.0,bottom_before_top_or_middle,105.0,585.0,210.0,bottom_before_top_or_middle,105.0,585.0,210.0,bottom_before_top_or_middle,120.0,585.0,225.0,bottom_before_top_or_middle,135.0,585.0,225.0,bottom_before_top_or_middle,True,True,False
2023,2023-07-27_S3_S4_89a0fecc,S4,B,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,,,,False,,,,,some_loggers_arrived_before_start,-75.0,,,some_loggers_arrived_before_start,,,,missing_loggers,,,,missing_loggers,,,,missing_loggers,,,,missing_loggers,False,False,False
2023,2023-07-27_S3_S4_89a0fecc,S4,M,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,9.88,11.499,12.939,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,,,some_loggers_arrived_before_start,-75.0,,,some_loggers_arrived_before_start,,,,missing_loggers,,,,missing_loggers,,,,missing_loggers,,,,missing_loggers,False,False,False
2023,2023-07-27_S3_S4_89a0fecc,S4,T,,,,none,False,some_depths_arrived_before_start,-75.0,,,6,False,some_depths_arrived_before_start,6,True,False,11.489,21.774,27.805,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,,,some_loggers_arrived_before_start,-75.0,,,some_loggers_arrived_before_start,,,,missing_loggers,,,,missing_loggers,,,,missing_loggers,,,,missing_loggers,False,False,False
2023,2023-08-05_S1_S2_efaa9d14,S1,B,,402.0,417.0,12→18,False,missing_depths,,462.0,417.0,18→12,False,missing_depths,,False,False,23.781,32.087,39.017,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,27.0,,some_loggers_arrived_before_start,-33.0,72.0,,some_loggers_arrived_before_start,12.0,147.0,402.0,expected,-33.0,162.0,462.0,expected,,177.0,417.0,some_loggers_arrived_before_start,-33.0,192.0,417.0,expected,False,False,False
2023,2023-08-05_S1_S2_efaa9d14,S1,M,27.0,147.0,177.0,6→12→18,True,expected,72.0,162.0,192.0,6→12→18,True,expected,,False,False,13.333,18.4225,35.6555,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,27.0,,some_loggers_arrived_before_start,-33.0,72.0,,some_loggers_arrived_before_start,12.0,147.0,402.0,expected,-33.0,162.0,462.0,expected,,177.0,417.0,some_loggers_arrived_before_start,-33.0,192.0,417.0,expected,False,False,False
2023,2023-08-05_S1_S2_efaa9d14,S1,T,,12.0,,12,False,all_depths_arrived_before_start,-33.0,-33.0,-33.0,6→12→18,True,expected,"6,12,18",True,True,15.931,15.5975,19.6875,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,27.0,,some_loggers_arrived_before_start,-33.0,72.0,,some_loggers_arrived_before_start,12.0,147.0,402.0,expected,-33.0,162.0,462.0,expected,,177.0,417.0,some_loggers_arrived_before_start,-33.0,192.0,417.0,expected,False,False,False
2023,2023-08-05_S1_S2_efaa9d14,S2,B,27.0,42.0,12.0,18→6→12,False,18_before_12,87.0,42.0,-3.0,18→12→6,False,12_before_6,18,True,False,9.573,8.8685,18.172,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",132.0,42.0,27.0,bottom_before_top_or_middle,132.0,42.0,87.0,bottom_before_top_or_middle,132.0,42.0,42.0,bottom_before_top_or_middle,132.0,42.0,42.0,bottom_before_top_or_middle,132.0,42.0,12.0,bottom_before_top_or_middle,132.0,42.0,-3.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-05_S1_S2_efaa9d14,S2,M,42.0,42.0,42.0,6→12→18,True,expected,42.0,42.0,42.0,6→12→18,True,expected,,False,False,13.0885,13.765,22.673,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",132.0,42.0,27.0,bottom_before_top_or_middle,132.0,42.0,87.0,bottom_before_top_or_middle,132.0,42.0,42.0,bottom_before_top_or_middle,132.0,42.0,42.0,bottom_before_top_or_middle,132.0,42.0,12.0,bottom_before_top_or_middle,132.0,42.0,-3.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-05_S1_S2_efaa9d14,S2,T,132.0,132.0,132.0,6→12→18,True,expected,132.0,132.0,132.0,6→12→18,True,expected,,False,False,13.4345,18.016,24.7035,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",132.0,42.0,27.0,bottom_before_top_or_middle,132.0,42.0,87.0,bottom_before_top_or_middle,132.0,42.0,42.0,bottom_before_top_or_middle,132.0,42.0,42.0,bottom_before_top_or_middle,132.0,42.0,12.0,bottom_before_top_or_middle,132.0,42.0,-3.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-05_S3_S4_0f92146d,S3,B,129.0,144.0,159.0,6→12→18,True,expected,129.0,144.0,159.0,6→12→18,True,expected,,False,False,20.123,24.633,16.0495,False,,39.0,549.0,129.0,bottom_before_top_or_middle,39.0,549.0,129.0,bottom_before_top_or_middle,39.0,549.0,144.0,bottom_before_top_or_middle,39.0,549.0,144.0,bottom_before_top_or_middle,69.0,549.0,159.0,bottom_before_top_or_middle,69.0,549.0,159.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-05_S3_S4_0f92146d,S3,M,549.0,549.0,549.0,6→12→18,True,expected,549.0,549.0,549.0,6→12→18,True,expected,,False,False,26.009999999999998,25.6015,28.7265,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",39.0,549.0,129.0,bottom_before_top_or_middle,39.0,549.0,129.0,bottom_before_top_or_middle,39.0,549.0,144.0,bottom_before_top_or_middle,39.0,549.0,144.0,bottom_before_top_or_middle,69.0,549.0,159.0,bottom_before_top_or_middle,69.0,549.0,159.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-05_S3_S4_0f92146d,S3,T,39.0,39.0,69.0,6→12→18,True,expected,39.0,39.0,69.0,6→12→18,True,expected,,False,False,19.168,27.0045,36.0665,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",39.0,549.0,129.0,bottom_before_top_or_middle,39.0,549.0,129.0,bottom_before_top_or_middle,39.0,549.0,144.0,bottom_before_top_or_middle,39.0,549.0,144.0,bottom_before_top_or_middle,69.0,549.0,159.0,bottom_before_top_or_middle,69.0,549.0,159.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-05_S3_S4_0f92146d,S4,B,,,,none,False,missing_depths,,,99.0,18,False,missing_depths,,False,False,7.997,23.581,18.645,False,,9.0,,,some_loggers_arrived_before_start,-6.0,,,some_loggers_arrived_before_start,39.0,,,missing_loggers,39.0,,,missing_loggers,24.0,,,missing_loggers,24.0,,99.0,missing_loggers,False,False,False
2023,2023-08-05_S3_S4_0f92146d,S4,M,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,8.6755,8.8615,10.978,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",9.0,,,some_loggers_arrived_before_start,-6.0,,,some_loggers_arrived_before_start,39.0,,,missing_loggers,39.0,,,missing_loggers,24.0,,,missing_loggers,24.0,,99.0,missing_loggers,False,False,False
2023,2023-08-05_S3_S4_0f92146d,S4,T,9.0,39.0,24.0,6→18→12,False,18_before_12,-6.0,39.0,24.0,6→18→12,False,18_before_12,6,True,False,9.0085,16.245,24.394,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",9.0,,,some_loggers_arrived_before_start,-6.0,,,some_loggers_arrived_before_start,39.0,,,missing_loggers,39.0,,,missing_loggers,24.0,,,missing_loggers,24.0,,99.0,missing_loggers,False,False,False
2023,2023-08-10_S3_S4_7fce3d7b,S3,B,138.0,138.0,168.0,6→12→18,True,expected,138.0,138.0,168.0,6→12→18,True,expected,,False,False,19.9585,24.9845,16.4235,False,,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,48.0,543.0,168.0,bottom_before_top_or_middle,48.0,543.0,168.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-10_S3_S4_7fce3d7b,S3,M,543.0,543.0,543.0,6→12→18,True,expected,543.0,543.0,543.0,6→12→18,True,expected,,False,False,27.3955,26.2625,29.343,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,48.0,543.0,168.0,bottom_before_top_or_middle,48.0,543.0,168.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-10_S3_S4_7fce3d7b,S3,T,33.0,33.0,48.0,6→12→18,True,expected,33.0,33.0,48.0,6→12→18,True,expected,,False,False,21.595,27.6225,36.6515,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,33.0,543.0,138.0,bottom_before_top_or_middle,48.0,543.0,168.0,bottom_before_top_or_middle,48.0,543.0,168.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-10_S3_S4_7fce3d7b,S4,B,258.0,348.0,,6→12,False,missing_depths,303.0,363.0,1233.0,6→12→18,True,expected,,False,False,7.329,23.85,16.726,False,,,108.0,258.0,some_loggers_arrived_before_start,-27.0,153.0,303.0,expected,,213.0,348.0,some_loggers_arrived_before_start,-27.0,228.0,363.0,expected,,303.0,,some_loggers_arrived_before_start,-27.0,303.0,1233.0,expected,False,False,False
2023,2023-08-10_S3_S4_7fce3d7b,S4,M,108.0,213.0,303.0,6→12→18,True,expected,153.0,228.0,303.0,6→12→18,True,expected,,False,False,8.751,8.51,10.6765,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,108.0,258.0,some_loggers_arrived_before_start,-27.0,153.0,303.0,expected,,213.0,348.0,some_loggers_arrived_before_start,-27.0,228.0,363.0,expected,,303.0,,some_loggers_arrived_before_start,-27.0,303.0,1233.0,expected,False,False,False
2023,2023-08-10_S3_S4_7fce3d7b,S4,T,,,,none,False,all_depths_arrived_before_start,-27.0,-27.0,-27.0,6→12→18,True,expected,"6,12,18",True,True,13.779,17.758,25.5335,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,108.0,258.0,some_loggers_arrived_before_start,-27.0,153.0,303.0,expected,,213.0,348.0,some_loggers_arrived_before_start,-27.0,228.0,363.0,expected,,303.0,,some_loggers_arrived_before_start,-27.0,303.0,1233.0,expected,False,False,False
2023,2023-08-24_S1_S2_6cc99259,S1,B,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,25.752,33.393,39.619,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",13.0,88.0,,some_loggers_arrived_before_start,-32.0,133.0,,some_loggers_arrived_before_start,13.0,148.0,,some_loggers_arrived_before_start,-32.0,193.0,,some_loggers_arrived_before_start,,238.0,,some_loggers_arrived_before_start,-32.0,253.0,,some_loggers_arrived_before_start,False,False,False
2023,2023-08-24_S1_S2_6cc99259,S1,M,88.0,148.0,238.0,6→12→18,True,expected,133.0,193.0,253.0,6→12→18,True,expected,,False,False,13.085,17.644,35.5095,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",13.0,88.0,,some_loggers_arrived_before_start,-32.0,133.0,,some_loggers_arrived_before_start,13.0,148.0,,some_loggers_arrived_before_start,-32.0,193.0,,some_loggers_arrived_before_start,,238.0,,some_loggers_arrived_before_start,-32.0,253.0,,some_loggers_arrived_before_start,False,False,False
2023,2023-08-24_S1_S2_6cc99259,S1,T,13.0,13.0,,6→12,False,all_depths_arrived_before_start,-32.0,-32.0,-32.0,6→12→18,True,expected,"6,12,18",True,True,15.363,15.209,19.232,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",13.0,88.0,,some_loggers_arrived_before_start,-32.0,133.0,,some_loggers_arrived_before_start,13.0,148.0,,some_loggers_arrived_before_start,-32.0,193.0,,some_loggers_arrived_before_start,,238.0,,some_loggers_arrived_before_start,-32.0,253.0,,some_loggers_arrived_before_start,False,False,False
2023,2023-08-24_S1_S2_6cc99259,S2,B,28.0,43.0,43.0,6→12→18,True,expected,73.0,58.0,43.0,18→12→6,False,12_before_6,,False,False,9.226,8.175,18.483,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",133.0,43.0,28.0,bottom_before_top_or_middle,133.0,43.0,73.0,bottom_before_top_or_middle,133.0,43.0,43.0,bottom_before_top_or_middle,133.0,58.0,58.0,bottom_before_top_or_middle,133.0,58.0,43.0,bottom_before_top_or_middle,133.0,58.0,43.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-24_S1_S2_6cc99259,S2,M,43.0,43.0,58.0,6→12→18,True,expected,43.0,58.0,58.0,6→12→18,True,expected,,False,False,13.096,13.684,27.331,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",133.0,43.0,28.0,bottom_before_top_or_middle,133.0,43.0,73.0,bottom_before_top_or_middle,133.0,43.0,43.0,bottom_before_top_or_middle,133.0,58.0,58.0,bottom_before_top_or_middle,133.0,58.0,43.0,bottom_before_top_or_middle,133.0,58.0,43.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-24_S1_S2_6cc99259,S2,T,133.0,133.0,133.0,6→12→18,True,expected,133.0,133.0,133.0,6→12→18,True,expected,,False,False,12.825,17.519,24.867,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",133.0,43.0,28.0,bottom_before_top_or_middle,133.0,43.0,73.0,bottom_before_top_or_middle,133.0,43.0,43.0,bottom_before_top_or_middle,133.0,58.0,58.0,bottom_before_top_or_middle,133.0,58.0,43.0,bottom_before_top_or_middle,133.0,58.0,43.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-24_S3_S4_a4b6ae2a,S3,B,163.0,178.0,193.0,6→12→18,True,expected,163.0,178.0,193.0,6→12→18,True,expected,,False,False,11.053,13.1465,13.7665,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",58.0,553.0,163.0,bottom_before_top_or_middle,58.0,553.0,163.0,bottom_before_top_or_middle,58.0,553.0,178.0,bottom_before_top_or_middle,58.0,553.0,178.0,bottom_before_top_or_middle,103.0,553.0,193.0,bottom_before_top_or_middle,103.0,553.0,193.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-24_S3_S4_a4b6ae2a,S3,M,553.0,553.0,553.0,6→12→18,True,expected,553.0,553.0,553.0,6→12→18,True,expected,,False,False,16.554000000000002,22.631500000000003,27.601,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",58.0,553.0,163.0,bottom_before_top_or_middle,58.0,553.0,163.0,bottom_before_top_or_middle,58.0,553.0,178.0,bottom_before_top_or_middle,58.0,553.0,178.0,bottom_before_top_or_middle,103.0,553.0,193.0,bottom_before_top_or_middle,103.0,553.0,193.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-24_S3_S4_a4b6ae2a,S3,T,58.0,58.0,103.0,6→12→18,True,expected,58.0,58.0,103.0,6→12→18,True,expected,,False,False,13.564,19.943,32.036,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",58.0,553.0,163.0,bottom_before_top_or_middle,58.0,553.0,163.0,bottom_before_top_or_middle,58.0,553.0,178.0,bottom_before_top_or_middle,58.0,553.0,178.0,bottom_before_top_or_middle,103.0,553.0,193.0,bottom_before_top_or_middle,103.0,553.0,193.0,bottom_before_top_or_middle,True,True,False
2023,2023-08-24_S3_S4_a4b6ae2a,S4,B,,,,none,False,missing_depths,,,1273.0,18,False,missing_depths,,False,False,7.529,26.952,19.052,False,,13.0,298.0,,missing_loggers,28.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,1273.0,missing_loggers,False,False,False
2023,2023-08-24_S3_S4_a4b6ae2a,S4,M,298.0,,,6,False,missing_depths,,,,none,False,missing_depths,,False,False,8.907,10.339,14.367,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",13.0,298.0,,missing_loggers,28.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,1273.0,missing_loggers,False,False,False
2023,2023-08-24_S3_S4_a4b6ae2a,S4,T,13.0,43.0,43.0,6→12→18,True,expected,28.0,43.0,43.0,6→12→18,True,expected,,False,False,9.089,16.7135,25.032,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",13.0,298.0,,missing_loggers,28.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,,missing_loggers,43.0,,1273.0,missing_loggers,False,False,False
2023,2023-09-07_S3_S4_ea877a99,S3,B,157.0,157.0,172.0,6→12→18,True,expected,157.0,157.0,187.0,6→12→18,True,expected,,False,False,11.577,14.416,13.028,False,,37.0,,157.0,missing_loggers,37.0,502.0,157.0,bottom_before_top_or_middle,37.0,,157.0,missing_loggers,37.0,502.0,157.0,bottom_before_top_or_middle,82.0,502.0,172.0,bottom_before_top_or_middle,82.0,502.0,187.0,bottom_before_top_or_middle,True,True,False
2023,2023-09-07_S3_S4_ea877a99,S3,M,,,502.0,18,False,missing_depths,502.0,502.0,502.0,6→12→18,True,expected,,False,False,18.011000000000003,22.8375,25.58,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",37.0,,157.0,missing_loggers,37.0,502.0,157.0,bottom_before_top_or_middle,37.0,,157.0,missing_loggers,37.0,502.0,157.0,bottom_before_top_or_middle,82.0,502.0,172.0,bottom_before_top_or_middle,82.0,502.0,187.0,bottom_before_top_or_middle,True,True,False
2023,2023-09-07_S3_S4_ea877a99,S3,T,37.0,37.0,82.0,6→12→18,True,expected,37.0,37.0,82.0,6→12→18,True,expected,,False,False,12.956,19.184,30.308,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",37.0,,157.0,missing_loggers,37.0,502.0,157.0,bottom_before_top_or_middle,37.0,,157.0,missing_loggers,37.0,502.0,157.0,bottom_before_top_or_middle,82.0,502.0,172.0,bottom_before_top_or_middle,82.0,502.0,187.0,bottom_before_top_or_middle,True,True,False
2023,2023-09-07_S3_S4_ea877a99,S4,B,262.0,367.0,472.0,6→12→18,True,expected,247.0,367.0,472.0,6→12→18,True,expected,,False,False,7.705,24.188,15.347,False,,,217.0,262.0,some_loggers_arrived_before_start,-23.0,232.0,247.0,expected,,292.0,367.0,some_loggers_arrived_before_start,-23.0,292.0,367.0,expected,,397.0,472.0,some_loggers_arrived_before_start,-8.0,397.0,472.0,expected,False,False,False
2023,2023-09-07_S3_S4_ea877a99,S4,M,217.0,292.0,397.0,6→12→18,True,expected,232.0,292.0,397.0,6→12→18,True,expected,,False,False,7.858,8.239,10.8145,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,217.0,262.0,some_loggers_arrived_before_start,-23.0,232.0,247.0,expected,,292.0,367.0,some_loggers_arrived_before_start,-23.0,292.0,367.0,expected,,397.0,472.0,some_loggers_arrived_before_start,-8.0,397.0,472.0,expected,False,False,False
2023,2023-09-07_S3_S4_ea877a99,S4,T,,,,none,False,all_depths_arrived_before_start,-23.0,-23.0,-8.0,6→12→18,True,expected,"6,12,18",True,True,8.989,16.2565,24.246,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",,217.0,262.0,some_loggers_arrived_before_start,-23.0,232.0,247.0,expected,,292.0,367.0,some_loggers_arrived_before_start,-23.0,292.0,367.0,expected,,397.0,472.0,some_loggers_arrived_before_start,-8.0,397.0,472.0,expected,False,False,False
