year,strip_group,location,strip,event_id,sensor_col,logger_position,depth_index,depth_inches,irrigation_start,irrigation_end,bottom_response_delay_hr,time_to_peak_hours,time_to_plateau_hours,event_duration_hours,gallons_strip,flag_pre_start_response,flag_unexplained_pre_start_response,likely_precip_driven_pre_start_response,possible_battery_or_logger_issue,vwc_missing_fraction_pre_start_window,battery_col,battery_pre_start_min_v,battery_event_min_v,total_precip_in_pre_start_window,trustworthy_event,trustworthy_reason,trustworthy_min_bottom_response_delay_hr
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_1_raw_S4_B,B,1,6,2025-08-22 09:07:00,2025-08-22 19:04:00,23.8833,23.8833,,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S4_B,12.88,13.159,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_2_raw_S4_B,B,2,12,2025-08-22 09:07:00,2025-08-22 19:04:00,18.8833,18.8833,,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S4_B,12.88,13.159,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-08-22_S3_S4_1b405e4b,VWC_3_raw_S4_B,B,3,18,2025-08-22 09:07:00,2025-08-22 19:04:00,13.8833,13.8833,,9.95,30625.0,False,False,False,False,0.0,BattV_Min_S4_B,12.88,13.159,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_1_raw_S4_B,B,1,6,2025-09-20 10:42:00,2025-09-20 17:31:00,10.05,10.05,22.55,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S4_B,12.838,13.366,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_2_raw_S4_B,B,2,12,2025-09-20 10:42:00,2025-09-20 17:31:00,10.3,10.3,20.8,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S4_B,12.838,13.366,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-09-20_S3_S4_f86ee2c5,VWC_3_raw_S4_B,B,3,18,2025-09-20 10:42:00,2025-09-20 17:31:00,9.8,9.8,10.05,6.8167,86100.0,False,False,False,False,0.0,BattV_Min_S4_B,12.838,13.366,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_1_raw_S4_B,B,1,6,2025-10-04 10:12:00,2025-10-04 17:06:00,11.3,11.3,19.05,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S4_B,12.873,13.481,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_2_raw_S4_B,B,2,12,2025-10-04 10:12:00,2025-10-04 17:06:00,15.8,15.8,17.05,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S4_B,12.873,13.481,0.0,True,ok,0.5
2025,S3_S4,east,S4,2025-10-04_S3_S4_4439230e,VWC_3_raw_S4_B,B,3,18,2025-10-04 10:12:00,2025-10-04 17:06:00,11.05,11.05,11.3,6.9,51800.0,False,False,False,False,0.0,BattV_Min_S4_B,12.873,13.481,0.0,True,ok,0.5
2025,S1_S2,west,S1,2025-06-27_S1_S2_ff537961,VWC_1_raw_S1_B,B,1,6,2025-06-27 15:33:00,2025-06-28 07:49:00,20.7,20.7,29.45,16.2667,95500.0,True,True,False,False,0.0,BattV_Min_S1_B,13.264,12.723,0.0,False,unexplained_pre_start_response,0.5
2025,S1_S2,west,S2,2025-06-27_S1_S2_ff537961,VWC_1_raw_S2_B,B,1,6,2025-06-27 15:33:00,2025-06-28 07:49:00,14.95,14.95,15.2,16.2667,95500.0,True,True,False,False,0.0,BattV_Min_S2_B,13.192,12.386,0.0,False,unexplained_pre_start_response,0.5
2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_2_raw_S3_B,B,2,12,2025-05-28 18:58:00,2025-05-29 07:30:00,15.5333,15.5333,15.7833,12.5333,64250.0,True,True,False,False,0.0,BattV_Min_S3_B,13.236,12.655,0.0,False,unexplained_pre_start_response,0.5
2025,S3_S4,east,S3,2025-05-28_S3_S4_120d46ab,VWC_3_raw_S3_B,B,3,18,2025-05-28 18:58:00,2025-05-29 07:30:00,16.7833,16.7833,17.0333,12.5333,64250.0,True,True,False,False,0.0,BattV_Min_S3_B,13.236,12.655,0.0,False,unexplained_pre_start_response,0.5
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_2_raw_S3_B,B,2,12,2025-06-28 08:50:00,2025-06-28 16:15:00,11.6667,11.6667,11.9167,7.4167,43550.0,True,True,False,False,0.0,BattV_Min_S3_B,12.613,13.196,0.0,False,unexplained_pre_start_response,0.5
2025,S3_S4,east,S3,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S3_B,B,3,18,2025-06-28 08:50:00,2025-06-28 16:15:00,20.1667,20.1667,20.4167,7.4167,43550.0,True,True,False,False,0.0,BattV_Min_S3_B,12.613,13.196,0.0,False,unexplained_pre_start_response,0.5
2025,S3_S4,east,S4,2025-05-28_S3_S4_120d46ab,VWC_1_raw_S4_B,B,1,6,2025-05-28 18:58:00,2025-05-29 07:30:00,18.5333,18.5333,22.5333,12.5333,64250.0,True,True,False,False,0.0,BattV_Min_S4_B,13.283,12.858,0.0,False,unexplained_pre_start_response,0.5
2025,S3_S4,east,S4,2025-06-28_S3_S4_d9252a87,VWC_3_raw_S4_B,B,3,18,2025-06-28 08:50:00,2025-06-28 16:15:00,15.4167,15.4167,15.9167,7.4167,43550.0,True,True,False,False,0.0,BattV_Min_S4_B,12.839,13.249,0.0,False,unexplained_pre_start_response,0.5
