year,event_id,strip,logger_position,arrival_6in_min,arrival_12in_min,arrival_18in_min,arrival_order,expected_order,order_class,alt_arrival_6in_min,alt_arrival_12in_min,alt_arrival_18in_min,alt_arrival_order,alt_expected_order,alt_order_class,alt_before_start_depths,any_alt_before_start,all_alt_before_start,baseline_vwc_6in,baseline_vwc_12in,baseline_vwc_18in,elevated_18in_baseline_context,depth_profile_interpretation,arrival_6in_T_min,arrival_6in_M_min,arrival_6in_B_min,arrival_6in_logger_order_class,alt_arrival_6in_T_min,alt_arrival_6in_M_min,alt_arrival_6in_B_min,alt_arrival_6in_logger_order_class,arrival_12in_T_min,arrival_12in_M_min,arrival_12in_B_min,arrival_12in_logger_order_class,alt_arrival_12in_T_min,alt_arrival_12in_M_min,alt_arrival_12in_B_min,alt_arrival_12in_logger_order_class,arrival_18in_T_min,arrival_18in_M_min,arrival_18in_B_min,arrival_18in_logger_order_class,alt_arrival_18in_T_min,alt_arrival_18in_M_min,alt_arrival_18in_B_min,alt_arrival_18in_logger_order_class,any_bottom_before_top_or_middle,any_alt_bottom_before_top_or_middle,any_all_loggers_before_start
2025,2025-06-28_S3_S4_d9252a87,S3,B,175.0,130.0,,12→6,False,some_depths_arrived_before_start,175.0,175.0,-170.0,18→6→12,False,18_before_12,18,True,False,11.178,24.66,36.531,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",145.0,85.0,175.0,middle_before_top,145.0,85.0,175.0,middle_before_top,205.0,40.0,130.0,bottom_before_top_or_middle,205.0,85.0,175.0,bottom_before_top_or_middle,310.0,40.0,,some_loggers_arrived_before_start,,85.0,-170.0,some_loggers_arrived_before_start,True,True,False
2025,2025-06-28_S3_S4_d9252a87,S3,M,85.0,40.0,40.0,12→18→6,False,12_before_6,85.0,85.0,85.0,6→12→18,True,expected,,False,False,16.017,26.338,36.174,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",145.0,85.0,175.0,middle_before_top,145.0,85.0,175.0,middle_before_top,205.0,40.0,130.0,bottom_before_top_or_middle,205.0,85.0,175.0,bottom_before_top_or_middle,310.0,40.0,,some_loggers_arrived_before_start,,85.0,-170.0,some_loggers_arrived_before_start,True,True,False
2025,2025-06-28_S3_S4_d9252a87,S3,T,145.0,205.0,310.0,6→12→18,True,expected,145.0,205.0,,6→12,False,missing_depths,,False,False,21.034,23.694,38.896,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",145.0,85.0,175.0,middle_before_top,145.0,85.0,175.0,middle_before_top,205.0,40.0,130.0,bottom_before_top_or_middle,205.0,85.0,175.0,bottom_before_top_or_middle,310.0,40.0,,some_loggers_arrived_before_start,,85.0,-170.0,some_loggers_arrived_before_start,True,True,False
2025,2025-06-28_S3_S4_d9252a87,S4,B,175.0,175.0,,6→12,False,missing_depths,250.0,235.0,,12→6,False,missing_depths,,False,False,35.828,36.128,39.962,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",40.0,190.0,175.0,bottom_before_top_or_middle,40.0,205.0,250.0,expected,40.0,145.0,175.0,expected,40.0,175.0,235.0,expected,25.0,175.0,,missing_loggers,40.0,205.0,,missing_loggers,True,False,False
2025,2025-06-28_S3_S4_d9252a87,S4,M,190.0,145.0,175.0,12→18→6,False,12_before_6,205.0,175.0,205.0,12→6→18,False,12_before_6,,False,False,25.53,27.644,32.729,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",40.0,190.0,175.0,bottom_before_top_or_middle,40.0,205.0,250.0,expected,40.0,145.0,175.0,expected,40.0,175.0,235.0,expected,25.0,175.0,,missing_loggers,40.0,205.0,,missing_loggers,True,False,False
2025,2025-06-28_S3_S4_d9252a87,S4,T,40.0,40.0,25.0,18→6→12,False,18_before_12,40.0,40.0,40.0,6→12→18,True,expected,,False,False,10.872,19.752,32.45,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",40.0,190.0,175.0,bottom_before_top_or_middle,40.0,205.0,250.0,expected,40.0,145.0,175.0,expected,40.0,175.0,235.0,expected,25.0,175.0,,missing_loggers,40.0,205.0,,missing_loggers,True,False,False
2025,2025-07-11_S3_S4_e179d57e,S3,B,165.0,180.0,180.0,6→12→18,True,expected,165.0,180.0,180.0,6→12→18,True,expected,,False,False,24.935,28.431,22.516,False,,150.0,75.0,165.0,middle_before_top,150.0,75.0,165.0,middle_before_top,240.0,75.0,180.0,bottom_before_top_or_middle,240.0,75.0,180.0,bottom_before_top_or_middle,285.0,90.0,180.0,bottom_before_top_or_middle,390.0,90.0,180.0,bottom_before_top_or_middle,True,True,False
2025,2025-07-11_S3_S4_e179d57e,S3,M,75.0,75.0,90.0,6→12→18,True,expected,75.0,75.0,90.0,6→12→18,True,expected,,False,False,21.205,28.585,36.835,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",150.0,75.0,165.0,middle_before_top,150.0,75.0,165.0,middle_before_top,240.0,75.0,180.0,bottom_before_top_or_middle,240.0,75.0,180.0,bottom_before_top_or_middle,285.0,90.0,180.0,bottom_before_top_or_middle,390.0,90.0,180.0,bottom_before_top_or_middle,True,True,False
2025,2025-07-11_S3_S4_e179d57e,S3,T,150.0,240.0,285.0,6→12→18,True,expected,150.0,240.0,390.0,6→12→18,True,expected,,False,False,23.479,25.542,40.395,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",150.0,75.0,165.0,middle_before_top,150.0,75.0,165.0,middle_before_top,240.0,75.0,180.0,bottom_before_top_or_middle,240.0,75.0,180.0,bottom_before_top_or_middle,285.0,90.0,180.0,bottom_before_top_or_middle,390.0,90.0,180.0,bottom_before_top_or_middle,True,True,False
2025,2025-07-11_S3_S4_e179d57e,S4,B,255.0,255.0,225.0,18→6→12,False,18_before_12,300.0,315.0,330.0,6→12→18,True,expected,,False,False,34.006,34.852,37.967,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,210.0,255.0,expected,30.0,195.0,300.0,expected,30.0,180.0,255.0,expected,30.0,180.0,315.0,expected,30.0,195.0,225.0,expected,30.0,210.0,330.0,expected,False,False,False
2025,2025-07-11_S3_S4_e179d57e,S4,M,210.0,180.0,195.0,12→18→6,False,12_before_6,195.0,180.0,210.0,12→6→18,False,12_before_6,,False,False,18.967,26.155,32.419,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,210.0,255.0,expected,30.0,195.0,300.0,expected,30.0,180.0,255.0,expected,30.0,180.0,315.0,expected,30.0,195.0,225.0,expected,30.0,210.0,330.0,expected,False,False,False
2025,2025-07-11_S3_S4_e179d57e,S4,T,30.0,30.0,30.0,6→12→18,True,expected,30.0,30.0,30.0,6→12→18,True,expected,,False,False,13.031,24.109,33.561,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,210.0,255.0,expected,30.0,195.0,300.0,expected,30.0,180.0,255.0,expected,30.0,180.0,315.0,expected,30.0,195.0,225.0,expected,30.0,210.0,330.0,expected,False,False,False
2025,2025-07-26_S1_S2_98e2053f,S1,B,375.0,390.0,405.0,6→12→18,True,expected,435.0,435.0,405.0,18→6→12,False,18_before_12,,False,False,14.311,12.281,13.727,False,,30.0,165.0,375.0,expected,30.0,240.0,435.0,expected,30.0,225.0,390.0,expected,30.0,225.0,435.0,expected,45.0,240.0,405.0,expected,45.0,255.0,405.0,expected,False,False,False
2025,2025-07-26_S1_S2_98e2053f,S1,M,165.0,225.0,240.0,6→12→18,True,expected,240.0,225.0,255.0,12→6→18,False,12_before_6,,False,False,13.146,16.499,37.69,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,165.0,375.0,expected,30.0,240.0,435.0,expected,30.0,225.0,390.0,expected,30.0,225.0,435.0,expected,45.0,240.0,405.0,expected,45.0,255.0,405.0,expected,False,False,False
2025,2025-07-26_S1_S2_98e2053f,S1,T,30.0,30.0,45.0,6→12→18,True,expected,30.0,30.0,45.0,6→12→18,True,expected,,False,False,19.328,17.066,20.781,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,165.0,375.0,expected,30.0,240.0,435.0,expected,30.0,225.0,390.0,expected,30.0,225.0,435.0,expected,45.0,240.0,405.0,expected,45.0,255.0,405.0,expected,False,False,False
2025,2025-07-26_S1_S2_98e2053f,S2,B,210.0,210.0,225.0,6→12→18,True,expected,225.0,210.0,225.0,12→6→18,False,12_before_6,,False,False,9.982,11.161,24.949,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,75.0,210.0,expected,30.0,75.0,225.0,expected,30.0,75.0,210.0,expected,30.0,75.0,210.0,expected,,75.0,225.0,missing_loggers,30.0,75.0,225.0,expected,False,False,False
2025,2025-07-26_S1_S2_98e2053f,S2,M,75.0,75.0,75.0,6→12→18,True,expected,75.0,75.0,75.0,6→12→18,True,expected,,False,False,12.701,16.224,34.534,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,75.0,210.0,expected,30.0,75.0,225.0,expected,30.0,75.0,210.0,expected,30.0,75.0,210.0,expected,,75.0,225.0,missing_loggers,30.0,75.0,225.0,expected,False,False,False
2025,2025-07-26_S1_S2_98e2053f,S2,T,30.0,30.0,,6→12,False,missing_depths,30.0,30.0,30.0,6→12→18,True,expected,,False,False,7.141,16.109,37.735,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",30.0,75.0,210.0,expected,30.0,75.0,225.0,expected,30.0,75.0,210.0,expected,30.0,75.0,210.0,expected,,75.0,225.0,missing_loggers,30.0,75.0,225.0,expected,False,False,False
2025,2025-07-26_S3_S4_b4053dcf,S3,B,210.0,240.0,255.0,6→12→18,True,expected,210.0,240.0,255.0,6→12→18,True,expected,,False,False,10.447,13.363,16.438,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",180.0,90.0,210.0,middle_before_top,180.0,90.0,210.0,middle_before_top,330.0,90.0,240.0,bottom_before_top_or_middle,330.0,90.0,240.0,bottom_before_top_or_middle,435.0,90.0,255.0,bottom_before_top_or_middle,,90.0,255.0,missing_loggers,True,True,False
2025,2025-07-26_S3_S4_b4053dcf,S3,M,90.0,90.0,90.0,6→12→18,True,expected,90.0,90.0,90.0,6→12→18,True,expected,,False,False,12.863,21.319,32.773,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",180.0,90.0,210.0,middle_before_top,180.0,90.0,210.0,middle_before_top,330.0,90.0,240.0,bottom_before_top_or_middle,330.0,90.0,240.0,bottom_before_top_or_middle,435.0,90.0,255.0,bottom_before_top_or_middle,,90.0,255.0,missing_loggers,True,True,False
2025,2025-07-26_S3_S4_b4053dcf,S3,T,180.0,330.0,435.0,6→12→18,True,expected,180.0,330.0,,6→12,False,missing_depths,,False,False,20.813,22.868,38.979,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",180.0,90.0,210.0,middle_before_top,180.0,90.0,210.0,middle_before_top,330.0,90.0,240.0,bottom_before_top_or_middle,330.0,90.0,240.0,bottom_before_top_or_middle,435.0,90.0,255.0,bottom_before_top_or_middle,,90.0,255.0,missing_loggers,True,True,False
2025,2025-07-26_S3_S4_b4053dcf,S4,B,465.0,480.0,555.0,6→12→18,True,expected,480.0,585.0,600.0,6→12→18,True,expected,,False,False,24.153,33.746,35.728,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",45.0,240.0,465.0,expected,45.0,255.0,480.0,expected,45.0,255.0,480.0,expected,45.0,255.0,585.0,expected,45.0,300.0,555.0,expected,45.0,300.0,600.0,expected,False,False,False
2025,2025-07-26_S3_S4_b4053dcf,S4,M,240.0,255.0,300.0,6→12→18,True,expected,255.0,255.0,300.0,6→12→18,True,expected,,False,False,12.475,12.39,23.157,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",45.0,240.0,465.0,expected,45.0,255.0,480.0,expected,45.0,255.0,480.0,expected,45.0,255.0,585.0,expected,45.0,300.0,555.0,expected,45.0,300.0,600.0,expected,False,False,False
2025,2025-07-26_S3_S4_b4053dcf,S4,T,45.0,45.0,45.0,6→12→18,True,expected,45.0,45.0,45.0,6→12→18,True,expected,,False,False,10.303,18.477,31.368,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",45.0,240.0,465.0,expected,45.0,255.0,480.0,expected,45.0,255.0,480.0,expected,45.0,255.0,585.0,expected,45.0,300.0,555.0,expected,45.0,300.0,600.0,expected,False,False,False
2025,2025-08-08_S3_S4_7c793582,S3,B,196.0,226.0,226.0,6→12→18,True,expected,196.0,211.0,226.0,6→12→18,True,expected,,False,False,20.313,25.633,20.524,False,,151.0,91.0,196.0,middle_before_top,196.0,91.0,196.0,middle_before_top,,91.0,226.0,missing_loggers,,91.0,211.0,missing_loggers,,91.0,226.0,missing_loggers,,91.0,226.0,missing_loggers,False,False,False
2025,2025-08-08_S3_S4_7c793582,S3,M,91.0,91.0,91.0,6→12→18,True,expected,91.0,91.0,91.0,6→12→18,True,expected,,False,False,15.612,25.186,35.634,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",151.0,91.0,196.0,middle_before_top,196.0,91.0,196.0,middle_before_top,,91.0,226.0,missing_loggers,,91.0,211.0,missing_loggers,,91.0,226.0,missing_loggers,,91.0,226.0,missing_loggers,False,False,False
2025,2025-08-08_S3_S4_7c793582,S3,T,151.0,,,6,False,missing_depths,196.0,,,6,False,missing_depths,,False,False,21.53,23.552,38.857,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",151.0,91.0,196.0,middle_before_top,196.0,91.0,196.0,middle_before_top,,91.0,226.0,missing_loggers,,91.0,211.0,missing_loggers,,91.0,226.0,missing_loggers,,91.0,226.0,missing_loggers,False,False,False
2025,2025-08-08_S3_S4_7c793582,S4,B,406.0,466.0,,6→12,False,missing_depths,466.0,,,6,False,missing_depths,,False,False,31.647,34.234,37.748,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",46.0,196.0,406.0,expected,46.0,196.0,466.0,expected,46.0,211.0,466.0,expected,46.0,211.0,,missing_loggers,31.0,226.0,,missing_loggers,46.0,226.0,,missing_loggers,False,False,False
2025,2025-08-08_S3_S4_7c793582,S4,M,196.0,211.0,226.0,6→12→18,True,expected,196.0,211.0,226.0,6→12→18,True,expected,,False,False,13.625,19.7,30.544,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",46.0,196.0,406.0,expected,46.0,196.0,466.0,expected,46.0,211.0,466.0,expected,46.0,211.0,,missing_loggers,31.0,226.0,,missing_loggers,46.0,226.0,,missing_loggers,False,False,False
2025,2025-08-08_S3_S4_7c793582,S4,T,46.0,46.0,31.0,18→6→12,False,18_before_12,46.0,46.0,46.0,6→12→18,True,expected,,False,False,11.032,20.411,32.442,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",46.0,196.0,406.0,expected,46.0,196.0,466.0,expected,46.0,211.0,466.0,expected,46.0,211.0,,missing_loggers,31.0,226.0,,missing_loggers,46.0,226.0,,missing_loggers,False,False,False
2025,2025-08-22_S1_S2_9f8675d7,S1,B,638.0,713.0,833.0,6→12→18,True,expected,698.0,728.0,833.0,6→12→18,True,expected,,False,False,14.263,11.749,11.498,False,,68.0,398.0,638.0,expected,68.0,443.0,698.0,expected,233.0,443.0,713.0,expected,233.0,458.0,728.0,expected,233.0,473.0,833.0,expected,233.0,473.0,833.0,expected,False,False,False
2025,2025-08-22_S1_S2_9f8675d7,S1,M,398.0,443.0,473.0,6→12→18,True,expected,443.0,458.0,473.0,6→12→18,True,expected,,False,False,13.87,16.013,36.142,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",68.0,398.0,638.0,expected,68.0,443.0,698.0,expected,233.0,443.0,713.0,expected,233.0,458.0,728.0,expected,233.0,473.0,833.0,expected,233.0,473.0,833.0,expected,False,False,False
2025,2025-08-22_S1_S2_9f8675d7,S1,T,68.0,233.0,233.0,6→12→18,True,expected,68.0,233.0,233.0,6→12→18,True,expected,,False,False,19.754,16.838,19.395,False,,68.0,398.0,638.0,expected,68.0,443.0,698.0,expected,233.0,443.0,713.0,expected,233.0,458.0,728.0,expected,233.0,473.0,833.0,expected,233.0,473.0,833.0,expected,False,False,False
2025,2025-08-22_S1_S2_9f8675d7,S2,B,323.0,368.0,368.0,6→12→18,True,expected,368.0,368.0,368.0,6→12→18,True,expected,,False,False,10.765,10.728,21.058,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",38.0,263.0,323.0,expected,38.0,278.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,False,False,False
2025,2025-08-22_S1_S2_9f8675d7,S2,M,263.0,263.0,263.0,6→12→18,True,expected,278.0,263.0,263.0,12→18→6,False,12_before_6,,False,False,13.697,15.041,34.152,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",38.0,263.0,323.0,expected,38.0,278.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,False,False,False
2025,2025-08-22_S1_S2_9f8675d7,S2,T,38.0,23.0,23.0,12→18→6,False,12_before_6,38.0,23.0,23.0,12→18→6,False,12_before_6,,False,False,7.692,16.183,34.95,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",38.0,263.0,323.0,expected,38.0,278.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,23.0,263.0,368.0,expected,False,False,False
2025,2025-08-22_S3_S4_1b405e4b,S3,B,443.0,503.0,548.0,6→12→18,True,expected,443.0,503.0,548.0,6→12→18,True,expected,,False,False,12.074,14.714,15.048,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",428.0,323.0,443.0,middle_before_top,473.0,323.0,443.0,bottom_before_top_or_middle,,323.0,503.0,missing_loggers,,323.0,503.0,missing_loggers,,323.0,548.0,missing_loggers,,323.0,548.0,missing_loggers,False,True,False
2025,2025-08-22_S3_S4_1b405e4b,S3,M,323.0,323.0,323.0,6→12→18,True,expected,323.0,323.0,323.0,6→12→18,True,expected,,False,False,13.432,21.259,31.552,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",428.0,323.0,443.0,middle_before_top,473.0,323.0,443.0,bottom_before_top_or_middle,,323.0,503.0,missing_loggers,,323.0,503.0,missing_loggers,,323.0,548.0,missing_loggers,,323.0,548.0,missing_loggers,False,True,False
2025,2025-08-22_S3_S4_1b405e4b,S3,T,428.0,,,6,False,missing_depths,473.0,,,6,False,missing_depths,,False,False,20.148,24.116,42.427,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",428.0,323.0,443.0,middle_before_top,473.0,323.0,443.0,bottom_before_top_or_middle,,323.0,503.0,missing_loggers,,323.0,503.0,missing_loggers,,323.0,548.0,missing_loggers,,323.0,548.0,missing_loggers,False,True,False
2025,2025-08-22_S3_S4_1b405e4b,S4,B,,,,none,False,missing_depths,,,,none,False,missing_depths,,False,False,21.712,32.867,33.404,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",248.0,503.0,,missing_loggers,263.0,503.0,,missing_loggers,263.0,533.0,,missing_loggers,263.0,533.0,,missing_loggers,248.0,578.0,,missing_loggers,248.0,563.0,,missing_loggers,False,False,False
2025,2025-08-22_S3_S4_1b405e4b,S4,M,503.0,533.0,578.0,6→12→18,True,expected,503.0,533.0,563.0,6→12→18,True,expected,,False,False,12.264,11.992,17.363,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",248.0,503.0,,missing_loggers,263.0,503.0,,missing_loggers,263.0,533.0,,missing_loggers,263.0,533.0,,missing_loggers,248.0,578.0,,missing_loggers,248.0,563.0,,missing_loggers,False,False,False
2025,2025-08-22_S3_S4_1b405e4b,S4,T,248.0,263.0,248.0,6→18→12,False,18_before_12,263.0,263.0,248.0,18→6→12,False,18_before_12,,False,False,10.319,17.667,30.372,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",248.0,503.0,,missing_loggers,263.0,503.0,,missing_loggers,263.0,533.0,,missing_loggers,263.0,533.0,,missing_loggers,248.0,578.0,,missing_loggers,248.0,563.0,,missing_loggers,False,False,False
2025,2025-09-20_S1_S2_81d8ab0f,S1,B,333.0,423.0,453.0,6→12→18,True,expected,378.0,423.0,453.0,6→12→18,True,expected,,False,False,14.954,12.602,13.658,False,,33.0,183.0,333.0,expected,33.0,213.0,378.0,expected,33.0,198.0,423.0,expected,33.0,198.0,423.0,expected,108.0,213.0,453.0,expected,123.0,213.0,453.0,expected,False,False,False
2025,2025-09-20_S1_S2_81d8ab0f,S1,M,183.0,198.0,213.0,6→12→18,True,expected,213.0,198.0,213.0,12→6→18,False,12_before_6,,False,False,15.312,16.988,35.39,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",33.0,183.0,333.0,expected,33.0,213.0,378.0,expected,33.0,198.0,423.0,expected,33.0,198.0,423.0,expected,108.0,213.0,453.0,expected,123.0,213.0,453.0,expected,False,False,False
2025,2025-09-20_S1_S2_81d8ab0f,S1,T,33.0,33.0,108.0,6→12→18,True,expected,33.0,33.0,123.0,6→12→18,True,expected,,False,False,25.374,20.238,24.143,False,,33.0,183.0,333.0,expected,33.0,213.0,378.0,expected,33.0,198.0,423.0,expected,33.0,198.0,423.0,expected,108.0,213.0,453.0,expected,123.0,213.0,453.0,expected,False,False,False
2025,2025-09-20_S1_S2_81d8ab0f,S2,B,123.0,123.0,123.0,6→12→18,True,expected,123.0,123.0,123.0,6→12→18,True,expected,,False,False,11.152,12.854,24.38,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,False,False,False
2025,2025-09-20_S1_S2_81d8ab0f,S2,M,63.0,63.0,63.0,6→12→18,True,expected,63.0,63.0,63.0,6→12→18,True,expected,,False,False,16.291,18.568,33.97,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,False,False,False
2025,2025-09-20_S1_S2_81d8ab0f,S2,T,18.0,18.0,18.0,6→12→18,True,expected,18.0,18.0,18.0,6→12→18,True,expected,,False,False,9.2,17.145,33.969,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,18.0,63.0,123.0,expected,False,False,False
2025,2025-09-20_S3_S4_f86ee2c5,S3,B,183.0,198.0,213.0,6→12→18,True,expected,183.0,198.0,213.0,6→12→18,True,expected,,False,False,16.338,22.922,21.532,False,,198.0,93.0,183.0,bottom_before_top_or_middle,243.0,93.0,183.0,bottom_before_top_or_middle,693.0,93.0,198.0,bottom_before_top_or_middle,,93.0,198.0,missing_loggers,,108.0,213.0,missing_loggers,,108.0,213.0,missing_loggers,True,True,False
2025,2025-09-20_S3_S4_f86ee2c5,S3,M,93.0,93.0,108.0,6→12→18,True,expected,93.0,93.0,108.0,6→12→18,True,expected,,False,False,18.106,23.682,32.816,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",198.0,93.0,183.0,bottom_before_top_or_middle,243.0,93.0,183.0,bottom_before_top_or_middle,693.0,93.0,198.0,bottom_before_top_or_middle,,93.0,198.0,missing_loggers,,108.0,213.0,missing_loggers,,108.0,213.0,missing_loggers,True,True,False
2025,2025-09-20_S3_S4_f86ee2c5,S3,T,198.0,693.0,,6→12,False,missing_depths,243.0,,,6,False,missing_depths,,False,False,18.82,26.988,44.694,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",198.0,93.0,183.0,bottom_before_top_or_middle,243.0,93.0,183.0,bottom_before_top_or_middle,693.0,93.0,198.0,bottom_before_top_or_middle,,93.0,198.0,missing_loggers,,108.0,213.0,missing_loggers,,108.0,213.0,missing_loggers,True,True,False
2025,2025-09-20_S3_S4_f86ee2c5,S4,B,213.0,243.0,228.0,6→18→12,False,18_before_12,273.0,258.0,348.0,12→6→18,False,12_before_6,,False,False,32.578,33.739,37.006,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",33.0,228.0,213.0,bottom_before_top_or_middle,33.0,228.0,273.0,expected,33.0,213.0,243.0,expected,33.0,213.0,258.0,expected,33.0,228.0,228.0,expected,33.0,258.0,348.0,expected,True,False,False
2025,2025-09-20_S3_S4_f86ee2c5,S4,M,228.0,213.0,228.0,12→6→18,False,12_before_6,228.0,213.0,258.0,12→6→18,False,12_before_6,,False,False,17.533,22.702,31.986,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",33.0,228.0,213.0,bottom_before_top_or_middle,33.0,228.0,273.0,expected,33.0,213.0,243.0,expected,33.0,213.0,258.0,expected,33.0,228.0,228.0,expected,33.0,258.0,348.0,expected,True,False,False
2025,2025-09-20_S3_S4_f86ee2c5,S4,T,33.0,33.0,33.0,6→12→18,True,expected,33.0,33.0,33.0,6→12→18,True,expected,,False,False,17.885,22.805,31.538,True,"18-inch baseline exceeds both shallower baselines; treat as a site/depth-profile characteristic, not an anomaly by itself.",33.0,228.0,213.0,bottom_before_top_or_middle,33.0,228.0,273.0,expected,33.0,213.0,243.0,expected,33.0,213.0,258.0,expected,33.0,228.0,228.0,expected,33.0,258.0,348.0,expected,True,False,False
2025,2025-10-04_S3_S4_4439230e,S3,B,123.0,138.0,153.0,6→12→18,True,expected,123.0,138.0,153.0,6→12→18,True,expected,,False,False,23.04,23.748,17.686,False,,228.0,63.0,123.0,bottom_before_top_or_middle,228.0,63.0,123.0,bottom_before_top_or_middle,,63.0,138.0,missing_loggers,,63.0,138.0,missing_loggers,,63.0,153.0,missing_loggers,,63.0,153.0,missing_loggers,True,True,False
